dominant_type_share,p90_long_over_bin_long,p90_mid_over_bin_mid,thin_item_share,max_face_area_load_over_floor,tight_bin_large_piece_interaction,spare_x_count,near_limit_long_share,vol_cv,height_pressure_share,long_wide_item_share,spare_x_volcv,two_dim_large_share,spare_x_p90long,cube_item_share,near_limit_mid_share,spare_x_avgvol,long_thin_item_share,three_dim_near_limit_share,vol_top3_concentration,spare_x_wlstd
0.09090909090909091,0.5333333333333333,0.5333333333333333,0.7272727272727273,2.462,0.0,149226,0.0,0.4315662335244666,0.0,0.09090909090909091,-5854.19595775939,0.09090909090909091,7235.2,0.09090909090909091,0.2727272727272727,38766694.914024,0.09090909090909091,0.0,0.4248902462301966,368335.93472592003
0.08333333333333333,0.53,0.5633333333333332,0.6666666666666666,2.771333333333333,0.003498000000000012,104436,0.0,0.36625921121350297,0.0,0.08333333333333333,-3187.187655979903,0.08333333333333333,4612.59,0.16666666666666666,0.3333333333333333,26324399.25,0.08333333333333333,0.0,0.3679642945697992,205553.25968427
0.1,0.535,0.5700000000000001,0.5,2.1286666666666667,0.0,153840,0.0,0.3850969163359673,0.0,0.2,-5923.945863996185,0.1,8230.44,0.3,0.2,45561254.4,0.0,0.0,0.41767963263101027,419066.955882
0.1,0.535,0.5066666666666666,0.4,2.1666666666666665,0.0,153210,0.0,0.3649229698316346,0.0,0.3,-5590.619897820642,0.2,8196.735,0.3,0.1,45471195.9,0.0,0.0,0.4060783719128003,417608.51156163
0.09090909090909091,0.48333333333333334,0.5666666666666667,0.6363636363636364,2.1653333333333333,0.0,203016,0.0,0.42817375203564784,0.0,0.0,-7901.946593817881,0.0,8920.4,0.2727272727272727,0.36363636363636365,44536005.816504,0.0,0.0,0.42378691983122363,582911.87666688
0.09090909090909091,0.5333333333333333,0.5666666666666667,0.45454545454545453,2.2653333333333334,0.0,162987,0.0,0.3742674421269756,0.0,0.18181818181818182,-5545.146422553271,0.09090909090909091,7902.4,0.2727272727272727,0.18181818181818182,40656501.001347,0.0,0.0,0.38687340555942085,448914.40125708
0.09090909090909091,0.43333333333333335,0.5,0.2727272727272727,1.7293333333333334,0.0,224070,0.0,0.4840020301453035,0.0,0.0,-9858.637352029687,0.0,8827.0,0.5454545454545454,0.09090909090909091,45610281.81633,0.0,0.0,0.45164433617539584,465194.4563763
0.1111111111111111,0.5366666666666667,0.5,0.4444444444444444,1.8573333333333333,0.0,181656,0.0,0.44346978995501224,0.0,0.3333333333333333,-8950.550770662012,0.2222222222222222,10832.080000000002,0.2222222222222222,0.0,55654015.993272,0.0,0.0,0.4738878143133462,638611.94008032
0.09090909090909091,0.5333333333333333,0.5666666666666667,0.5454545454545454,2.3146666666666667,0.0,157355,0.0,0.6001671977526077,0.0,0.09090909090909091,-8584.791596653302,0.09090909090909091,7629.333333333333,0.18181818181818182,0.45454545454545453,39917452.266225,0.0,0.0,0.4777325297279687,547343.2878217
0.08333333333333333,0.48000000000000004,0.5633333333333332,0.4166666666666667,2.324,0.0,159204,0.0,0.6276974352788792,0.0,0.08333333333333333,-8327.034176409612,0.08333333333333333,6368.160000000001,0.3333333333333333,0.3333333333333333,35083475.921089,0.0,0.0,0.46210569438754606,486748.85354675003
