volume_top3_share,multi_dim_near_limit_share,side_wall_area_load
0.47054151624548735,0.2,1.1
0.5262704565030146,0.09090909090909091,1.193888888888889
0.0,0.0,0.0
0.5674925008332408,0.0,0.7472222222222222
0.0,0.0,0.0
0.0,0.0,0.0
0.4223239332644323,0.16666666666666666,1.4283333333333332
0.6025496812898388,0.0,0.7433333333333333
0.3961612960028174,0.0,1.2138888888888888
0.40361934775342595,0.0,0.9127777777777778
0.5113501041976779,0.1111111111111111,1.0377777777777777
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.341061992896948,0.07692307692307693,1.5222222222222221
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.5717272274763564,0.2857142857142857,0.8166666666666667
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.3623071577484364,0.16666666666666666,1.426111111111111
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.3457019335331406,0.25,1.556111111111111
0.0,0.0,0.0
0.35067832687918343,0.14285714285714285,1.6344444444444444
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.4634773963389672,0.3,1.3488888888888888
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.27944444444444444
0.0,0.0,0.0
0.43729872157704697,0.09090909090909091,1.2983333333333333
0.3969850830994355,0.09090909090909091,1.3005555555555555
0.0,0.0,0.0
0.3557999939059691,0.08333333333333333,1.3222222222222222
0.0,0.0,0.0
0.4398982258286343,0.09090909090909091,1.2372222222222222
1.0,0.0,0.18333333333333332
0.0,0.0,0.0
0.3911756882564171,0.09090909090909091,1.238888888888889
0.37401108228435986,0.08333333333333333,1.3211111111111111
0.44952578030694945,0.2222222222222222,1.1633333333333333
0.4238561347598452,0.2,1.1466666666666667
0.49084762829503364,0.2222222222222222,1.1677777777777778
0.38530301485333607,0.0,1.2777777777777777
0.0,0.0,0.0
0.43018304309139443,0.08333333333333333,1.25
0.45296264118158125,0.2222222222222222,1.17
0.4060010800594033,0.0,1.2661111111111112
0.27912833990363556,0.125,1.9155555555555555
0.4928858080992339,0.0,0.9294444444444444
0.5301021115372175,0.125,0.9305555555555556
0.296798477298488,0.11764705882352941,1.9466666666666668
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.5357507660878448,0.125,0.9855555555555555
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.5,0.31555555555555553
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.4519137737528542,0.1111111111111111,1.0594444444444444
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.41014506435067183,0.18181818181818182,1.2972222222222223
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.38222222222222224
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.3356327785921646,0.07142857142857142,1.5044444444444445
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.4695130410654828,0.09090909090909091,1.1961111111111111
0.479328165374677,0.1111111111111111,1.1588888888888889
1.0,0.0,0.2088888888888889
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.40582270430696393,0.2,1.1316666666666666
0.0,0.0,0.0
1.0,0.0,0.31277777777777777
0.0,0.0,0.0
0.0,0.0,0.0
0.4013054589119123,0.3,1.2766666666666666
0.4715157680569685,0.0,1.0133333333333334
0.0,0.0,0.0
0.5009580583351075,0.0,0.9838888888888889
0.0,0.0,0.0
0.3946434240526422,0.16666666666666666,1.4255555555555555
0.4509265075376884,0.2,1.0783333333333334
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.3333333333333333,0.31555555555555553
0.5657590168763941,0.125,1.0355555555555556
0.32533857128088495,0.06666666666666667,1.6877777777777778
0.3685157497275791,0.21428571428571427,1.5538888888888889
0.46943348870562923,0.1111111111111111,1.01
0.48672537401381477,0.1,1.1672222222222222
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.47444444444444445
0.36244269010607416,0.07692307692307693,1.5438888888888889
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.8225101343295446,0.0,0.48833333333333334
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.5823352193401425,0.42857142857142855,1.086111111111111
0.5437074702759291,0.375,1.0477777777777777
0.3515159495671067,0.09090909090909091,1.245
0.0,0.0,0.0
0.0,0.0,0.0
0.3475448397530138,0.0,1.2733333333333334
0.0,0.0,0.0
0.379689927605699,0.3,1.255
0.5262299304541942,0.1111111111111111,0.9366666666666666
0.32390141324179733,0.07692307692307693,1.4033333333333333
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.523327712197864,0.25,1.0638888888888889
0.0,0.0,0.0
0.4521551724137931,0.1,1.1944444444444444
0.0,0.0,0.0
0.0,0.0,0.0
0.7282185349197033,0.16666666666666666,0.7461111111111111
0.621476373960657,0.14285714285714285,0.7533333333333333
0.0,0.0,0.0
0.29293837371330966,0.11764705882352941,1.8033333333333332
0.4448312344288591,0.18181818181818182,1.2255555555555555
0.6788971367974549,0.16666666666666666,0.7733333333333333
0.347443621048142,0.14285714285714285,1.5405555555555555
0.5498917208062636,0.125,0.7822222222222223
0.35046348999837373,0.08333333333333333,1.3183333333333334
0.6529347924391788,0.14285714285714285,0.8588888888888889
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.3958814238853116,0.16666666666666666,1.3794444444444445
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.38648086403921234,0.3,1.4666666666666666
0.0,0.0,0.0
0.353967474508218,0.2727272727272727,1.4283333333333332
0.5470770546115208,0.1,1.1822222222222223
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.4160618049281954,0.09090909090909091,1.3383333333333334
0.0,0.0,0.0
0.36638759264342574,0.09090909090909091,1.1927777777777777
0.0,0.0,0.0
0.4081284799818189,0.1,1.1094444444444445
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.3547383013784625,0.16666666666666666,1.5872222222222223
0.500374531835206,0.0,1.1055555555555556
0.4286346396965866,0.09090909090909091,1.3322222222222222
0.0,0.0,0.0
0.0,0.0,0.0
0.47218148344618843,0.09090909090909091,1.3177777777777777
0.3906375877546323,0.16666666666666666,1.455
0.43159572046437517,0.09090909090909091,1.1961111111111111
0.3886071234132783,0.18181818181818182,1.3266666666666667
0.3269652901632597,0.0,1.2277777777777779
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.26598762494050454,0.17647058823529413,2.071111111111111
0.0,0.0,0.0
0.4650853469297273,0.1,1.1688888888888889
0.32109628561125136,0.14285714285714285,1.7805555555555554
0.38455213088723167,0.16666666666666666,1.4
0.4794428536076643,0.2222222222222222,1.1372222222222221
0.9459331278159829,0.25,0.485
1.0,0.3333333333333333,0.31166666666666665
0.784271798526966,0.2,0.5205555555555555
0.0,0.0,0.0
0.0,0.0,0.0
0.3652353345779699,0.15384615384615385,1.6055555555555556
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.5010221604383024,0.25,0.99
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.3568126676031158,0.15384615384615385,1.603888888888889
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.3223598203037722,0.23076923076923078,1.7294444444444443
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.4193330913239641,0.2727272727272727,1.5222222222222221
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.3802594726845443,0.09090909090909091,1.3388888888888888
0.0,0.0,0.0
0.0,0.0,0.0
0.4197851858730306,0.09090909090909091,1.3283333333333334
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.4368309965324891,0.1111111111111111,1.1033333333333333
0.0,0.0,0.0
0.0,0.0,0.0
0.387642488927612,0.09090909090909091,1.1916666666666667
0.3861727270138671,0.18181818181818182,1.32
0.45968763191219925,0.1,1.2355555555555555
0.41604093496427275,0.08333333333333333,1.325
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.573965410747375,0.1111111111111111,1.0355555555555556
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.46497754311379297,0.2222222222222222,1.2077777777777778
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.3897358593990887,0.09090909090909091,1.2494444444444444
0.0,0.0,0.0
0.4815405968077724,0.2222222222222222,1.1611111111111112
0.4400631931906113,0.2,1.1966666666666668
0.3655623108444706,0.16666666666666666,1.4927777777777778
0.5829643771071124,0.125,0.9811111111111112
0.597849638199583,0.14285714285714285,0.9988888888888889
0.39714308991662817,0.07692307692307693,1.5233333333333334
0.4651251550523202,0.1,1.2616666666666667
0.0,0.0,0.0
0.5006480499587604,0.1,1.0833333333333333
0.0,0.0,0.0
0.0,0.0,0.0
0.9021653118480685,0.25,0.5438888888888889
0.3691803441511683,0.06666666666666667,1.6377777777777778
0.0,0.0,0.0
0.0,0.0,0.0
0.29480112622437243,0.1111111111111111,2.076111111111111
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.36922156442876936,0.09090909090909091,1.3827777777777779
0.5220931387151226,0.0,0.8988888888888888
0.3314714525098963,0.23076923076923078,1.635
0.7460622758226335,0.2,0.7194444444444444
0.3592513988037816,0.14285714285714285,1.4883333333333333
0.0,0.0,0.0
0.0,0.0,0.0
0.37844288957012145,0.15384615384615385,1.705
0.33611139977138105,0.125,1.9666666666666666
0.4187884369707953,0.16666666666666666,1.4383333333333332
0.5007569323930141,0.1111111111111111,1.048888888888889
0.46848203939745076,0.2,1.39
0.4815861058798912,0.1,1.2138888888888888
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.7327278231910385,0.16666666666666666,0.7244444444444444
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.5304563200537341,0.1111111111111111,0.9911111111111112
0.0,0.0,0.0
0.40173253925284247,0.08333333333333333,1.4205555555555556
0.5451694174507686,0.0,0.855
0.3239073322187724,0.23076923076923078,1.6788888888888889
0.43706090879793746,0.2,1.2205555555555556
0.3744489011171147,0.0,1.2922222222222222
0.0,0.0,0.0
0.4385732302816674,0.2,1.191111111111111
0.34931743563158807,0.13333333333333333,1.8038888888888889
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.5555888522625112,0.0,0.83
0.4057657446932928,0.16666666666666666,1.4227777777777777
0.4389637911505718,0.2222222222222222,1.2066666666666668
0.0,0.0,0.0
0.44838143726994395,0.3333333333333333,1.1972222222222222
0.4978235061337554,0.0,1.073888888888889
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.3577801616996782,0.14285714285714285,1.6088888888888888
0.3418070889018013,0.07692307692307693,1.4477777777777778
0.0,0.0,0.0
0.0,0.0,0.0
0.3431612804411089,0.07142857142857142,1.6066666666666667
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6760980120203421,0.14285714285714285,0.9455555555555556
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.3919831223628692,0.15384615384615385,1.5822222222222222
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.904735982580294,0.0,0.48444444444444446
0.7592544654413668,0.0,0.5216666666666666
0.0,0.0,0.0
0.44104436617442727,0.09090909090909091,1.2883333333333333
1.0,0.0,0.17944444444444443
0.0,0.0,0.0
0.0,0.0,0.0
0.36279243404678946,0.06666666666666667,1.6322222222222222
0.0,0.0,0.0
0.7762450878177881,0.0,0.5922222222222222
0.2930174002967492,0.2,1.7683333333333333
0.3445469459062147,0.2,1.8194444444444444
0.380595461170102,0.07142857142857142,1.6488888888888888
0.0,0.0,0.0
0.4908303520994163,0.2222222222222222,1.0177777777777777
0.42776493988943165,0.08333333333333333,1.4694444444444446
0.48406209658733573,0.09090909090909091,1.333888888888889
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.4069251681213335,0.09090909090909091,1.1972222222222222
0.0,0.0,0.0
0.45600150154847185,0.08333333333333333,1.3172222222222223
0.4013096632723559,0.09090909090909091,1.3605555555555555
0.45147247119078104,0.2,1.1294444444444445
0.0,0.0,0.0
0.0,0.0,0.0
0.4565421551698022,0.18181818181818182,1.3222222222222222
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.3338765474454642,0.0,1.4466666666666668
0.48484848484848486,0.1111111111111111,1.1077777777777778
0.0,0.0,0.0
0.4253960929087833,0.2222222222222222,1.0722222222222222
0.42876928616935817,0.07692307692307693,1.4733333333333334
0.48023703152146935,0.08333333333333333,1.3672222222222221
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.4531292869554614,0.18181818181818182,1.3322222222222222
0.0,0.0,0.0
0.4275022094564737,0.07692307692307693,1.5027777777777778
0.469517973340072,0.2,1.25
0.418903385252026,0.08333333333333333,1.3705555555555555
0.5023897625655257,0.2222222222222222,1.1166666666666667
0.4585199886589169,0.09090909090909091,1.4088888888888889
0.0,0.0,0.0
0.4077404761247966,0.08333333333333333,1.416111111111111
0.0,0.0,0.0
0.5470421757437702,0.375,1.0694444444444444
0.0,0.0,0.0
0.0,0.0,0.0
0.5190645127957841,0.2,1.1866666666666668
0.44228007181328544,0.08333333333333333,1.3627777777777779
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.5034765142150803,0.2222222222222222,1.0216666666666667
0.31866049899119137,0.14285714285714285,1.626111111111111
0.38473649812845345,0.18181818181818182,1.3633333333333333
0.0,0.0,0.0
0.4291079812206573,0.08333333333333333,1.44
0.49003116308682104,0.1,1.2605555555555557
