load_util_ratio,multi_dim_tight_share,dim_l_tail_ratio
0.0,0.07692307692307693,1.207692307645858
0.0,0.0,1.1038461538036983
0.0,0.08333333333333333,1.2192307691838757
0.0,0.1,1.1851851851412893
0.0,0.08333333333333333,1.2192307691838757
0.0,0.08333333333333333,1.1254901960342947
0.0,0.16666666666666666,1.207547169765753
0.0,0.2222222222222222,1.1925925925484226
0.0,0.2,1.215094339576789
0.0,0.0,1.234782608641966
0.0,0.08333333333333333,1.2307692307218936
0.0,0.07692307692307693,1.207692307645858
0.0,0.07692307692307693,1.107692307649704
0.0,0.09090909090909091,1.2307692307218936
0.0,0.08333333333333333,1.2192307691838757
0.0,0.07142857142857142,1.2307692307218936
0.0,0.2,1.3913043477655955
0.0,0.1111111111111111,1.1692307691857988
0.0,0.18181818181818182,1.2222222221769548
0.0,0.16666666666666666,1.1071428571033164
0.0,0.2,1.2769230768739646
0.0,0.11764705882352941,1.1851851851412893
0.0,0.3333333333333333,1.1355932203004884
0.0,0.16666666666666666,1.2307692307218936
0.0,0.15384615384615385,1.2307692307218936
0.0,0.125,1.253846153797929
0.0,0.1,1.2384615384139055
0.0,0.1,1.2307692307218936
0.0,0.0,1.4611111110299384
0.0,0.15384615384615385,1.2307692307218936
0.0,0.16666666666666666,1.2264150942933427
0.0,0.1111111111111111,1.2307692307218936
0.0,0.15384615384615385,1.2307692307218936
0.0,0.15384615384615385,1.2307692307218936
0.0,0.15384615384615385,1.2307692307218936
0.0,0.06666666666666667,1.1846153845698224
0.0,0.0,1.1461538461097633
0.0,0.2222222222222222,1.1172413792718192
0.0,0.09090909090909091,1.2307692307218936
0.0,0.2222222222222222,1.103448275824019
0.0,0.0,1.13599999995456
0.0,0.15384615384615385,1.2307692307218936
0.0,0.15384615384615385,1.2307692307218936
0.0,0.09090909090909091,1.2307692307218936
0.0,0.1,1.459090909024587
0.0,0.1,1.1925925925484226
0.0,0.18181818181818182,1.2307692307218936
0.0,0.2222222222222222,1.1172413792718192
0.0,0.0,1.207692307645858
0.0,0.09090909090909091,1.2307692307218936
0.0,0.25,1.1963636363201322
0.0,0.3333333333333333,1.1379310344435196
0.0,0.1111111111111111,1.125925925884225
0.0,0.3333333333333333,1.1379310344435196
0.0,0.125,1.2307692307218936
0.0,0.2,1.2769230768739646
0.0,0.18181818181818182,1.1428571428163266
0.0,0.1,1.1185185184770918
0.0,0.08333333333333333,1.1777777777341565
0.0,0.0,1.4473684209764544
0.0,0.16666666666666666,1.1228070175044629
0.0,0.09090909090909091,1.1428571428163266
0.0,0.2,1.1925925925484226
0.0,0.08333333333333333,1.2192307691838757
0.0,0.2222222222222222,1.1571428571015305
0.0,0.16666666666666666,1.2307692307218936
0.0,0.07692307692307693,1.0923076922656805
0.0,0.2222222222222222,1.1571428571015305
0.0,0.0,1.362790697611033
0.0,0.25,1.2415094339154147
0.0,0.08333333333333333,1.149999999955769
0.0,0.25,1.1241379309957193
0.0,0.14285714285714285,1.207692307645858
0.0,0.14285714285714285,1.2615384614899408
0.0,0.07692307692307693,1.2307692307218936
0.0,0.1,1.1269230768797336
0.0,0.0625,1.6410256409414858
0.0,0.2,1.211320754671271
0.0,0.2857142857142857,1.1999999999555555
0.0,0.0,1.4358974358238001
0.0,0.2,1.2346153845678995
0.0,0.0,1.423529411680969
0.0,0.18181818181818182,1.2307692307218936
0.0,0.08333333333333333,1.2192307691838757
0.0,0.1,1.2346153845678995
0.0,0.2,1.2384615384139055
0.0,0.09090909090909091,1.2307692307218936
0.0,0.25,1.128813559283769
0.0,0.25,1.1851851851412893
0.0,0.0,1.1346153845717455
0.0,0.0,1.1230769230337279
0.0,0.25,1.1636363635940496
0.0,0.1,1.161538461493787
0.0,0.18181818181818182,1.2307692307218936
0.0,0.06666666666666667,1.1999999999538462
0.0,0.3333333333333333,1.2692307691819527
0.0,0.14285714285714285,1.3913043477655955
0.0,0.0,1.299999999935
0.0,0.11764705882352941,1.2307692307218936
0.0,0.07142857142857142,1.3521739129846881
0.0,0.125,1.2307692307218936
0.0,0.06666666666666667,1.1846153845698224
0.0,0.125,1.6410256409414858
0.0,0.08333333333333333,1.2352941175986158
0.0,0.0,1.0827586206523185
0.0,0.08333333333333333,1.2192307691838757
0.0,0.125,1.1851851851412893
0.0,0.1,1.2307692307218936
0.0,0.18181818181818182,1.1428571428163266
0.0,0.1875,1.2264150942933427
0.0,0.16666666666666666,1.1851851851412893
0.0,0.2222222222222222,1.1172413792718192
0.0,0.25,1.1084745762336112
0.0,0.07142857142857142,1.1961538461078403
0.0,0.3333333333333333,1.0645161289979188
0.0,0.09090909090909091,1.2307692307218936
0.0,0.2857142857142857,1.0249999999679689
0.0,0.14285714285714285,1.2307692307218936
0.0,0.2857142857142857,1.1310344827196195
0.0,0.07692307692307693,1.6315789472825486
0.0,0.1111111111111111,1.2307692307218936
0.0,0.4,1.2769230768739646
0.0,0.0625,1.196078431325644
0.0,0.16666666666666666,1.3617021276016297
0.0,0.2857142857142857,1.0933333332968889
0.0,0.16666666666666666,1.11864406775869
0.0,0.11764705882352941,1.2307692307218936
0.0,0.14285714285714285,1.1851851851412893
0.0,0.14285714285714285,1.1615384614937871
0.0,0.058823529411764705,1.2307692307218936
0.0,0.125,1.2307692307218936
0.0,0.0,1.4615384614635107
0.0,0.1111111111111111,1.2384615384139055
0.0,0.07692307692307693,1.25599999994976
0.0,0.2,1.2384615384139055
0.0,0.0,1.148936170163875
0.0,0.11764705882352941,1.2307692307218936
0.0,0.0,1.2947368420371193
0.0,0.14285714285714285,1.1636363635940496
0.0,1.0,1.0242424242113866
0.0,0.15384615384615385,1.1851851851412893
0.0,0.14285714285714285,1.0999999999607144
0.0,0.0,1.1538461538017752
0.0,0.125,1.2307692307218936
0.0,0.0,1.0644067796249352
0.0,0.09090909090909091,1.2307692307218936
0.0,0.2222222222222222,1.066666666631111
0.0,0.1111111111111111,1.2307692307218936
0.0,0.0,1.3288888888298271
0.0,0.08333333333333333,1.2153846153378698
0.0,0.125,1.1535714285302294
0.0,0.0,1.113725490152403
0.0,0.125,1.103448275824019
0.0,0.1111111111111111,1.3714285713632652
0.0,0.06666666666666667,1.484210526237673
0.0,0.14285714285714285,1.2307692307218936
0.0,0.0,1.1461538461097633
0.0,0.0,1.419999999929
0.0,0.07692307692307693,1.2799999999488
0.0,0.2,1.1851851851412893
0.0,0.0,1.3130434782037808
0.0,0.058823529411764705,1.5099999999245002
0.0,0.09090909090909091,1.2799999999488
0.0,0.0,1.161538461493787
0.0,0.0,1.0538461538056212
0.0,0.14285714285714285,1.254901960735102
0.0,0.09090909090909091,1.59999999992
0.0,0.16666666666666666,1.1851851851412893
0.0,0.18181818181818182,1.2307692307218936
0.0,0.3333333333333333,1.22399999995104
0.0,0.0625,1.207547169765753
0.0,0.125,1.2307692307218936
0.0,0.2,1.1172413792718192
0.0,0.0,1.5529411763792387
0.0,0.0625,1.1730769230318048
0.0,0.14285714285714285,1.29599999994816
0.0,0.11764705882352941,1.2307692307218936
0.0,0.15384615384615385,1.2307692307218936
0.0,0.125,1.1555555555127572
0.0,0.2,1.2307692307218936
0.0,0.1,1.2307692307218936
0.0,0.18181818181818182,1.2307692307218936
0.0,0.18181818181818182,1.1851851851412893
0.0,0.1111111111111111,1.1846153845698224
0.0,0.0,1.0461538461136095
0.0,0.25,1.0949152542001723
0.0,0.08333333333333333,1.149999999955769
0.0,0.2,1.2307692307218936
0.0,0.13333333333333333,1.2074074073626886
0.0,0.15384615384615385,1.1428571428163266
0.0,0.2222222222222222,1.2307692307218936
0.0,0.08333333333333333,1.1851851851412893
0.0,0.06666666666666667,1.2307692307218936
0.0,0.6666666666666666,0.9999999999687501
0.0,0.4,0.9999999999687501
0.0,0.0625,1.1923076922618343
0.0,0.25,1.103448275824019
0.0,0.14285714285714285,1.2307692307218936
0.0,0.14285714285714285,1.2307692307218936
0.0,0.1111111111111111,1.2307692307218936
0.0,0.09090909090909091,1.115384615341716
0.0,0.05555555555555555,1.254901960735102
0.0,0.10526315789473684,1.2307692307218936
0.0,0.07142857142857142,1.0923076922656805
0.0,0.09090909090909091,1.115384615341716
0.0,0.08333333333333333,1.4222222221590124
0.0,0.10526315789473684,1.2307692307218936
0.0,0.0,1.2210526315146817
0.0,0.14285714285714285,1.2307692307218936
0.0,0.18181818181818182,1.2307692307218936
0.0,0.0,1.061538461497633
0.0,0.0,1.5866666665608888
0.0,0.14285714285714285,1.1172413792718192
0.0,0.15384615384615385,1.2307692307218936
0.0,0.0,1.0999999999592591
0.0,0.1,1.167272727230281
0.0,0.06666666666666667,1.2307692307218936
0.0,0.4,1.2296296295840878
0.0,0.08333333333333333,1.1636363635940496
0.0,0.0,1.1692307691857988
0.0,0.2727272727272727,1.2222222221769548
0.0,0.18181818181818182,1.2307692307218936
0.0,0.06666666666666667,1.1999999999538462
0.0,0.0,1.0925925925521263
0.0,0.058823529411764705,1.2307692307218936
0.0,0.5,1.3098039215172625
0.0,0.06666666666666667,1.1999999999538462
0.0,0.08333333333333333,1.1777777777341565
0.0,0.2222222222222222,1.619999999919
0.0,0.1111111111111111,1.1428571428163266
0.0,0.16666666666666666,1.2307692307218936
0.0,0.0,1.133333333291358
0.0,0.125,1.149999999955769
0.0,0.2,1.1538461538017752
0.0,0.125,1.3255813952871822
0.0,0.06666666666666667,1.2307692307218936
0.0,0.125,1.2307692307218936
0.0,0.0,1.4315789472930749
0.0,0.25,1.2301886791988608
0.0,0.1111111111111111,1.1103448275479193
0.0,0.18181818181818182,1.2307692307218936
0.0,0.21428571428571427,1.2339622641043788
0.0,0.15384615384615385,1.1851851851412893
0.0,0.14285714285714285,1.1692307691857988
0.0,0.2,1.088135593183453
0.0,0.1,1.2170212765439565
0.0,0.14285714285714285,1.103448275824019
0.0,0.15384615384615385,1.2615384614899408
0.0,0.25,1.449999999934091
0.0,0.25,1.0644067796249352
0.0,0.07142857142857142,1.2307692307218936
0.0,0.2857142857142857,1.2615384614899408
0.0,0.08333333333333333,1.2230769230298817
0.0,0.2222222222222222,1.2461538461059172
0.0,0.1111111111111111,1.103448275824019
0.0,0.16666666666666666,1.3617021276016297
0.0,0.16666666666666666,1.0847457626750934
0.0,0.13333333333333333,1.2307692307218936
0.0,0.0,1.0758620689284186
0.0,0.1875,1.2307692307218936
0.0,0.13333333333333333,1.2307692307218936
0.0,0.16666666666666666,1.3191489361140787
0.0,0.15384615384615385,1.2307692307218936
0.0,0.125,1.3872340424941603
0.0,0.2,1.103448275824019
0.0,0.2857142857142857,1.066666666631111
0.0,0.07142857142857142,1.1961538461078403
0.0,0.13333333333333333,1.2307692307218936
0.0,0.06666666666666667,1.59999999992
0.0,0.0,1.258823529362399
0.0,0.0,1.5166666665824073
0.0,0.0,1.3526315788761774
0.0,0.0,1.1599999999536
0.0,0.0,1.299999999940909
0.0,0.0,1.3499999999386365
0.0,0.09090909090909091,1.6190476189705216
0.0,0.125,1.7027027026106647
0.0,0.07142857142857142,1.5729729728879476
0.0,0.0,1.3363636363028926
0.0,0.0,1.2681818181241735
0.0,0.0,1.2425531914364871
0.0,0.1111111111111111,1.2666666666197532
0.0,0.0,1.3272727272123968
0.0,0.0,1.199999999952
0.0,0.0,1.3636363635743802
0.0,0.0,1.23599999995056
0.0,0.08333333333333333,1.4124999999411458
0.0,0.125,1.2703703703233196
0.0,0.0,1.2727272726694214
0.0,0.1111111111111111,1.2666666666197532
0.0,0.0,1.4285714285034015
0.0,0.0,1.2119999999515199
0.0,0.0,1.3636363635743802
0.0,0.0,1.19199999995232
0.0,0.0,1.2636363635789256
0.0,0.0,1.3951219511514574
0.0,0.0,1.2272727272169421
0.0,0.07692307692307693,1.5523809523070298
0.0,0.0,1.1433962263719473
0.0,0.0,1.42499999992875
0.0,0.0,1.4636363635698348
0.0,0.0,1.1599999999536
0.0,0.0,1.19199999995232
0.0,0.0,1.3636363635743802
0.0,0.0,1.443902438953956
0.0,0.05555555555555555,1.5299999999235
0.0,0.0,1.4190476189800456
0.0,0.0,1.3349999999332502
0.0,0.1111111111111111,1.6285714284938777
0.0,0.0,1.3863636363006202
0.0,0.0,1.1772727272192147
0.0,0.0,1.3636363635743802
0.0,0.0,1.2119999999515199
0.0,0.09090909090909091,1.3636363635743802
0.0,0.0,1.1396226414664292
0.0,0.0,1.16399999995344
0.0,0.0,1.3363636363028926
0.0,0.0,1.2127659573952014
0.0,0.0,1.3111111110382716
0.0,0.0,1.2139534883156302
0.0,0.08333333333333333,1.4083333332746526
0.0,0.0,1.1499999999589288
0.0,0.0,1.5157894736044322
0.0,0.0,1.2842105262481995
0.0,0.0,1.119230769187722
0.0,0.0,1.25499999993725
0.0,0.0,1.1647058823072665
0.0,0.07142857142857142,1.4909090908413225
0.0,0.0,1.17599999995296
0.0,0.08333333333333333,1.3958333332751736
0.0,0.0,1.2723404254777726
0.0,0.0,1.3636363635743802
0.0,0.08333333333333333,1.257692307643935
0.0,0.0,1.3045454544861572
0.0,0.1111111111111111,1.7222222221265433
0.0,0.058823529411764705,1.2370370369912207
0.0,0.0,1.1035714285320153
0.0,0.0,1.309090909031405
0.0,0.0,1.4090909090268597
0.0,0.0,1.2727272726694214
0.0,0.0,1.2727272726694214
0.0,0.0,1.1702127659076504
0.0,0.0,1.1791666666175347
0.0,0.0625,1.5121951218774539
0.0,0.0,1.2558139534299622
0.0,0.1,1.311538461488018
0.0,0.0,1.2296296295840878
0.0,0.0,1.3361702127090993
0.0,0.0,1.3534883720300703
0.0,0.0,1.3659574467503848
0.0,0.0,1.3953488371444023
0.0,0.0,1.1454545454024794
