dim_s_p90_to_vh,two_dim_large_share,aspect_cv
0.3333333333333333,0.0,0.4608316553757601
0.36666666666666664,0.07692307692307693,0.40977645467617463
0.4,0.15384615384615385,0.37022590537082894
0.3333333333333333,0.09090909090909091,0.3198465157811813
0.3333333333333333,0.09090909090909091,0.4097725502416816
0.3333333333333333,0.09090909090909091,0.37029918067147516
0.3333333333333333,0.09090909090909091,0.36743280522129057
0.32666666666666666,0.07692307692307693,0.3236610851774647
0.36,0.1111111111111111,0.4437452643323473
0.3333333333333333,0.07692307692307693,0.3491065612060954
0.36,0.1111111111111111,0.4222428251526124
0.36666666666666664,0.0,0.45123229455812186
0.36666666666666664,0.0,0.4505104108544811
0.3333333333333333,0.18181818181818182,0.3114939445296657
0.36333333333333334,0.08333333333333333,0.33161516343683467
0.36333333333333334,0.0,0.37862933247481884
0.36333333333333334,0.0,0.3420767948675977
0.3766666666666666,0.0,0.40612776530436917
0.3766666666666666,0.0,0.3970858264802928
0.45333333333333337,0.07692307692307693,0.40953413454956133
0.36666666666666664,0.1111111111111111,0.3669794117248643
0.4666666666666667,0.09090909090909091,0.43082135669569027
0.3333333333333333,0.07692307692307693,0.36594613644660573
0.3333333333333333,0.09090909090909091,0.36732364530107214
0.32666666666666666,0.0,0.3844243591857833
0.3333333333333333,0.07692307692307693,0.327991291543074
0.4666666666666667,0.09090909090909091,0.43922810316408073
0.4066666666666667,0.0,0.40516850390847803
0.36666666666666664,0.14285714285714285,0.39707255146289777
0.38,0.17647058823529413,0.4116618574983141
0.36666666666666664,0.2222222222222222,0.4801286918477453
0.36666666666666664,0.18181818181818182,0.45416568879902214
0.39000000000000007,0.21428571428571427,0.4546991046568718
0.4,0.125,0.3177078009026955
0.4,0.14285714285714285,0.3181529871272889
0.3333333333333333,0.09090909090909091,0.25978430467992447
0.4,0.17647058823529413,0.3359545764588759
0.36666666666666664,0.14285714285714285,0.36393753524214
0.4,0.2222222222222222,0.3267152152567818
0.4,0.0,0.368889081078312
0.3333333333333333,0.18181818181818182,0.3488213137312945
0.42,0.0,0.4231989604857794
0.32333333333333336,0.14285714285714285,0.3451363530009209
0.44,0.0,0.4858806997724518
0.3333333333333333,0.2857142857142857,0.3569139154557896
0.38000000000000006,0.0,0.3466892444948743
0.3333333333333333,0.25,0.42097378905723865
0.4,0.0,0.3711839415174373
0.3333333333333333,0.14285714285714285,0.3887243121939873
0.3333333333333333,0.25,0.3896353126422274
0.3333333333333333,0.18181818181818182,0.3737054320230556
0.3333333333333333,0.25,0.3858106954068496
0.39000000000000007,0.08333333333333333,0.3741041830595848
0.36666666666666664,0.0,0.41081601411039204
0.38666666666666666,0.0,0.47508813473336436
0.41666666666666663,0.0,0.5903565339903369
0.36666666666666664,0.0,0.3889549760133456
0.42,0.25,0.3567282422909005
0.36666666666666664,0.0,0.4237424969562826
0.38000000000000006,0.14285714285714285,0.29759764602091954
0.42000000000000004,0.05555555555555555,0.3886019120787228
0.44666666666666677,0.07142857142857142,0.41567444738956016
0.28,0.2222222222222222,0.2830833606170313
0.36666666666666664,0.14285714285714285,0.3934022883041548
0.35666666666666663,0.0,0.13560951967961177
0.36,0.15384615384615385,0.3175851372698847
0.4,0.21428571428571427,0.35545199491302915
0.3333333333333333,0.16666666666666666,0.3045965875767908
0.3733333333333333,0.0,0.45583571508632015
0.3733333333333333,0.0,0.4391801968429369
0.3333333333333333,0.14285714285714285,0.33597507276647876
0.33333333333333337,0.3333333333333333,0.4133566605803172
0.38,0.2857142857142857,0.24656986419952365
0.41,0.1,0.5006653560341425
0.4,0.4444444444444444,0.3643564343552152
0.4,0.3,0.35293749678629927
0.36666666666666664,0.1,0.33665998930317426
0.42000000000000004,0.2222222222222222,0.4723508388869871
0.36666666666666664,0.18181818181818182,0.3690681739324634
0.5,0.5,0.5295058541862429
0.37666666666666665,0.375,0.3461634567750909
0.4,0.08333333333333333,0.3890245684340986
0.37666666666666665,0.25,0.33545054779591904
0.37333333333333335,0.0,0.30887663969371404
0.4,0.2,0.37774716677221526
0.42000000000000004,0.1111111111111111,0.4676371867830335
0.5,0.07142857142857142,0.5035063900556294
0.4,0.1,0.42938199681366385
0.5,0.25,0.5475283473883549
0.36666666666666664,0.125,0.3760085363161385
0.5,0.1,0.4829268094044952
0.43,0.0,0.34567432495477396
0.4,0.16666666666666666,0.47637670093687506
0.38,0.25,0.4172016717129788
0.3966666666666667,0.16666666666666666,0.48462498754318106
0.5,0.09090909090909091,0.41159744579396496
0.4,0.2,0.3273396285444156
0.36999999999999994,0.1,0.3148762985718457
0.3966666666666667,0.16666666666666666,0.47053277902846097
0.38333333333333336,0.0,0.6553672606119221
0.43,0.125,0.5765431982269865
0.49000000000000005,0.16666666666666666,0.4284632133917953
0.5,0.08333333333333333,0.5542889037018321
0.5,0.1111111111111111,0.4310584523470551
0.5,0.1111111111111111,0.46247869329573893
0.5,0.18181818181818182,0.5228653826726527
0.5,0.08333333333333333,0.44608580946509
0.5,0.1,0.4341785637166746
0.5,0.0,0.47176626136949695
0.41,0.1,0.4982037504910587
0.4,0.16666666666666666,0.5276334003850389
0.4,0.4444444444444444,0.325395852322957
0.3966666666666667,0.08333333333333333,0.450227813573229
0.4,0.07142857142857142,0.35594580192397585
0.4,0.4444444444444444,0.3598116484562635
0.3666666666666667,0.0,0.22746096008582403
0.4,0.16666666666666666,0.45006005046130115
0.4,0.375,0.3566901287465555
0.5,0.1111111111111111,0.4807723754639417
0.5,0.2222222222222222,0.3709969173759311
0.4,0.42857142857142855,0.2621533514450613
0.37666666666666665,0.25,0.4432482296547102
0.5,0.25,0.41423358536822774
0.44000000000000006,0.2857142857142857,0.5584810555840718
0.5,0.16666666666666666,0.52329058537213
0.38666666666666666,0.0,0.5149840460209618
0.29333333333333333,0.2857142857142857,0.34439383951884306
0.36999999999999994,0.2,0.37607586195635234
0.5,0.3333333333333333,0.43082932273168656
0.4,0.5,0.27816947455869573
0.41,0.2,0.44221940044041974
0.37666666666666665,0.125,0.3692007699723363
0.41,0.2,0.45221739736365446
0.39,0.25,0.5398542191172179
0.38666666666666666,0.0,0.5265667250755101
0.5,0.2727272727272727,0.41271641587194446
0.5,0.1111111111111111,0.5044448919341908
0.43,0.125,0.39088476295056945
0.5,0.375,0.5624635441759782
0.5,0.2222222222222222,0.6426221419785386
0.44000000000000006,0.14285714285714285,0.5295496983509759
0.3,0.3333333333333333,0.38036282620336215
0.38,0.0,0.45285323760915597
0.4,0.18181818181818182,0.3738300266107073
0.41,0.2,0.46849368416073495
0.5,0.3333333333333333,0.5004432703884857
0.4,0.09090909090909091,0.40032291320784313
0.41,0.1,0.39236046039463096
0.5,0.25,0.6934891197699983
0.5,0.3333333333333333,0.67039870366724
0.44000000000000006,0.14285714285714285,0.3980316106477298
0.36666666666666664,0.18181818181818182,0.4545721863988414
0.36666666666666664,0.09090909090909091,0.33259533828444254
0.3833333333333333,0.16666666666666666,0.3522743318634633
0.3666666666666667,0.0,0.44767000148068775
0.37666666666666665,0.125,0.35887063221427623
0.47000000000000014,0.14285714285714285,0.4196918857208148
0.5,0.14285714285714285,0.5006621765040823
0.4,0.5,0.2877598379123608
0.5,0.0,0.7929636235567754
0.36666666666666664,0.09090909090909091,0.33216760330949696
0.39000000000000007,0.14285714285714285,0.45209358969226765
0.38,0.75,0.2647170577672834
0.5,0.16666666666666666,0.5508694365985721
0.4,0.5,0.239230058831689
0.42000000000000004,0.2222222222222222,0.3885235852308253
0.5,0.18181818181818182,0.4403919901177206
0.5,0.08333333333333333,0.4202710954641314
0.23,0.5,0.7572885527546251
0.3233333333333333,0.5,0.33697021092191953
0.5,0.09090909090909091,0.4852398684137517
0.23333333333333334,0.0,0.0
0.42000000000000004,0.2222222222222222,0.48597562479598294
0.5,0.1,0.4308061384416818
0.42000000000000004,0.2222222222222222,0.49776567432075247
0.5,0.125,0.46308016713699585
0.3666666666666667,0.16666666666666666,0.30642274719739726
0.4,0.3333333333333333,0.41454246576021825
0.4,0.18181818181818182,0.47395340967792265
0.49000000000000005,0.08333333333333333,0.46305217470554183
0.38666666666666666,0.4,0.3045963127818628
0.46,0.0,0.5895063368537119
0.49000000000000005,0.16666666666666666,0.5009854113795443
0.5,0.1111111111111111,0.4484344693554005
0.4,0.375,0.3344815998957035
0.4,0.375,0.35526026622794804
0.4,0.42857142857142855,0.3601799761456733
0.5,0.14285714285714285,0.5171231348951553
0.5,0.125,0.4943782465779122
0.4,0.3333333333333333,0.31486788673081934
0.43,0.25,0.5094998920064859
0.5,0.14285714285714285,0.5313456808269916
0.41,0.2,0.5300813114443435
0.38,0.14285714285714285,0.34915532743413735
0.36000000000000004,0.14285714285714285,0.397098556884222
0.5,0.2727272727272727,0.4032394867676595
0.37666666666666665,0.125,0.3154691537989744
0.5,0.0,0.8119538772797003
0.4,0.15384615384615385,0.4339037638696612
0.41,0.2,0.43780915594476294
0.49000000000000005,0.3333333333333333,0.42575471764360606
0.4,0.25,0.44945279542267563
0.4,0.3333333333333333,0.31590374081806505
0.36666666666666664,0.18181818181818182,0.3874023140143947
0.43,0.125,0.3750711824014113
0.3,0.16666666666666666,0.4139254020655396
0.43,0.125,0.3720842370598402
0.38666666666666666,0.2,0.4290678335072553
0.43,0.125,0.4371672774617999
0.5,0.14285714285714285,0.488372500714295
0.38,0.5,0.17657806316939328
0.3333333333333333,0.25,0.3723764213249325
0.5,0.25,0.5129848993258517
0.35333333333333333,0.5,0.34686810870648405
0.42000000000000004,0.2222222222222222,0.5386129423452041
0.4,0.6666666666666666,0.43724435358881564
0.4,0.09090909090909091,0.36401545075592867
0.42000000000000004,0.1111111111111111,0.35356367372838693
0.43,0.125,0.5128159707257651
0.3333333333333333,0.0,0.0
0.4,0.6,0.27851668791402784
0.4,0.25,0.4999019654291235
0.4,0.2857142857142857,0.2238628823079571
0.5,0.14285714285714285,0.5010164943737121
0.5,0.1111111111111111,0.6118492191026996
0.4,0.75,0.30951307251196475
0.49000000000000005,0.25,0.3958739102796113
0.4,0.375,0.3496537406607139
0.5,0.0,0.4377646913304486
0.4,0.2727272727272727,0.4669963275451985
0.42000000000000004,0.1111111111111111,0.4306256829803651
0.2,0.0,0.0
0.49000000000000005,0.08333333333333333,0.43176332749573393
0.5,0.1,0.43040240787578954
0.4,0.6666666666666666,0.29288696396731506
0.5,0.18181818181818182,0.4396396346674691
0.36000000000000004,0.2857142857142857,0.4031172464839178
0.43,0.25,0.510675773681315
0.4,0.0,0.0
0.3833333333333333,0.3333333333333333,0.27076988104546507
0.38,0.42857142857142855,0.35230748900106956
0.38,0.2857142857142857,0.42642251192315245
0.5,0.1,0.42599243624131267
0.5,0.09090909090909091,0.39352034777327344
0.36999999999999994,0.2,0.4132317101815865
0.5,0.0,0.5400851912993117
0.5,0.2857142857142857,0.5966758849334928
0.4,0.2727272727272727,0.4468914194508888
0.49000000000000005,0.08333333333333333,0.392869587590661
0.4,0.375,0.35150343319778254
0.42000000000000004,0.1111111111111111,0.5203879147634467
0.5,0.0,0.08318903308077029
0.5,0.3,0.4358874019233689
0.5,0.18181818181818182,0.43537918823201205
0.5,0.0,0.43416508385002034
0.42000000000000004,0.3333333333333333,0.5075088999073576
0.5,0.09090909090909091,0.39928364413682293
0.43,0.25,0.5434680129536621
0.42000000000000004,0.3333333333333333,0.5326404690524982
0.5,0.2727272727272727,0.40010389535996077
0.4,0.16666666666666666,0.40084952387339523
0.5,0.09090909090909091,0.3988500304598507
0.36,0.5,0.5930573003500076
0.35333333333333333,0.0,0.3155797123105616
0.5,0.125,0.5166815893435305
0.4,0.3333333333333333,0.3025889147678625
0.4,0.16666666666666666,0.32237667382269225
0.5,0.25,0.4687617857429096
0.42000000000000004,0.0,0.3247783346228703
0.4800000000000001,0.07692307692307693,0.41112799497155883
0.49000000000000005,0.16666666666666666,0.42518474607764145
0.5,0.07692307692307693,0.43448412188085167
0.4,0.4444444444444444,0.37502793303278437
0.5,0.25,0.5051560087529682
0.5,0.3,0.46069355161391234
0.4,0.0,0.5800170282728083
0.3833333333333333,0.16666666666666666,0.41306722080613134
0.36999999999999994,0.1,0.2791534722673683
0.37666666666666665,0.125,0.3508289872899882
0.3833333333333333,0.16666666666666666,0.40591468120020874
0.3666666666666667,0.5,0.430786420331276
0.36333333333333334,0.25,0.365234851860053
0.4,0.5,0.2488239099692231
0.4,0.36363636363636365,0.35350842177388714
0.5,0.18181818181818182,0.5649140775641593
0.5,0.1,0.5764258325541406
0.5,0.15384615384615385,0.5110329861170232
0.38,0.0,0.09787681405447984
0.5,0.18181818181818182,0.5811021482486216
0.4,0.5555555555555556,0.3183923076259586
0.4,0.42857142857142855,0.26756106401529833
0.37333333333333335,0.4,0.21228178131657763
0.5,0.3333333333333333,0.5231028822838585
0.5,0.36363636363636365,0.4896814239175575
0.38,0.14285714285714285,0.3250261302595624
0.5,0.13333333333333333,0.5225941975706181
0.5,0.125,0.5523357992304779
0.41,0.3,0.33720885403942064
0.5,0.25,0.5945091128884982
0.38,0.14285714285714285,0.40103788480658537
0.38666666666666666,0.0,0.10956763877014006
0.5,0.2222222222222222,0.5052380204111713
0.5,0.375,0.457119637166494
0.5,0.0,0.5240706107118214
0.39333333333333337,0.16666666666666666,0.4212357955667747
0.5,0.2727272727272727,0.4518948785568021
0.5,0.25,0.4588327515372801
0.3833333333333333,0.0,0.34290198302055086
0.4,0.5,0.30460345563143293
0.5,0.125,0.5266408713294607
0.5,0.375,0.44451614979703913
0.38666666666666666,0.2,0.4496708106449244
0.36999999999999994,0.2,0.4041050309536704
0.5,0.3333333333333333,0.4951551625618571
0.5,0.3,0.4883092087038841
0.4,0.3,0.33645531807562296
0.39333333333333337,0.23076923076923078,0.43662682783214873
0.4,0.4,0.25116591011606676
0.36666666666666664,0.2727272727272727,0.40922993732824076
0.36999999999999994,0.2,0.381276954623851
0.5,0.3333333333333333,0.6966948255501454
0.5,0.25,0.9070560999591807
0.36000000000000004,0.42857142857142855,0.2485027247491626
0.3866666666666667,0.38461538461538464,0.32511004690420686
0.4,0.3076923076923077,0.4019288141810461
0.4,0.18181818181818182,0.4460991417960058
0.36666666666666664,0.1111111111111111,0.33265334691769827
0.49000000000000005,0.25,0.42934273113469024
0.37666666666666665,0.25,0.33713961697066414
0.5,0.375,0.45722658906347957
0.3966666666666667,0.16666666666666666,0.41247539940232025
0.35333333333333333,0.2,0.4289233600271056
0.36,0.0,0.22441336519702354
0.43,0.125,0.41041618978367367
0.41,0.1,0.34825497381522175
0.37333333333333335,0.1111111111111111,0.31846612747262404
0.37333333333333335,0.1111111111111111,0.27908821809274714
0.5,0.2857142857142857,0.5509106998520195
0.5,0.42857142857142855,0.501717377114913
0.37666666666666665,0.125,0.4924000404007559
0.3366666666666666,0.3,0.39132938267374673
0.37333333333333335,0.1111111111111111,0.3542437565736777
0.41,0.1,0.4569829468339005
0.41,0.2,0.4878130867184336
0.37333333333333335,0.3333333333333333,0.3419894581759833
0.5,0.14285714285714285,0.4944477048084261
0.4,0.2857142857142857,0.3742400629741098
0.5,0.42857142857142855,0.47720010409183283
0.41,0.2,0.46701753020991027
0.3333333333333333,0.2222222222222222,0.34648479426150297
0.4,0.5714285714285714,0.2679765881697024
0.5,0.2,0.4987490139999778
0.41,0.1,0.33512781320435675
0.3966666666666667,0.16666666666666666,0.48119830602874547
0.41,0.1,0.3292476611493317
0.4,0.42857142857142855,0.31987102051752525
0.4,0.6666666666666666,0.2695632761738729
0.41,0.0,0.30186205989591436
0.43,0.0,0.2454269155523418
0.35333333333333333,0.0,0.19469114637731702
0.3833333333333333,0.3333333333333333,0.38268269655385395
0.4,0.23076923076923078,0.4462451688149334
0.39333333333333337,0.07692307692307693,0.3539206955437928
0.38666666666666666,0.3333333333333333,0.40225325059217887
0.39000000000000007,0.07142857142857142,0.3391306251810637
0.38666666666666666,0.2,0.37903635364672233
0.39000000000000007,0.14285714285714285,0.4375414992500435
0.39333333333333337,0.16666666666666666,0.4183024195504678
0.5,0.375,0.4539917586310839
0.5,0.375,0.4717550518042327
0.36666666666666664,0.14285714285714285,0.38414586855022237
0.4,0.5,0.41419041997664224
0.5,0.2,0.6074596273176583
0.5,0.4,0.53905970907725
0.4,0.23076923076923078,0.42221788547067424
0.4,0.6,0.2737798087883372
0.36999999999999994,0.2,0.47873898684901195
0.5,0.4444444444444444,0.5337062826269282
0.36000000000000004,0.0,0.37845540694603097
0.36999999999999994,0.1,0.33470260192654644
0.5,0.3333333333333333,0.4154760195628468
0.5,0.42857142857142855,0.4888609966555684
0.4,0.42857142857142855,0.34864685597384665
0.4,0.09090909090909091,0.3971669811058986
0.33999999999999997,0.2,0.394685317703917
0.2633333333333333,0.0,0.06943167360488066
0.3333333333333333,0.18181818181818182,0.4085620707890347
0.38,0.14285714285714285,0.3089641275943521
0.38,0.14285714285714285,0.31951715650242773
0.41,0.2,0.44348111351426117
0.4,0.18181818181818182,0.4592365200416488
0.4,0.2727272727272727,0.4854049040107097
0.37666666666666665,0.125,0.39392943924186197
0.37333333333333335,0.2222222222222222,0.5056908245069243
0.5,0.2857142857142857,0.6187131335578366
0.4,0.36363636363636365,0.4456317174739852
0.3866666666666667,0.5,0.4714045207910317
0.5,0.3333333333333333,0.4971534111306072
0.37333333333333335,0.2222222222222222,0.3901803994188453
0.4,0.2727272727272727,0.4686674346456602
0.5,0.3333333333333333,0.4674824731756184
0.5,0.5,0.49993175279302193
0.41,0.1,0.34402300924189655
0.5,0.0,0.4496081583047297
0.5,0.09090909090909091,0.4472052974436789
0.41,0.1,0.44230609878296
0.48,0.0,0.3361953315404577
0.41,0.1,0.39465584022481964
0.41,0.2,0.47262408255062865
0.5,0.0,0.530320613087007
0.4,0.5,0.33897359147435474
0.4,0.5,0.3054571958538605
0.3833333333333333,0.125,0.42313893830549926
0.37333333333333335,0.4,0.49340771547134815
0.4,0.2727272727272727,0.41912399497079295
0.42000000000000004,0.2222222222222222,0.29350207189308875
0.3666666666666667,0.3333333333333333,0.16242140635526947
0.5,0.25,0.5546428279670058
0.5,0.21428571428571427,0.5010416472287832
0.5,0.3333333333333333,0.4956279387558417
0.4,0.15384615384615385,0.447535262524566
0.5,0.3,0.4580655922461286
0.37333333333333335,0.1111111111111111,0.3690330444481761
0.5,0.1,0.4529166125920784
0.36999999999999994,0.1,0.3242760829082845
0.5,0.3333333333333333,0.4284342321801094
0.5,0.3333333333333333,0.495940961098207
0.37333333333333335,0.2222222222222222,0.5018424031302164
0.41,0.1,0.4449220322722842
0.4,0.25,0.30956043798253857
0.38,0.0,0.3518811672056338
0.5,0.3333333333333333,0.47734796435320814
0.5,0.42857142857142855,0.48002608729544627
0.3333333333333333,0.2222222222222222,0.36324823384897237
0.3466666666666667,0.2222222222222222,0.3840997799015574
0.41,0.1,0.3495523923995144
0.5,0.14285714285714285,0.5751906516773916
0.4,0.2222222222222222,0.37999771329905047
0.4,0.2222222222222222,0.40599370218495023
0.5,0.25,0.4959703045125095
0.4,0.18181818181818182,0.3586668464653397
0.5,0.42857142857142855,0.4977068110726389
0.5,0.5,0.5784344069758608
0.4,0.5,0.2688147104351777
0.5,0.1111111111111111,0.4772709494212959
0.3966666666666667,0.08333333333333333,0.3551145008895036
0.4,0.09090909090909091,0.4777139189562521
0.37333333333333335,0.2222222222222222,0.40220762784885516
0.5,0.5,0.4776662577695376
0.37666666666666665,0.0,0.2877906705673528
0.5,0.0,0.3626872539000263
0.5,0.1111111111111111,0.5018509855034182
0.4,0.18181818181818182,0.4698763084588193
0.38,0.0,0.21873351691180493
0.36666666666666664,0.125,0.35663618892806104
0.36666666666666664,0.18181818181818182,0.35217695972026264
0.5,0.14285714285714285,0.47774704300756216
0.4,0.5,0.3771324926148362
0.5,0.4444444444444444,0.47323145687092677
0.4,0.25,0.4670642039429272
0.4,0.2,0.38330855194747004
0.39333333333333337,0.16666666666666666,0.41663310030313994
0.5,0.4444444444444444,0.4461620024529073
0.3333333333333333,0.2222222222222222,0.34745999316175014
0.37666666666666665,0.0,0.30830645764655007
0.41,0.1,0.44261079354371224
0.36666666666666664,0.1111111111111111,0.33816084353343273
0.5,0.2857142857142857,0.5411847292015765
0.5,0.2857142857142857,0.4317452744519103
0.5,0.42857142857142855,0.5922807078871155
0.39,1.0,0.2232968782694361
0.4,0.3333333333333333,0.3136504260630557
0.4,0.5,0.2509068779950184
0.4,0.5714285714285714,0.3327324285736024
0.43,0.375,0.3931902210620822
0.4,0.5714285714285714,0.39471199902464843
0.41,0.2,0.46884393807202385
0.5,0.18181818181818182,0.5713531839410895
0.4,0.42857142857142855,0.22471152532857588
0.38,0.2857142857142857,0.3597174567167678
0.5,0.2857142857142857,0.5130666792709123
0.5,0.09090909090909091,0.5413066503420733
0.4,0.4,0.31793191869113874
0.4,0.25,0.3751073227801185
0.33999999999999997,0.2222222222222222,0.4637203365713394
0.39333333333333337,0.15384615384615385,0.4654407046757955
0.3833333333333333,0.16666666666666666,0.3075834850412406
0.44000000000000006,0.0,0.32765219782612454
0.45,0.0,0.36169392180262977
0.5,0.2,0.443936255412279
0.5,0.1,0.5737748806353192
0.5,0.0,0.5879047274093727
0.5,0.0,0.4937304092941354
0.4,0.4444444444444444,0.2730531554249861
0.4,0.16666666666666666,0.4343279205502564
0.4,0.09090909090909091,0.3790074801905416
0.4,0.18181818181818182,0.43736441663573505
0.3333333333333333,0.25,0.3118719614234749
0.32,0.0,0.017901437498393544
0.39,0.25,0.3714325544478039
0.3833333333333333,0.0,0.4810417776001213
0.39333333333333337,0.0,0.1549823082052707
0.37666666666666665,0.125,0.4663226983739025
0.37333333333333335,0.1111111111111111,0.43847045561950626
0.5,0.16666666666666666,0.5412093113616894
0.36999999999999994,0.1,0.39849126400077356
0.4,0.1111111111111111,0.43855731667299047
0.36999999999999994,0.1,0.4048101969421514
0.4,0.09090909090909091,0.4749894988857502
0.4,0.1111111111111111,0.42219182250820486
0.37333333333333335,0.0,0.37859064406323095
0.37333333333333335,0.1111111111111111,0.5009662978842574
0.37333333333333335,0.0,0.39200995254722165
0.4,0.25,0.4052187151896395
0.4,0.375,0.3738729248740075
0.5,0.125,0.5194512245537349
0.38,0.14285714285714285,0.3910854322949918
0.37666666666666665,0.25,0.47995187646459775
0.4,0.15384615384615385,0.46322990619512605
0.4,0.16666666666666666,0.49180831525094004
0.36666666666666664,0.2222222222222222,0.3851905305223572
0.4,0.08333333333333333,0.471488418111645
0.4,0.25,0.46404764167204804
0.4,0.16666666666666666,0.44094242956028074
0.5,0.2857142857142857,0.43516166150270064
0.4,0.3333333333333333,0.44108030580925917
0.4,0.36363636363636365,0.3523536474868293
0.4,0.25,0.3225786264954537
0.4,0.18181818181818182,0.46233742037392644
0.33999999999999997,0.2,0.36098509378725385
0.4,0.09090909090909091,0.34417344262412675
0.4,0.18181818181818182,0.4426181609617986
0.5,0.18181818181818182,0.49160421226371065
0.4,0.18181818181818182,0.46452690213879677
0.4,0.1111111111111111,0.45463560150684285
0.4,0.14285714285714285,0.43053417159307356
0.5,0.16666666666666666,0.5633760904560109
0.4,0.18181818181818182,0.40339442894332145
0.5,0.125,0.5564306227934003
0.4,0.09090909090909091,0.3323314927513625
0.36999999999999994,0.2,0.5118594209816433
0.36666666666666664,0.2222222222222222,0.48858630273311904
0.4,0.16666666666666666,0.357809725228005
0.4,0.09090909090909091,0.4398486781894645
0.36999999999999994,0.2,0.4323172916766318
0.37333333333333335,0.1111111111111111,0.41083536647103613
0.37666666666666665,0.25,0.3865033076739451
0.4,0.25,0.41420991809203767
0.4,0.18181818181818182,0.44416034134642746
0.36999999999999994,0.1,0.4015449289667179
0.4,0.18181818181818182,0.44902699054844786
0.4,0.16666666666666666,0.4725677652071297
0.4,0.3333333333333333,0.4258914631916658
0.5,0.16666666666666666,0.5435151148606524
0.5,0.0,0.8138644476700012
0.4,0.3076923076923077,0.3863517027619923
0.4,0.2222222222222222,0.464491477602724
0.4,0.36363636363636365,0.41642284206867325
0.5,0.3333333333333333,0.4468420248251631
0.4,0.07142857142857142,0.4076457917621325
0.3333333333333333,0.2,0.2827389563251497
0.4,0.125,0.4703852543577919
0.3133333333333333,0.0,0.27806758836794615
0.4,0.16666666666666666,0.44628526993057593
0.37333333333333335,0.1111111111111111,0.4207588414192095
0.4,0.18181818181818182,0.4499747348099086
0.3333333333333333,0.16666666666666666,0.27616198185687596
0.4,0.13333333333333333,0.4868961609883768
0.4,0.17647058823529413,0.4674426061403326
0.3366666666666666,0.3,0.40483947111345925
0.3666666666666667,0.3333333333333333,0.3231424155595548
0.4,0.35714285714285715,0.4278652600962818
0.4,0.38461538461538464,0.42963188030067384
0.4,0.3333333333333333,0.41276841958798866
0.4,0.45454545454545453,0.35633910185974305
0.37666666666666665,0.125,0.4551057609586261
0.4,0.15384615384615385,0.4183844437600568
0.4,0.15384615384615385,0.41871259453362475
0.38,0.0,0.4434593335707105
0.4,0.21428571428571427,0.43336473816959575
0.3833333333333333,0.16666666666666666,0.43095639773526306
0.4,0.13333333333333333,0.4319827800320665
0.4,0.14285714285714285,0.4461096222316904
0.4,0.18181818181818182,0.42337233231060406
0.4,0.21428571428571427,0.4215650792878647
0.4,0.2727272727272727,0.39433977964595784
0.4,0.2857142857142857,0.40140755434812697
0.36999999999999994,0.1,0.4170262250724671
0.4,0.15384615384615385,0.41653716492442877
0.5,0.09090909090909091,0.5164322053541295
0.5,0.14285714285714285,0.500848023030731
0.36666666666666664,0.09090909090909091,0.38779738658943497
0.4,0.08333333333333333,0.45112761038507915
0.36666666666666664,0.18181818181818182,0.49084915881520114
0.36666666666666664,0.18181818181818182,0.4153012566385574
0.36666666666666664,0.09090909090909091,0.39741820410612255
0.4,0.2,0.43954671736372486
0.4,0.25,0.403245081394105
0.4,0.18181818181818182,0.46443023158668995
0.41,0.2,0.4705388571401616
0.4,0.2222222222222222,0.3972125033435711
0.4,0.2,0.4423954291953872
0.5,0.25,0.39978235744768664
0.4,0.2222222222222222,0.3632692687477079
0.4,0.25,0.42749920814154563
0.4,0.09090909090909091,0.4340741827617738
0.4,0.2222222222222222,0.39377331764434875
0.4,0.375,0.34223795305538546
0.4,0.14285714285714285,0.3488872342291667
0.37666666666666665,0.375,0.3571291591814577
0.4,0.25,0.34905287275629804
0.37666666666666665,0.125,0.3888872100545687
0.5,0.0,0.5763356275799808
0.4,0.25,0.4051160152912203
0.37666666666666665,0.375,0.3433880856944218
0.4,0.15384615384615385,0.4706751234551057
0.4,0.07692307692307693,0.3484103667264802
0.5,0.0,0.4695667034636953
0.5,0.0,0.4574074191576378
0.4,0.25,0.3878467604055953
0.5,0.25,0.4009844047353352
0.5,0.2,0.3988980766167987
0.5,0.3333333333333333,0.4732315958886739
0.38,0.2857142857142857,0.3033526321963801
0.5,0.2222222222222222,0.5458927391537968
0.5,0.125,0.5385142250327147
0.37666666666666665,0.375,0.4599846757336934
0.37666666666666665,0.125,0.3595813057105773
0.5,0.16666666666666666,0.5536695287131035
0.4,0.14285714285714285,0.39802157808799754
0.4,0.2727272727272727,0.37449011093257617
0.42000000000000004,0.1111111111111111,0.4731898687594857
0.42000000000000004,0.2222222222222222,0.3664152562621464
0.4,0.3333333333333333,0.4823609151593186
0.4,0.16666666666666666,0.36257031773919646
0.4,0.08333333333333333,0.394716727665553
0.5,0.125,0.6376564224534466
0.5,0.08333333333333333,0.4333270880009723
0.4,0.3333333333333333,0.39839507094651916
0.5,0.125,0.5207948742805234
0.4,0.09090909090909091,0.43699825299359174
0.37666666666666665,0.25,0.28407288305971035
0.5,0.2857142857142857,0.45500344118827
0.5,0.14285714285714285,0.5177595472866825
0.5,0.36363636363636365,0.4311932939029334
0.5,0.2222222222222222,0.48181254991323713
0.4,0.2222222222222222,0.3734326759519696
0.4,0.2,0.37795068412933924
0.3333333333333333,0.2857142857142857,0.39940608694450375
