near_limit_mid_share,spare_x_avgvol,long_thin_item_share
0.3333333333333333,29899795.920119,0.08333333333333333
0.0,63279137.5,0.0
0.4,49076577.5,0.1
0.5,62812253.875,0.0
0.4444444444444444,56186663.891305,0.1111111111111111
0.3333333333333333,12944162.931722,0.0
0.2857142857142857,13182135.998696001,0.07142857142857142
0.3076923076923077,33976059.61761,0.07692307692307693
0.2857142857142857,67211091.289783,0.0
0.23076923076923078,26704787.0,0.0
0.6,39301911.9,0.1
0.2,50513697.5,0.0
0.35294117647058826,1282935.29406,0.0
0.18181818181818182,39806694.451958,0.0
0.2,47198068.4,0.0
0.3333333333333333,56035013.231603995,0.0
0.21428571428571427,17373319.716978002,0.0
0.2727272727272727,42687522.816687,0.0
0.5,81395669.324424,0.16666666666666666
0.18181818181818182,35110551.26748,0.0
0.0,92847300.0,0.0
0.25,-1407501.5625,0.0625
0.4375,-6598139.0625,0.0625
0.4,85075190.2,0.0
0.0,67992139.289715,0.0
0.3125,1001632.4375,0.0
0.14285714285714285,69387282.28957601,0.0
0.23529411764705882,-16199986.117326,0.0
0.38461538461538464,14693075.00219,0.0
0.5,62774728.875,0.125
0.4,8550575.732314,0.0
0.5,43647739.1,0.1
0.36363636363636365,41059334.451798,0.0
0.2727272727272727,37812999.177092,0.09090909090909091
0.2222222222222222,55584144.0,0.0
0.3,47308391.9,0.0
0.125,62485558.875,0.0
0.3333333333333333,34780234.671024,0.08333333333333333
0.2,89582191.2,0.0
0.26666666666666666,8168071.932363,0.06666666666666667
0.23076923076923078,22258882.387605,0.07692307692307693
0.3333333333333333,52304479.887051,0.0
0.5,34211909.25,0.08333333333333333
0.4,18418185.0,0.06666666666666667
0.3333333333333333,149313834.676712,0.0
0.4,101243228.8,0.0
0.4375,15788282.75,0.0625
0.25,114866100.0,0.0
0.42857142857142855,6461222.785413,0.07142857142857142
0.42857142857142855,18773399.717242,0.0
0.3888888888888889,-21738426.723051,0.05555555555555555
0.2727272727272727,38051409.458128,0.0
0.2777777777777778,1625799.99978,0.0
0.3157894736842105,-16093264.0,0.0
0.2857142857142857,13536913.643529002,0.0
0.36363636363636365,32010706.817265,0.0
0.16666666666666666,39939363.660898,0.0
0.2631578947368421,-28272063.363778003,0.0
0.25,72591437.75,0.0
0.2857142857142857,-244698.285736,0.0
0.18181818181818182,27268566.453066,0.0
0.6666666666666666,88459866.67934,0.3333333333333333
0.0,71074692.0,0.0
0.0,70526139.289435,0.0
0.38461538461538464,20471075.693924002,0.07692307692307693
0.0,79598891.0,0.0
0.2,49445077.5,0.1
0.26666666666666666,8865840.0,0.06666666666666667
0.2,90389567.8,0.0
0.25,32310269.25,0.08333333333333333
0.3333333333333333,56191436.007258,0.1111111111111111
0.18181818181818182,34568125.001025,0.0
0.5454545454545454,39609709.0,0.09090909090909091
0.4,10519540.734611,0.06666666666666667
0.3333333333333333,78518136.0,0.16666666666666666
0.4117647058823529,-10350127.115944,0.058823529411764705
0.5,99641967.75,0.0
0.4,2139958.333575,0.06666666666666667
0.5,19793295.914631,0.08333333333333333
0.3333333333333333,56202911.007717,0.0
0.4444444444444444,48815288.89048,0.1111111111111111
0.4166666666666667,37422179.671646,0.0
0.375,62990928.0,0.125
0.375,61299209.5,0.0
0.2,97669727.80000001,0.0
0.25,61074149.5,0.0
0.26666666666666666,21766823.400000002,0.0
0.3125,6482876.9375,0.0
0.2222222222222222,53508767.885836996,0.0
0.375,63262334.875,0.125
0.1111111111111111,54553927.886823006,0.0
0.36363636363636365,40140369.458488,0.09090909090909091
0.2857142857142857,12487712.5,0.07142857142857142
0.15384615384615385,18804430.7668,0.0
0.42857142857142855,69766508.424753,0.14285714285714285
0.1,44623399.099999994,0.0
0.4,48857638.4,0.1
0.14285714285714285,71488943.41789399,0.0
0.3076923076923077,23068982.694185,0.07692307692307693
0.25,95152079.75,0.0
0.25,116790624.0,0.0
0.35714285714285715,9996334.215246,0.0
0.5714285714285714,70672913.0,0.14285714285714285
0.3333333333333333,23946497.919235,0.0
0.5555555555555556,56150354.550766,0.1111111111111111
0.4444444444444444,46405047.890342996,0.0
0.4166666666666667,38849479.922057,0.08333333333333333
0.3333333333333333,84135000.0,0.0
0.4666666666666667,19652015.735986,0.06666666666666667
0.2,95296412.80000001,0.0
0.5,3555924.75,0.0625
0.3333333333333333,-1452296.066507,0.0
0.6666666666666666,75645971.823421,0.16666666666666666
0.3076923076923077,12229751.922185,0.0
0.625,62235068.875,0.125
0.4,33060799.1,0.0
0.2857142857142857,68692628.56644,0.0
0.5,27979799.719342,0.07142857142857142
0.5333333333333333,13663322.399999999,0.06666666666666667
0.2,21370324.736291002,0.0
0.1,47909547.9,0.2
0.2,49935412.4,0.0
0.07142857142857142,31150669.644875,0.14285714285714285
0.18181818181818182,44563814.915816,0.09090909090909091
0.13333333333333333,25637802.6,0.13333333333333333
0.08333333333333333,40716799.910567,0.16666666666666666
0.09090909090909091,39014690.91408,0.0
0.125,62019583.875,0.0
0.14285714285714285,18829076.498022,0.0
0.07142857142857142,30464650.0,0.14285714285714285
0.08333333333333333,37469952.0,0.16666666666666666
0.125,63102148.875,0.25
0.1111111111111111,50900031.0,0.0
0.0,62413346.875,0.25
0.18181818181818182,45134374.916136,0.0
0.09090909090909091,42233642.175984,0.09090909090909091
0.125,62252354.875,0.0
0.08333333333333333,28004323.669818,0.0
0.125,61920824.875,0.0
0.09090909090909091,44354304.001656,0.18181818181818182
0.1111111111111111,51603101.229348,0.0
0.18181818181818182,44560170.816501,0.0
0.2,48717931.099999994,0.0
0.09090909090909091,45907056.0,0.0
0.15384615384615385,29946723.38911,0.07692307692307693
0.07692307692307693,33152078.767104004,0.15384615384615385
0.0,58027588.875,0.0
0.09090909090909091,43766334.175448,0.18181818181818182
0.07692307692307693,28406907.0,0.0
0.2,50061412.4,0.0
0.125,60686608.0,0.125
0.0,56248034.560526006,0.2222222222222222
0.18181818181818182,44264326.904154,0.18181818181818182
0.15384615384615385,32776445.455286,0.0
0.09090909090909091,45197986.903776,0.0
0.16666666666666666,35470459.671174,0.16666666666666666
0.1111111111111111,-10363613.389738,0.1111111111111111
0.0,65164559.42434599,0.0
0.07142857142857142,28341116.5,0.14285714285714285
0.0,55474426.231047995,0.0
0.07142857142857142,28157698.21769,0.14285714285714285
0.16666666666666666,36761769.921477,0.16666666666666666
0.09090909090909091,44487081.81651,0.0
0.2,48352571.099999994,0.0
0.09090909090909091,33754119.186765,0.09090909090909091
0.25,63124450.0,0.0
0.2,50612183.6,0.0
0.15384615384615385,29430430.76748,0.15384615384615385
0.125,62962448.875,0.25
0.3333333333333333,87827479.653973,0.0
0.1,50375360.0,0.1
0.08333333333333333,29820739.670106,0.08333333333333333
0.2222222222222222,55060446.230767995,0.1111111111111111
0.1111111111111111,55247331.549888,0.1111111111111111
0.07692307692307693,36107150.696099006,0.07692307692307693
0.2,50026708.4,0.0
0.1,50599193.599999994,0.1
0.14285714285714285,22052506.0,0.07142857142857142
0.07142857142857142,12192919.716078,0.07142857142857142
0.2,49595231.9,0.0
0.08333333333333333,35971019.25,0.0
0.16666666666666666,40706981.25,0.0
0.09090909090909091,45810474.174192004,0.0
0.16666666666666666,32831232.0,0.0
0.14285714285714285,29189668.496394,0.14285714285714285
0.1111111111111111,54167751.0,0.0
0.17647058823529413,-5624593.470947,0.0
0.125,60092174.875,0.0
0.06666666666666667,27500591.737606,0.13333333333333333
0.07692307692307693,33764952.617584,0.15384615384615385
0.1111111111111111,56227997.23242,0.2222222222222222
0.0,55856034.560974,0.2222222222222222
0.16666666666666666,70031211.822741,0.0
0.125,61134658.0,0.0
0.125,1412621.0,0.125
0.07142857142857142,29804893.637257,0.07142857142857142
0.2,39124582.4,0.0
0.2222222222222222,56180831.007237,0.0
0.07142857142857142,27503708.5,0.14285714285714285
0.14285714285714285,25403429.717207998,0.14285714285714285
0.1,49883527.1,0.2
0.16666666666666666,73652259.84350699,0.0
0.2222222222222222,56020878.231584,0.1111111111111111
0.16666666666666666,38200425.921861,0.08333333333333333
0.07142857142857142,33196473.995412003,0.14285714285714285
0.1111111111111111,55885586.560958005,0.0
0.07692307692307693,35565086.454212,0.07692307692307693
0.1111111111111111,56074718.231663994,0.0
0.15384615384615385,28325730.456576,0.0
0.18181818181818182,38374946.905456,0.0
0.0,56005634.550225995,0.2222222222222222
