floor_area_pressure,long_item_share,cubic_item_share
1.0086666666666666,0.0,0.2857142857142857
1.3413333333333333,0.0,0.2777777777777778
0.896,0.0,0.6363636363636364
1.3413333333333333,0.0,0.3333333333333333
1.48,0.0,0.3684210526315789
1.202,0.0,0.6428571428571429
0.998,0.0,0.6363636363636364
0.8306666666666667,0.0,0.3333333333333333
1.54,0.0,0.47368421052631576
0.2886666666666667,0.0,0.5
1.22,0.0,0.5
1.0153333333333334,0.0,0.6363636363636364
0.18866666666666668,0.0,0.0
0.204,0.0,0.6666666666666666
0.47933333333333333,0.0,0.14285714285714285
1.0706666666666667,0.0,0.46153846153846156
0.25733333333333336,0.0,0.25
0.668,0.0,0.1
1.154,0.0,0.26666666666666666
0.396,0.0,0.6
0.848,0.0,0.16666666666666666
0.626,0.0,0.2222222222222222
0.924,0.0,0.45454545454545453
0.7926666666666666,0.0,0.18181818181818182
1.0813333333333333,0.0,0.26666666666666666
0.418,0.0,0.16666666666666666
1.2613333333333334,0.0,0.29411764705882354
0.308,0.0,0.25
1.1453333333333333,0.0,0.3333333333333333
0.9413333333333334,0.0,0.25
0.628,0.0,0.3333333333333333
0.7366666666666667,0.0,0.3333333333333333
0.8326666666666667,0.0,0.25
0.598,0.0,0.25
0.692,0.0,0.625
0.48733333333333334,0.0,1.0
0.7933333333333333,0.0,0.875
1.0353333333333334,0.0,0.26666666666666666
1.174,0.0,0.3125
0.6086666666666667,0.0,0.4444444444444444
0.5846666666666667,0.0,0.375
0.6593333333333333,0.0,0.2222222222222222
0.8906666666666667,0.0,0.45454545454545453
1.1126666666666667,0.0,0.35714285714285715
1.0453333333333332,0.0,0.3076923076923077
0.5046666666666667,0.0,0.42857142857142855
0.7393333333333333,0.0,0.2
0.8106666666666666,0.0,0.5
0.5173333333333333,0.0,0.2857142857142857
1.0326666666666666,0.0,0.38461538461538464
0.316,0.0,0.75
0.368,0.0,0.5
1.0726666666666667,0.0,0.35714285714285715
0.49666666666666665,0.0,0.14285714285714285
0.9566666666666667,0.0,0.4166666666666667
0.6126666666666667,0.0,0.1111111111111111
0.7526666666666667,0.0,0.3333333333333333
0.8166666666666667,0.0,0.25
0.548,0.0,0.5
1.0213333333333334,0.0,0.2
0.4093333333333333,0.0,0.4
1.16,0.0,0.25
1.1526666666666667,0.0,0.3333333333333333
0.4166666666666667,0.0,0.16666666666666666
1.0366666666666666,0.0,0.38461538461538464
0.5326666666666666,0.0,0.125
0.8326666666666667,0.0,0.3
0.628,0.0,0.42857142857142855
0.9413333333333334,0.0,0.21428571428571427
1.08,0.0,0.26666666666666666
1.1366666666666667,0.0,0.4
0.758,0.0,0.4
0.808,0.0,0.7
1.034,0.0,0.6428571428571429
0.7406666666666667,0.0,0.36363636363636365
1.0353333333333334,0.0,0.4666666666666667
0.7946666666666666,0.0,0.4166666666666667
0.8293333333333334,0.0,0.2727272727272727
0.7366666666666667,0.0,0.625
1.1606666666666667,0.0,0.5714285714285714
0.9286666666666666,0.0,0.35714285714285715
0.8853333333333333,0.0,0.4166666666666667
0.614,0.0,0.5
0.7246666666666667,0.0,0.2222222222222222
0.5726666666666667,0.0,0.375
0.702,0.0,0.2727272727272727
0.8306666666666667,0.0,0.5454545454545454
0.5293333333333333,0.0,0.25
0.9533333333333334,0.0,0.4166666666666667
0.638,0.0,0.25
