spare_cap_log1p,h_to_H_max_sq,l_std_x_h_max,max_fp_ratio
0.0,0.09,0.030672959700000002,0.13866666666666666
8.449128460502108,0.09,0.0331046577,0.13866666666666666
10.00757726106051,0.0802777775888889,0.02746886035101703,0.13866666666666666
9.93991590914968,0.0802777775888889,0.027225566551303256,0.14733333333333334
9.835690394470303,0.0802777775888889,0.026877311635046305,0.112
10.281067457154757,0.0802777775888889,0.027993999700399216,0.12466666666666666
8.37770121259764,0.09,0.030672729299999996,0.13866666666666666
9.015662792972645,0.0802777775888889,0.03050855101410759,0.13866666666666666
7.402451520818244,0.0802777775888889,0.02988917556483627,0.13866666666666666
8.122074375362217,0.0802777775888889,0.029454959582013773,0.14733333333333334
9.682716185366974,0.0802777775888889,0.03017791886449657,0.13866666666666666
9.566475170062406,0.09,0.0129338298,0.132
9.111403624116159,0.0802777775888889,0.027323387384521506,0.13866666666666666
9.348100311680668,0.0802777775888889,0.02575226381970322,0.12466666666666666
9.070273383079064,0.09,0.0305505045,0.13866666666666666
9.756610356675369,0.09,0.0236431809,0.132
9.430920640887228,0.0802777775888889,0.03199622582902405,0.13866666666666666
9.43946599496794,0.0802777775888889,0.030121522781229586,0.13866666666666666
8.856803356728378,0.0802777775888889,0.023383743072489714,0.13866666666666666
9.762442287054013,0.0711111112888889,0.03447606857642842,0.13866666666666666
9.6445872815098,0.09,0.032186953799999994,0.132
9.324739912284679,0.0802777775888889,0.02863887118297388,0.12466666666666666
9.057888248784506,0.09,0.031012990199999996,0.13866666666666666
8.936561204693394,0.0802777775888889,0.030818321897076485,0.14733333333333334
9.123147160273806,0.0802777775888889,0.02636488913564915,0.13866666666666666
9.389239411968807,0.0802777775888889,0.022040753557403037,0.13866666666666666
9.204121072162266,0.0802777775888889,0.027591233150873064,0.13866666666666666
9.023528749909364,0.0802777775888889,0.029528822598593546,0.12466666666666666
9.691160293655768,0.0802777775888889,0.03292374497793285,0.13866666666666666
9.916354418242951,0.0802777775888889,0.033151194210998595,0.14733333333333334
9.45657525451379,0.09,0.030260576399999996,0.132
10.264373617246324,0.0625,0.02952818275,0.11
10.306716829702717,0.09,0.03852272069999999,0.132
0.0,0.09,0.0316118325,0.14733333333333334
10.211854216180742,0.0802777775888889,0.03548655645825111,0.112
0.0,0.09,0.030903324,0.13866666666666666
8.849944227235596,0.0802777775888889,0.029118797049075926,0.13866666666666666
10.011713957606998,0.09,0.0265680141,0.132
9.794899612119229,0.09,0.0272992674,0.132
0.0,0.0802777775888889,0.03212846741220181,0.14733333333333334
10.13006520058462,0.0802777775888889,0.02252356432350169,0.14733333333333334
8.802522498284421,0.0802777775888889,0.03268423452821463,0.13866666666666666
10.199955912268527,0.0625,0.02860740275,0.112
