spare_cap_x_hH,floor_area_pressure,tall_item_share
5342.749987788,0.47,1.0
6500.208322933,0.3606666666666667,1.0
473.943749058,1.11,0.9375
4577.088891992,0.41866666666666663,1.0
3232.814816176,0.712,1.0
3200.749992684,0.726,1.0
6329.155544048001,0.5573333333333333,1.0
17.898888879,1.2173333333333334,0.9333333333333333
4267.3937429610005,0.7753333333333333,1.0
1604.1321415989999,1.0933333333333333,0.9285714285714286
3696.998146926,0.7633333333333333,1.0
5228.114295517,0.5806666666666667,1.0
4311.43750683,0.648,1.0
3621.7083265160004,0.6106666666666667,1.0
6015.879177859,0.25266666666666665,1.0
5003.288891832,0.44666666666666666,1.0
2398.645,1.0326666666666666,1.0
5266.986676072001,0.39866666666666667,1.0
3262.142598071,0.9526666666666667,1.0
4578.933325008,0.4786666666666667,1.0
5356.280944296,0.7766666666666666,1.0
4384.125,0.48466666666666663,0.875
-734.1833323860001,1.304,0.9444444444444444
3337.410006297,0.6786666666666666,0.9
2648.7999999999997,0.792,1.0
1998.0,1.0153333333333334,0.9166666666666666
892.0999983779999,1.142,0.9285714285714286
206.98749999999998,1.2513333333333334,0.9375
4991.04,0.32,1.0
3787.35,0.6133333333333333,1.0
2799.3199999999997,1.004,1.0
3172.409993718,0.6953333333333334,0.9
4499.258339234,0.8773333333333333,1.0
2176.000004352,0.8220000000000001,0.9166666666666666
1555.333336444,0.9313333333333333,0.9285714285714286
-464.35833261199997,1.4273333333333333,0.9375
4938.3,0.272,1.0
1610.205128584,1.134,0.9230769230769231
2360.836365488,1.052,1.0
3390.9000038100003,0.6473333333333333,0.8888888888888888
2419.2000053760003,0.774,0.9090909090909091
2819.495449044,0.8453333333333334,0.9090909090909091
3079.6740747739996,0.6253333333333333,1.0
3453.223338302,0.9593333333333334,0.9
4473.43125,0.552,0.875
1609.588886812,0.9186666666666667,1.0
2793.0283294270002,1.0006666666666666,1.0
-165.597916929,1.4146666666666667,0.9375
2424.0545492819997,0.7906666666666666,1.0
3591.33519259,0.68,0.8888888888888888
1960.245,1.098,1.0
1937.258328252,0.872,0.9166666666666666
5621.0,0.4166666666666667,1.0
3445.5600000000004,0.666,0.9
3014.966669462,1.0073333333333334,0.9090909090909091
2962.55556402,0.6920000000000001,1.0
5214.8777672159995,0.6226666666666667,1.0
6120.1875,0.32066666666666666,1.0
5025.500010051,0.39,1.0
3969.74999799,0.5766666666666667,1.0
2609.9833361359997,1.0393333333333332,1.0
3306.149995734,0.66,0.8888888888888888
3963.9185161520004,0.9253333333333333,1.0
3736.6000000000004,0.7533333333333333,0.9
5598.15,0.21066666666666667,0.75
2839.099995105,0.8433333333333333,1.0
3835.624991925,0.49866666666666665,0.875
2905.6444432079998,0.6906666666666667,1.0
5991.375,0.30266666666666664,1.0
198.655555451,1.3666666666666667,0.9333333333333333
5168.279990061,0.33266666666666667,1.0
2893.490914016,0.9326666666666666,0.9090909090909091
3219.655554918,0.7666666666666667,1.0
1951.06060285,1.1706666666666667,1.0
5097.08334588,0.412,1.0
4320.385717486,0.5960000000000001,1.0
2511.8984895470003,0.9646666666666667,1.0
3591.8388937709997,0.7346666666666667,0.8888888888888888
3811.631255397,0.778,1.0
3942.00000292,0.5746666666666667,1.0
1868.9333287680001,0.9573333333333334,1.0
4651.377783592,0.42933333333333334,1.0
5471.49999294,0.358,0.8333333333333334
4006.28570427,0.5653333333333334,1.0
5139.97221559,0.4026666666666667,0.8333333333333334
2738.773329152,0.8546666666666667,1.0
7137.524990321999,0.496,1.0
5379.0,0.45,1.0
3586.737506673,0.6633333333333333,1.0
-60.48,1.186,0.9333333333333333
4208.771429679,0.5833333333333334,1.0
2392.05,0.8573333333333334,1.0
5033.400000000001,0.498,1.0
3536.785184016,0.7746666666666666,1.0
5932.62,0.576,1.0
4084.2499923120004,0.584,1.0
6533.38,0.5493333333333333,1.0
452.106666144,1.15,0.9333333333333333
1511.222727843,1.146,1.0
3034.321662237,0.9913333333333333,1.0
3057.075,0.708,0.9
4317.485720928,0.5266666666666666,1.0
4798.6,0.6633333333333333,1.0
1370.346156795,1.036,0.9230769230769231
4186.35714642,0.77,1.0
1895.907693132,0.9593333333333334,0.9230769230769231
3662.400004578,0.6833333333333333,1.0
3835.37500503,0.904,1.0
828.847436664,1.2846666666666666,1.0
4439.164277994,0.4146666666666667,0.8571428571428571
4590.166675847,0.41666666666666663,1.0
5074.92,0.38266666666666665,1.0
3254.933337402,0.6586666666666667,0.8888888888888888
5742.9400000000005,0.3506666666666667,1.0
2000.455551504,1.086,0.9166666666666666
2994.1599942420003,0.7106666666666667,1.0
3468.6000000000004,0.7433333333333334,1.0
3472.053708423,0.79,1.0
2644.159095855,0.9093333333333333,0.9090909090909091
2956.615005741,0.7453333333333334,0.9
4704.666676076,0.43466666666666665,1.0
4738.59048696,0.676,1.0
1607.523073374,1.0233333333333334,0.9230769230769231
6070.699992858001,0.768,1.0
4197.3452359699995,0.5433333333333333,1.0
955.575,1.162,1.0
4619.828578536,0.5513333333333333,0.8571428571428571
1385.999996238,1.004,1.0
5405.919989604,0.33799999999999997,0.8
760.1999999999999,1.066,0.9285714285714286
7561.033319585999,0.09466666666666668,1.0
78.399999888,1.256,1.0
5873.47,0.3686666666666667,1.0
3853.88888008,0.758,0.8888888888888888
2270.463641004,0.9413333333333334,1.0
4014.642866778,0.5640000000000001,1.0
5970.40000878,0.5666666666666667,1.0
4616.859522509,0.5166666666666667,1.0
2126.4833294669997,0.8253333333333334,0.9090909090909091
4113.488892435,0.69,1.0
6565.65,0.204,1.0
4678.274997207,0.45266666666666666,1.0
736.392856635,1.264,0.9285714285714286
6185.400000000001,0.32599999999999996,1.0
4274.943749999999,0.75,1.0
3807.650007084,0.588,1.0
4984.6499909369995,0.478,1.0
4047.225,0.5566666666666666,1.0
2840.94,0.7853333333333333,0.9
4084.0000081679996,0.544,1.0
4462.337491293,0.512,0.875
3621.9722215049997,0.7233333333333334,1.0
3031.735004559,0.854,1.0
3126.5111104919997,0.6839999999999999,1.0
3899.1562565669997,0.646,1.0
3408.349993803,0.6526666666666666,1.0
3512.8888903680004,0.64,1.0
3047.9166679500004,0.734,1.0
3812.8249919729997,0.5226666666666667,0.875
4133.25,0.732,1.0
3829.755563994,0.74,1.0
3684.562506855,0.57,1.0
4485.7142745,0.532,1.0
2964.6,0.8033333333333333,0.9
3969.5000079389997,0.526,1.0
2817.360005031,0.8160000000000001,0.9
4344.974991522,0.494,0.875
2470.5999955079997,0.8480000000000001,1.0
3493.4777770859996,0.7053333333333334,1.0
3409.4666764080002,0.6366666666666667,0.8888888888888888
3162.6555538909997,0.8793333333333333,1.0
2763.5183374890003,0.8873333333333333,1.0
4109.908340481,0.6073333333333333,1.0
3659.677089497,0.6793333333333333,1.0
3186.5166608729996,0.6859999999999999,1.0
3300.018519908,0.6733333333333333,1.0
3659.95371125,0.6413333333333333,0.8888888888888888
3260.78703841,0.7006666666666667,1.0
2633.006662127,0.8526666666666667,1.0
4004.408324903,0.48933333333333334,0.875
3174.92,0.738,0.9
3056.156672433,0.7506666666666667,0.9
2718.213328106,0.7826666666666667,1.0
3531.907398266,0.5713333333333334,0.8888888888888888
3418.099998201,0.846,1.0
2996.955,0.9293333333333333,0.9
2821.720004664,0.942,0.9
3542.777774235,0.7626666666666667,0.8888888888888888
2648.90909013,0.9373333333333334,0.9090909090909091
2434.727271336,0.95,0.9090909090909091
2061.845453649,0.982,1.0
2900.196295722,0.7173333333333334,1.0
2613.06,0.78,0.9
2279.0000043,0.812,1.0
3166.799997816,0.6006666666666667,0.8888888888888888
4858.699991166,0.45999999999999996,1.0
3840.6388905060003,0.6573333333333333,0.8888888888888888
3749.899993182,0.67,0.8888888888888888
3383.6833403100004,0.7020000000000001,1.0
4158.8625,0.4906666666666667,0.875
3499.3833288180003,0.6893333333333334,0.8888888888888888
3926.9999999999995,0.5386666666666666,1.0
3707.772217438,0.656,0.8888888888888888
2754.959994702,0.7673333333333333,0.9
3402.5444514600003,0.7020000000000001,0.8888888888888888
3619.89630376,0.6686666666666667,0.8888888888888888
2344.6499957369997,0.8300000000000001,1.0
3877.3055635500004,0.608,0.8888888888888888
2454.374995875,0.974,1.0
3293.694453855,0.6186666666666667,0.8888888888888888
2866.939995057,0.8193333333333334,1.0
3295.704994461,0.7706666666666666,0.9
7030.755564344,0.15733333333333333,1.0
-386.579486832,1.3026666666666666,1.0
2926.321662199,0.8193333333333334,1.0
6036.68,0.3333333333333333,1.0
1409.9181829240001,1.1266666666666667,1.0
2171.186367332,0.8993333333333333,1.0
3825.6166597109996,0.5713333333333334,1.0
5310.122219052,0.41333333333333333,1.0
654.210256962,1.0933333333333333,1.0
2594.856662074,0.7653333333333333,1.0
2772.370376235,0.7433333333333334,1.0
5027.961910272,0.4846666666666667,0.8571428571428571
1799.78484546,0.8573333333333333,1.0
5921.813343908,0.4026666666666667,1.0
1252.943587164,0.9393333333333334,0.9230769230769231
3838.696286112,0.6606666666666667,0.8888888888888888
3091.207406092,0.6813333333333333,1.0
4618.542860564,0.5786666666666667,1.0
2516.336360916,0.7633333333333334,0.9090909090909091
2306.079162167,0.8546666666666667,0.9166666666666666
4870.441675137,0.48733333333333334,1.0
3224.16,0.7406666666666667,0.9
3674.6499999999996,0.6013333333333334,1.0
3925.891659764,0.6586666666666667,1.0
3064.003327266,0.6833333333333333,0.9
107.85416646,1.1753333333333333,0.9375
1129.38095116,1.0486666666666666,0.9285714285714286
5958.3333225,0.29333333333333333,1.0
1999.248608706,0.9346666666666668,0.9166666666666666
4603.147225343,0.4073333333333333,1.0
5067.128567934001,0.6953333333333334,0.8571428571428571
2049.5454591,0.8946666666666667,1.0
1407.75384708,0.9766666666666667,0.9230769230769231
3540.349993092,0.5666666666666667,1.0
4241.9625,0.9413333333333334,1.0
2958.1200000000003,0.6486666666666667,0.9
-834.84375,1.422,0.9375
8683.2,0.16799999999999998,1.0
352.0000008,1.2953333333333332,0.9285714285714286
6287.050010934,0.2946666666666667,1.0
1362.462499323,1.1813333333333333,0.9166666666666666
4810.358320716,0.4086666666666667,1.0
4643.99998839,0.526,1.0
4413.5237984899995,0.5593333333333333,1.0
2676.540004317,0.9259999999999999,1.0
2261.350003479,0.9339999999999999,1.0
2493.06,0.764,1.0
3666.900002157,0.654,1.0
6611.4388803580005,0.17666666666666667,1.0
2788.765005117,0.7326666666666667,1.0
2927.3999999999996,0.72,1.0
3271.524993885,0.688,0.9
2212.445455599,0.8993333333333333,1.0
3596.385,0.7913333333333333,0.8
3149.444441295,0.724,0.8888888888888888
1069.72727064,0.9193333333333333,0.9090909090909091
1809.100003893,1.0793333333333333,0.7692307692307693
4405.9166565959995,0.664,0.6666666666666666
2831.4916715910003,0.744,0.9
4520.930961096,0.49666666666666665,1.0
4486.6,0.5353333333333333,1.0
2674.6349999999998,0.7433333333333333,1.0
2294.4848478100002,0.7886666666666666,1.0
3645.515,0.8206666666666667,0.8
3227.5099947090002,0.778,1.0
4198.6854097410005,0.59,0.875
2068.640003694,0.8346666666666667,0.9
1777.7083364250002,0.9726666666666667,0.75
551.6823536730001,1.252,0.7647058823529411
1887.019228125,1.0406666666666666,0.7692307692307693
4078.66666452,0.6906666666666667,1.0
3809.593756035,0.6873333333333334,0.875
3643.3125,0.714,1.0
2290.848712891,0.982,0.7692307692307693
4560.661910065,0.5313333333333333,0.8571428571428571
2362.323337238,0.772,1.0
2785.0,0.9366666666666666,0.75
7654.675,0.29466666666666663,1.0
1102.0916684659999,0.9926666666666667,1.0
3359.358338818,0.6746666666666666,1.0
2802.211661707,0.728,0.9
4545.71427435,0.52,0.8571428571428571
1308.7179479000001,0.9886666666666667,0.9230769230769231
5171.95832453,0.5833333333333334,0.625
7276.79998863,0.33999999999999997,1.0
1968.2464267080002,1.1273333333333333,0.7857142857142857
3011.824235784,0.8453333333333334,0.7272727272727273
5095.71427892,0.5413333333333333,0.8571428571428571
2415.42592228,0.7433333333333334,1.0
1700.6347180680002,0.9326666666666666,0.8333333333333334
3147.853327906,0.7913333333333333,0.7
472.06249916999997,1.262,0.8125
4428.6,0.5833333333333333,1.0
4185.321425685001,0.594,1.0
3751.246660199,0.7646666666666667,0.7
1528.479164065,0.9,0.9166666666666666
869.615383224,1.0773333333333333,0.9230769230769231
2403.186358338,0.8693333333333333,0.8181818181818182
2205.478788568,0.8513333333333333,0.9090909090909091
1993.343591055,1.0133333333333334,0.7692307692307693
2708.712115578,0.8113333333333334,0.9090909090909091
1185.79,1.1813333333333333,0.8
1860.3666677610001,0.8733333333333333,0.9166666666666666
2235.927273426,0.896,0.9090909090909091
2758.2500046749997,0.7553333333333333,0.9
4019.749990812,0.7873333333333333,0.6666666666666666
730.227381652,1.0813333333333333,0.9285714285714286
2483.422219424,0.9653333333333334,0.75
2336.858332026,0.8833333333333333,0.9166666666666666
2000.086358985,0.8386666666666667,0.9090909090909091
2849.357576648,0.872,0.8181818181818182
3166.12121119,0.8726666666666667,0.8181818181818182
1980.363893448,1.0306666666666666,0.75
2135.92726776,0.89,0.9090909090909091
2478.972216556,0.7046666666666667,1.0
4092.112506681,0.6766666666666666,0.875
1605.2569481399998,0.9993333333333334,0.8333333333333334
4608.489591095,0.5833333333333334,1.0
3776.607151921,0.5333333333333333,0.8571428571428571
8115.11110684,0.24266666666666667,1.0
1279.200002665,0.9846666666666667,0.8461538461538461
2762.100004455,0.7846666666666666,0.9
3152.9606086450003,0.7766666666666666,0.8181818181818182
3745.508326958,0.5773333333333333,1.0
2848.921211696,0.9013333333333333,0.8181818181818182
3102.0606070299996,0.8266666666666667,0.7272727272727273
3687.648153512,0.6326666666666667,1.0
2802.998609543,1.03,0.75
7335.7083453099995,0.19466666666666665,1.0
3081.975,0.85,0.8
2720.2348418399997,0.9433333333333334,0.7272727272727273
3464.22222426,0.6953333333333334,0.8888888888888888
1527.262503516,0.884,0.9166666666666666
5000.6249919990005,0.676,0.75
1597.1486147879998,0.9966666666666667,0.9166666666666666
3968.075006901,0.6473333333333333,0.875
1950.0100035780001,0.7766666666666666,0.9
4225.650000000001,0.6806666666666666,0.7
1496.944445325,0.9386666666666666,0.9166666666666666
2206.2000000000003,0.986,0.8333333333333334
4045.970839939,0.6166666666666667,1.0
2758.775757164,0.9193333333333333,0.8181818181818182
4267.449992241,0.632,0.7777777777777778
2717.0909099399996,0.7926666666666666,0.9090909090909091
1265.2,0.8826666666666667,1.0
3043.149994467,0.6373333333333333,0.875
2652.372221697,0.6893333333333334,0.8888888888888888
1911.3712167200001,0.9226666666666666,0.9090909090909091
-399.906667116,1.288,0.8666666666666667
4151.320840111,0.6286666666666667,0.875
1674.09523391,1.0773333333333333,0.7142857142857143
1830.47222618,0.934,1.0
786.638459612,1.0193333333333334,0.9230769230769231
3139.7333279199997,0.7886666666666666,0.8
1226.844443712,0.9673333333333334,0.9166666666666666
4971.709526044,0.5,1.0
2644.830558454,0.918,0.8333333333333334
4583.8642825530005,0.5286666666666666,1.0
1972.83333096,0.904,0.8333333333333334
2435.326670692,0.8846666666666667,1.0
1320.52777932,1.0253333333333334,0.9166666666666666
2533.168058514,0.828,0.9166666666666666
6430.188902792,0.392,1.0
-376.39583401,1.246,0.75
-832.909804096,1.298,0.7647058823529411
3532.002089683,0.6266666666666667,0.75
2348.522219576,0.8966666666666667,0.8333333333333334
5463.55555268,0.448,1.0
1980.556949004,0.8733333333333333,0.9166666666666666
2410.649995617,0.84,0.8181818181818182
3371.6349999999998,0.6873333333333334,0.9
5787.41667918,0.434,0.8333333333333334
5250.727783532,0.5026666666666666,1.0
4583.929159546,0.5933333333333334,0.875
3005.366661485,0.7373333333333333,0.8
1773.926189578,1.0093333333333334,0.7142857142857143
1799.319229358,0.9319999999999999,0.9230769230769231
2078.2976170800002,0.9313333333333333,0.8571428571428571
7813.08332154,0.3626666666666667,1.0
420.26922974,1.1453333333333333,0.8461538461538461
3584.066674416,0.6706666666666666,0.8888888888888888
2113.9615414620002,1.008,0.8461538461538461
3588.4469622330002,0.7293333333333334,0.8181818181818182
3563.388880744,0.6406666666666667,0.8888888888888888
3610.25925656,0.6566666666666666,0.8888888888888888
4888.0,0.512,0.8571428571428571
3309.016662567,0.7493333333333334,1.0
3026.5277708599997,0.7906666666666666,0.8888888888888888
3677.863638115,0.7706666666666666,0.7272727272727273
3068.88,0.8433333333333333,0.8
2539.600004535,0.8753333333333333,0.7
969.8333315699999,1.0253333333333334,0.8333333333333334
7815.55554774,0.24666666666666665,1.0
2409.060604684,0.8366666666666667,0.9090909090909091
6381.916676485001,0.47333333333333333,1.0
4843.974994542,0.5313333333333333,1.0
5662.400000000001,0.45066666666666666,1.0
-401.664285108,1.22,0.8571428571428571
4071.9833402349996,0.7066666666666667,0.8
3975.465,0.6653333333333333,0.9
2029.1136318899999,0.9953333333333334,0.7272727272727273
5491.2125,0.5660000000000001,0.875
4814.10625,0.516,0.75
4317.381242409,0.6940000000000001,0.75
3964.309518975,0.6933333333333334,0.8571428571428571
2738.74999374,0.8380000000000001,0.8888888888888888
3252.4069519319996,0.8226666666666667,0.75
1644.0,1.06,0.8571428571428571
2294.510003889,0.89,0.9
1936.2196922399999,0.9353333333333333,0.9090909090909091
2137.1212135,0.8793333333333333,0.8181818181818182
3435.574998078,0.7753333333333333,0.8333333333333334
3207.3375,0.774,0.875
1912.06666337,0.9366666666666666,0.9
2918.3333373,0.7953333333333333,0.7777777777777778
2171.6433373180002,0.8626666666666667,0.8
2968.528781334,0.7693333333333333,0.9090909090909091
6386.66666028,0.43733333333333335,0.8333333333333334
4276.433336472,0.63,0.7777777777777778
3290.595005439,0.7393333333333334,1.0
5661.83334318,0.426,0.8333333333333334
4467.375007524,0.582,0.875
5606.41667582,0.4026666666666667,1.0
10009.9999857,0.09333333333333334,0.0
926.8230766620001,1.0946666666666667,0.7692307692307693
4407.6,0.678,0.8
1177.99359224,1.1446666666666667,0.8461538461538461
1493.166667545,0.9993333333333334,0.8333333333333334
2278.3115352689997,0.9146666666666666,0.8461538461538461
1017.527775452,1.0966666666666667,0.8333333333333334
4109.790477272,0.6006666666666667,0.7142857142857143
6430.777769480001,0.20866666666666667,0.6666666666666666
2850.166659105,0.782,0.7777777777777778
3629.6924153759996,0.7586666666666667,0.8181818181818182
3487.0,0.7106666666666667,0.8
2677.062501477,0.9013333333333333,0.8333333333333334
2414.8666699299997,0.874,0.8461538461538461
2986.141671542,0.8726666666666667,0.8333333333333334
3042.472215268,0.7626666666666666,0.9166666666666666
3055.86111446,0.834,0.8333333333333334
3178.690908156,0.8093333333333333,0.9090909090909091
3216.033338584,0.656,1.0
3294.866660676,0.698,0.7777777777777778
3663.746978512,0.7746666666666666,0.8181818181818182
4357.400000000001,0.636,0.7777777777777778
3040.686356565,0.7173333333333334,0.8181818181818182
2899.045453285,0.83,1.0
2483.722220915,0.9233333333333333,0.9166666666666666
1570.6439361270002,0.9766666666666667,0.8181818181818182
1952.4272736570001,0.954,0.8181818181818182
4397.749989948,0.6613333333333333,0.7777777777777778
8811.83334689,0.09733333333333333,1.0
1546.285710912,1.002,0.8571428571428571
2049.492858661,0.9673333333333334,0.7857142857142857
3087.697225606,0.8786666666666667,0.8333333333333334
2584.374995865,0.8113333333333334,1.0
1494.548610275,1.0806666666666667,0.9166666666666666
2056.638884188,0.9146666666666667,0.8333333333333334
2358.935,0.886,0.8
2294.797430831,0.9213333333333333,0.8461538461538461
3697.479172894,0.616,1.0
2777.066660544,0.7593333333333333,0.8181818181818182
4579.375,0.5453333333333333,1.0
2340.5302981620002,0.9373333333333334,0.8181818181818182
2652.6499999999996,0.7933333333333333,0.7
2973.8666684160003,0.7566666666666666,0.7777777777777778
2667.4,0.8493333333333334,0.8888888888888888
3041.4,0.7073333333333334,0.8
5067.125,0.37066666666666664,0.8333333333333334
3168.9045380850002,0.9366666666666666,0.8181818181818182
416.1904763,1.1486666666666667,0.7142857142857143
3642.600005604,0.654,0.8571428571428571
2202.884620125,0.9533333333333334,0.8461538461538461
1600.4192295139999,0.9666666666666667,0.8461538461538461
4044.697909995,0.5873333333333334,1.0
3920.2222305150003,0.746,0.7777777777777778
2825.211112773,0.87,0.75
2665.162498509,0.8213333333333334,0.9166666666666666
2595.0,0.86,0.9166666666666666
2377.024996005,0.9313333333333333,0.8
3593.044446558,0.7746666666666667,0.7777777777777778
3994.763637612,0.742,0.7272727272727273
2010.2499963449998,0.8793333333333333,0.8181818181818182
4944.33334094,0.568,1.0
2767.090911858,0.8866666666666667,0.7272727272727273
3247.3533385709998,0.774,0.9
1215.491665941,1.0306666666666666,0.8333333333333334
1812.36363693,0.9353333333333333,0.9090909090909091
3641.0,0.7866666666666666,0.75
3887.353326631,0.6133333333333333,0.8
4923.416657715,0.46399999999999997,0.7142857142857143
4684.54285143,0.5146666666666666,0.8571428571428571
3405.2000000000003,0.6706666666666666,0.8888888888888888
2720.68055249,0.9886666666666667,0.8333333333333334
2614.78974531,0.9133333333333333,0.8461538461538461
1836.427269144,0.956,0.7272727272727273
-36.92499993,1.372,0.7777777777777778
7853.3333292,0.21733333333333332,1.0
5357.0,0.46066666666666667,1.0
1670.9939404719998,0.9826666666666667,0.8181818181818182
6532.7222260650005,0.24333333333333332,1.0
1095.9763914119999,1.058,0.8333333333333334
7180.672237748,0.30133333333333334,1.0
4377.975925059,0.58,0.6666666666666666
3229.072729356,0.7246666666666667,0.7272727272727273
1727.388889905,1.0246666666666666,0.8333333333333334
5213.00000802,0.5933333333333334,1.0
6204.44,0.4026666666666667,1.0
5088.52778878,0.49,1.0
5109.7972278219995,0.4513333333333333,1.0
3472.155557598,0.698,0.7777777777777778
5769.1944327599995,0.448,1.0
4731.764282451,0.5353333333333333,1.0
3322.100006214,0.8673333333333334,0.9090909090909091
5245.161122452,0.4926666666666667,0.8333333333333334
7562.316652916999,0.08066666666666666,1.0
2348.91666402,0.886,0.8333333333333334
4684.400000000001,0.5186666666666666,1.0
6393.199988376,0.20800000000000002,1.0
3426.27,0.7913333333333333,0.8
4269.166659836,0.5586666666666666,1.0
3414.519043455,0.6073333333333333,1.0
1997.906663222,0.9186666666666667,0.9
1641.4969707559999,0.9380000000000001,0.8181818181818182
1412.616663216,0.994,0.9090909090909091
3041.0,0.856,0.8181818181818182
5116.041658481,0.5193333333333333,1.0
3236.988890793,0.6719999999999999,0.7777777777777778
3356.850005838,0.7473333333333334,0.75
4250.730007026,0.7046666666666667,0.9
2236.652385264,1.0066666666666666,0.7857142857142857
6722.733343676,0.43733333333333335,1.0
2700.28,0.766,0.8
3561.4238136649997,0.704,1.0
3705.624994071,0.646,1.0
3321.990736625,0.6913333333333334,1.0
5669.039989098,0.29,0.8
2445.859995783,0.7866666666666666,0.9
6896.144448501,0.178,1.0
2674.664096659,0.856,0.8461538461538461
5649.75,0.30533333333333335,1.0
2095.186670046,0.8953333333333333,1.0
3713.906256255,0.658,0.875
6761.91665646,0.3506666666666667,1.0
5670.55,0.3406666666666667,1.0
6797.116677764,0.2533333333333333,1.0
5525.176657609,0.438,1.0
5523.400000000001,0.3993333333333333,1.0
2381.474995785,0.902,0.8
4091.8,0.5486666666666666,1.0
3195.0,0.7906666666666666,0.8888888888888888
3465.4,0.7853333333333333,0.9090909090909091
2475.1388861,0.9626666666666667,0.8333333333333334
3864.75,0.694,0.625
3436.68125,0.6813333333333333,0.75
3540.135422629,0.7453333333333334,0.875
2491.929486845,0.9153333333333333,0.7692307692307693
2783.433339232,0.8866666666666667,0.7692307692307693
2467.183337515,0.8026666666666666,0.9
2602.4759278359998,0.888,0.8888888888888888
2458.095,0.8340000000000001,0.8
3555.73485704,0.8266666666666667,0.8181818181818182
3467.0545465379996,0.7586666666666667,0.8181818181818182
906.5435903399999,1.0253333333333334,0.8461538461538461
5113.112491566,0.6233333333333333,0.875
3876.806051136,0.7846666666666666,0.8181818181818182
2146.9999961999997,0.876,0.8
3790.8,0.6833333333333333,0.8571428571428571
1909.746663374,1.0706666666666667,0.7333333333333333
2842.708328785,0.8366666666666667,1.0
4296.435191025,0.5613333333333334,0.7777777777777778
3370.542432352,0.7793333333333333,0.9090909090909091
1445.4666686199998,1.0346666666666666,0.8461538461538461
5151.666657299999,0.49,0.7142857142857143
2039.2069468260001,0.8893333333333333,0.8333333333333334
1067.4,0.8993333333333333,1.0
3126.479161345,0.804,0.8333333333333334
3720.014590021,0.592,0.875
6369.46665716,0.444,0.8
4706.9055502520005,0.48,1.0
2005.2307705499998,0.95,0.8461538461538461
708.5138905199999,1.0813333333333333,0.9166666666666666
5090.522219543,0.5579999999999999,1.0
4768.290481735,0.49666666666666665,1.0
3020.9966717869997,0.8886666666666667,0.8
3492.475005702,0.7393333333333334,1.0
3546.56249415,0.7006666666666667,1.0
1334.6000000000001,1.0326666666666666,0.9090909090909091
3783.5145766809997,0.608,0.875
8240.266679344,0.156,1.0
8457.300000000001,0.19466666666666665,1.0
1921.4999956079998,0.8633333333333333,0.8333333333333334
3750.933339104,0.7426666666666667,1.0
1989.130770732,0.9353333333333333,0.9230769230769231
4405.023801232,0.5733333333333334,0.8571428571428571
1061.03845894,1.0373333333333334,0.7692307692307693
3884.504762927,0.5746666666666667,0.7142857142857143
4299.259999999999,0.7206666666666667,0.9
369.085294305,1.2786666666666666,0.8235294117647058
3881.8636449899996,0.798,0.8181818181818182
2162.2222179749997,0.8600000000000001,1.0
1797.0,0.924,0.9
6436.354177175,0.3633333333333333,1.0
2034.061112604,0.802,1.0
3150.2777823600004,0.6913333333333334,1.0
2821.141671573,0.724,0.8
2355.6638943119997,0.9046666666666666,0.8333333333333334
3106.089386352,0.8173333333333334,0.8181818181818182
3911.4,0.7813333333333333,0.8
4026.2399937090004,0.722,0.9
1930.476927168,0.9086666666666666,0.9230769230769231
3743.746299044,0.594,1.0
3962.235,0.7606666666666667,0.9
4064.097909521,0.5606666666666666,0.875
2254.449995901,0.844,0.8
2749.0,0.936,0.9
1437.745834239,0.9746666666666667,0.75
6198.83334287,0.48933333333333334,1.0
997.792856898,0.9606666666666667,0.8571428571428571
1802.3111132160002,0.8633333333333333,0.8333333333333334
4928.866669566,0.42133333333333334,1.0
5544.0,0.5713333333333334,0.8571428571428571
5683.279156993,0.382,0.75
4093.833323976,0.5900000000000001,1.0
-282.33333271,1.1673333333333333,0.9230769230769231
3647.9166716249997,0.6693333333333333,0.8888888888888888
6032.966662506,0.19266666666666665,0.6666666666666666
3560.021672551,0.8726666666666667,0.9
5661.872218842,0.44466666666666665,0.6666666666666666
4061.677780167,0.6713333333333333,0.7777777777777778
4396.041659633001,0.6633333333333333,0.9
4242.147924293,0.678,0.75
4935.883340927,0.6859999999999999,0.8888888888888888
5806.44444786,0.486,0.5
5824.005568148,0.5786666666666667,0.6666666666666666
3822.477772008,0.7273333333333334,0.8888888888888888
5077.426200264,0.5826666666666667,0.8571428571428571
4927.999987679999,0.5486666666666666,0.7142857142857143
4804.7381008249995,0.6413333333333333,0.8571428571428571
3563.388890985,0.73,0.7777777777777778
2860.2933384410003,0.6893333333333334,0.9
3422.4259309040003,0.8246666666666667,0.8888888888888888
2891.23,0.7053333333333334,0.9
4768.635710997,0.68,0.8571428571428571
2409.547432521,0.9793333333333334,0.8461538461538461
4970.574081304,0.63,0.7777777777777778
4468.668742629,0.7233333333333334,0.75
4023.658340331,0.5993333333333333,0.875
5807.99998548,0.064,0.0
4874.070841291,0.728,0.875
3198.825,0.7666666666666667,0.7
3867.0499929689995,0.6713333333333333,0.7777777777777778
3513.635189961,0.7686666666666667,0.7777777777777778
1863.846150864,0.8566666666666667,0.8461538461538461
2347.463635343,0.8886666666666666,1.0
4689.1000072140005,0.6453333333333333,1.0
2556.83333778,0.8813333333333334,0.75
7251.64,0.41466666666666663,1.0
4081.349992824,0.668,0.75
6010.280009694,0.47533333333333333,0.8
