spare_cap_sq,spare_cap_x_conc,spare_cap_x_wl_total,vol_top3_share,n_high_asr_items,spare_cap_log1p,h_to_H_max_sq,l_std_x_h_max,max_fp_ratio,spare_cap_x_wl_max,wl_total_over_wl_max,max_dim_l_to_vL,spare_cap_x_sku_counts,n_items_near_vL,n_tall_items,n_wide_items,n_multi_dim_stress,spare_cap_x_n_near_vL,q90_l_to_L,spare_cap_x_n_wide,height_tail_share
671017216,6817.731759056,15779853.334196799,0.4605152911604525,1,10.162191279248889,0.09,0.032697642299999996,0.08666666666666667,2914200.0,5.414814815062979,0.5333333333244444,233136,1,2,0,3,25904,0.4666666666666667,0,0.0
390773824,5116.834577064,16061500.0,0.42810716550412176,1,9.891870333195937,0.09,0.0254139285,0.13066666666666665,2536893.3326744,6.331168832763958,0.4499999999925,217448,0,2,1,4,0,0.43333333333333335,19768,0.0
174424849,3714.606380147,14879886.671069,0.3676910011637782,0,9.488577985599964,0.09,0.030706667099999998,0.128,2179155.0,6.828282830261647,0.5499999999908334,171691,1,3,0,6,13207,0.4966666666666667,0,0.0
1561751361,7030.173740247,6372438.75,1.0,0,10.584562151861805,0.09,0.014719601399999999,0.084,2420538.75,2.6326530611815078,0.3499999999941667,118557,0,1,0,0,0,0.3433333333333333,0,0.0
137780644,3471.603037464,14041582.5,0.4323251758763754,0,9.370671910878523,0.09,0.031632131099999995,0.132,1936770.0,7.249999999956061,0.5499999999908334,152594,1,3,0,6,11738,0.5,0,0.0
313856656,5009.3136756680005,17332153.3327428,0.5252162439524997,0,9.782279909600437,0.09,0.035032128,0.14,3617016.6672572,4.791836733724802,0.5833333333236111,177160,2,1,1,4,35432,0.5683333333333334,17716,0.0
786578116,8124.369514946,16523768.3342682,0.5125044237348119,1,10.241636953359425,0.09,0.0315176043,0.11,3330462.5,4.961403509010851,0.5333333333244444,224368,1,1,1,2,28046,0.45166666666666666,28046,0.0
696907201,8219.841344978999,20943206.665786702,0.5285737325950218,0,10.181119289134408,0.09,0.0352329111,0.08666666666666667,4355835.0,4.808080807849649,0.5499999999908334,237591,1,1,0,3,26399,0.51,0,0.0
437562724,6497.898616107999,19967974.1659694,0.40827173822772195,0,9.948413115889121,0.09,0.0340623408,0.08666666666666667,3451470.0,5.785353535116453,0.5499999999908334,251016,1,2,0,3,20918,0.49833333333333335,0,0.0
229280164,4185.295921904,16523707.5,0.4293656641436131,0,9.625293657956655,0.09,0.033389759399999996,0.132,2498430.0,6.613636363596282,0.5499999999908334,166562,1,2,1,5,15142,0.5,15142,0.0
209149444,3876.6616799119997,14841627.5,0.3668216648110551,2,9.579348943073732,0.09,0.0304451922,0.13066666666666665,1855956.6661846,7.996753248768014,0.5333333333244444,173544,1,2,1,7,14462,0.4816666666666667,14462,0.0
50836900,2017.64183147,9417541.66429,0.4776868233430156,0,8.872206756028303,0.09,0.0291243,0.14,1455708.333571,6.469387752381475,0.5833333333236111,92690,2,2,1,6,14260,0.5533333333333333,7130,0.0
32524209,1649.764096635,7748951.25,0.4333664147390386,0,8.648922962094131,0.09,0.0357660339,0.14,1164362.5001901,6.655102039697183,0.5833333333236111,79842,2,2,2,5,11406,0.5466666666666667,11406,0.0
1743897600,0.0,4698000.0,1.0,0,10.639718168629964,0.04000000000000001,0.0,0.08,4698000.0,0.9999999999911111,0.4499999999925,41760,0,0,0,1,0,0.45,0,0.0
84309124,2569.376812014,11653488.336393999,0.41124574236417444,1,9.125109227613523,0.09,0.0384038028,0.14,1874658.3336394,6.21632653119954,0.5833333333236111,119366,3,1,1,7,27546,0.56,9182,0.0
223981156,4522.9553172159995,17079947.5,0.349736964773257,2,9.613603056529147,0.09,0.0297716652,0.13066666666666665,2469390.0,6.916666666624748,0.5499999999908334,209524,2,2,1,5,29932,0.5233333333333333,14966,0.0
442849936,5768.4738924680005,18571330.0,0.44373017198196696,1,9.95441828120467,0.09,0.0365547534,0.08666666666666667,2981233.3340348,6.2294117631961665,0.5666666666572222,210440,2,1,0,6,42088,0.5366666666666666,0,0.0
267780496,4488.651041948,18764053.338788,0.4113703031149602,1,9.702900186935281,0.0711111112888889,0.026345806432932262,0.128,2700060.0,6.949494951473033,0.5666666666572222,196368,3,1,0,7,49092,0.5483333333333333,0,0.0
169,3.777578454,20908.333329,0.3912685887034032,1,2.6390573296152584,0.09,0.0306934821,0.14,2654.1666671000003,7.877551017450796,0.5833333333236111,208,2,2,2,7,26,0.525,26,0.0
767376,248.550413724,1308525.0,0.28016498957483454,2,6.776506992372183,0.09,0.0321455025,0.13066666666666665,144540.0,9.053030302975436,0.5499999999908334,15768,2,4,1,9,1752,0.49833333333333335,876,0.0
101082916,3019.067471178,12412500.829982,0.42436902649802555,1,9.215825302206753,0.09,0.034327865699999995,0.14,2052691.6670018001,6.0469387728606785,0.5833333333236111,130702,2,2,2,5,20108,0.5366666666666667,20108,0.0
328841956,5379.529293807999,17703317.5,0.3588178366708851,2,9.805599051717003,0.09,0.0279051648,0.13066666666666665,2327196.6660622,7.607142859059463,0.5333333333244444,235742,1,2,1,4,18134,0.4966666666666667,18134,0.0
210366016,4356.754915968,15803316.661832001,0.3866080797481637,1,9.582248696555505,0.09,0.0357588903,0.128,2054733.3338168,7.691176466371315,0.5666666666572222,188552,2,3,0,7,29008,0.5233333333333333,0,0.0
365995161,5978.427762321,19736815.006377,0.36054737330395453,0,9.859117604800188,0.09,0.031217883,0.11,3156615.0,6.25252525450756,0.5499999999908334,248703,1,2,1,2,19131,0.4966666666666667,19131,0.0
263867536,4649.5200225359995,17042663.338748,0.3930310196132981,2,9.6955404481032,0.09,0.0330062073,0.13066666666666665,2301233.3338748002,7.405882353499281,0.5666666666572222,194928,2,1,1,7,32488,0.525,16244,0.0
309724801,4802.646142073,17987644.577467002,0.42991131710521513,1,9.775654181026242,0.0711111112888889,0.02944786617014317,0.128,2493191.6672533,7.214705878251495,0.5666666666572222,193589,2,1,1,6,35198,0.5333333333333333,17599,0.0
215502400,4359.1671332,15456816.671559999,0.4426121372031662,1,9.59430941973946,0.09,0.030513544499999996,0.132,2422200.0,6.381313133294659,0.5499999999908334,176160,1,3,1,5,14680,0.49833333333333335,14680,0.0
174292804,3898.57825819,14538702.5,0.41751053525378956,1,9.488199355479201,0.09,0.0265729647,0.132,1815275.0,8.009090909032661,0.4999999999916667,184828,0,3,1,4,0,0.495,13202,0.0
421809444,5171.2282080899995,18176130.0,0.4979151336767231,1,9.93008079680565,0.0711111112888889,0.026830770700205134,0.128,2909550.0006846003,6.247058822015418,0.5666666666572222,184842,2,1,0,7,41076,0.54,0,0.0
432307264,5589.256059,16858846.6659736,0.46637475214805024,1,9.942371670586095,0.09,0.0364725501,0.128,3430680.0,4.914141413909612,0.5499999999908334,187128,2,2,0,6,41584,0.5366666666666666,0,0.0
240870400,3995.9549639999996,14420666.667183999,0.41933514246947085,2,9.649949224651184,0.09,0.0295489509,0.13066666666666665,1991733.3328159999,7.2402597423436506,0.5333333333244444,170720,1,2,1,7,15520,0.45,15520,0.0
381499024,5353.82530556,19173913.333984397,0.46254122820794724,1,9.879860621904971,0.0711111112888889,0.025623935498696588,0.128,2767033.3339844,6.929411763261813,0.5666666666572222,214852,2,1,0,6,39064,0.5333333333333333,0,0.0
151683856,3352.470289468,14224980.0,0.48617060335332274,1,9.418735700941484,0.0711111112888889,0.03132811630582681,0.14,2514516.6670772,5.657142856191534,0.5833333333236111,135476,3,1,1,7,36948,0.5666666666666667,12316,0.0
401521444,5819.058123472,19620541.667334598,0.40982293085489946,1,9.905435653754145,0.09,0.0341844465,0.08666666666666667,2838716.6673346004,6.91176470444256,0.5666666666572222,240456,2,1,0,5,40076,0.53,0,0.0
193766400,4057.2788952,15381600.0,0.37934362934362936,1,9.541153770388567,0.09,0.0338286669,0.128,1972000.000464,7.799999998109647,0.5666666666572222,180960,2,2,1,6,27840,0.5166666666666667,13920,0.0
258662889,4105.683261522,15406173.7505361,0.5716360618321402,0,9.685580268017164,0.09,0.035127633299999995,0.14,3283612.5005361,4.691836734068148,0.5833333333236111,144747,1,1,2,3,16083,0.5166666666666667,32166,0.0
337934689,5519.421592977999,18398319.160539,0.4161250328737273,1,9.819236000088537,0.09,0.0293683503,0.13066666666666665,2604258.3339461,7.064705878287848,0.5666666666572222,220596,1,2,1,5,18383,0.4816666666666667,18383,0.0
670758201,7063.711751886,17471033.7491367,0.4865713836971886,0,10.16199824768763,0.09,0.0317494047,0.08666666666666667,3669025.0008633,4.761764704493031,0.5666666666572222,233091,1,2,0,3,25899,0.4733333333333334,0,0.0
302099161,4609.498140156,15635657.916087301,0.40877656685614977,1,9.763190466997406,0.09,0.031215063,0.128,2172625.0,7.196666666342427,0.5333333333244444,191191,1,2,1,5,17381,0.45,17381,0.0
417711844,6066.758611848,18317557.5,0.3910105040306164,1,9.925200119441778,0.09,0.0257660415,0.13066666666666665,2622876.6659854,6.983766235525781,0.4999999999916667,245256,0,2,1,3,0,0.4816666666666667,20438,0.0
198556281,3936.724585332,15905216.25,0.38144229835970106,1,9.553362539461128,0.09,0.0354632046,0.128,2325015.0,6.8409090908676315,0.5666666666572222,169092,3,2,0,8,42273,0.5483333333333333,0,0.0
541260225,6763.281394815001,19145156.250775497,0.448493213710605,1,10.054748346376712,0.09,0.0256368876,0.13066666666666665,3838725.0,4.987373737545531,0.5499999999908334,232650,1,1,1,3,23265,0.505,23265,0.0
52461049,1856.605324355,9020552.919081,0.46619169955240086,1,8.887928819003305,0.09,0.031166555399999997,0.14,1478779.1669081,6.100000000606857,0.5833333333236111,86916,1,1,3,5,7243,0.4966666666666667,21729,0.0
661004100,7930.50387474,20000237.500857,0.4385692068429238,0,10.15467419487498,0.09,0.0321286476,0.084,4242150.0,4.714646464819912,0.5499999999908334,257100,1,2,0,2,25710,0.505,0,0.0
517608001,6926.14130489,20475900.0,0.47211110611712886,1,10.032408332602968,0.09,0.0271154937,0.13066666666666665,3753915.0,5.454545454512397,0.5499999999908334,227510,1,1,1,4,22751,0.505,22751,0.0
525280561,5489.983500313,17351592.9159027,0.6396902314206784,0,10.039765170828677,0.0625,0.0305723,0.14,4679295.8340973,3.7081632645192806,0.5833333333236111,160433,1,0,2,2,22919,0.5133333333333334,45838,0.0
1466813401,8434.204056545,12175890.4179433,1.0,0,10.553205175168737,0.03361111098888889,0.01623251407048634,0.07333333333333333,5425691.667943301,2.244117646750249,0.5666666666572222,114897,1,0,0,2,38299,0.5433333333333333,0,0.0
111703761,3194.895727959,14576412.503523,0.3258691295634748,1,9.265775078864284,0.09,0.0293400723,0.13066666666666665,1743885.0,8.358585860555403,0.5666666666572222,169104,2,2,1,6,21138,0.525,10569,0.0
574081600,6095.333934360001,15474166.665868001,0.5365969581749049,1,10.0841827875855,0.09,0.033951942,0.128,2995000.0,5.166666666358667,0.5333333333244444,191680,1,2,0,5,23960,0.475,0,0.0
107143201,3075.164667905,13007756.670117,0.3096770469566221,1,9.244935016740682,0.09,0.0297499344,0.13066666666666665,1707915.0,7.61616161813566,0.5499999999908334,165616,1,3,1,5,10351,0.4916666666666667,10351,0.0
584575684,6466.593286076,18576763.332527403,0.5657477667851311,1,10.093239766820611,0.0711111112888889,0.028191365368572543,0.128,3425216.6674726,5.423529410215004,0.5666666666572222,193424,2,1,0,6,48356,0.5433333333333333,0,0.0
178997641,3561.447562497,13942032.912207,0.5354036874229151,1,9.50151633368222,0.09,0.0365547534,0.14,2731545.8337793,5.1040816301620895,0.5833333333236111,133790,2,1,2,4,26758,0.5383333333333333,26758,0.0
382710969,5336.238557748,17288801.25,0.46349805401580374,0,9.881446421659248,0.09,0.0330340734,0.128,2771425.0006521,6.2382352926057925,0.5666666666572222,195630,1,2,0,6,19563,0.4616666666666666,0,0.0
338964921,4660.311199827001,16638941.25,0.4434164504118244,1,9.820757904937132,0.09,0.0306797979,0.128,2608225.0006137,6.379411763159814,0.5666666666572222,184110,2,2,0,7,36822,0.5366666666666666,0,0.0
420209001,5918.832041901001,17449773.75,0.4812048487816824,1,9.9281801651265,0.09,0.0354964788,0.128,2904025.0006833,6.008823527955509,0.5666666666572222,204990,2,2,0,6,40998,0.5366666666666666,0,0.0
176119441,3764.2714805680002,15958377.5,0.40505531217498186,1,9.493411831870281,0.09,0.0270384243,0.13066666666666665,2189715.0,7.287878787834619,0.5666666666572222,159252,2,2,1,8,26542,0.5433333333333334,13271,0.0
240622144,4591.295757272,16836983.338503998,0.34692078133478027,0,9.64943366106433,0.09,0.0342056355,0.08666666666666667,2197533.3338504,7.661764706378443,0.5666666666572222,217168,1,3,0,5,15512,0.47833333333333333,0,0.0
349278721,5640.633523855,18766870.839563,0.3888107635589677,1,9.835743900449609,0.09,0.037442085,0.08666666666666667,2647608.3339563003,7.088235294752733,0.5666666666572222,224268,2,2,0,6,37378,0.5283333333333333,0,0.0
511392996,7104.124170222,19777827.499246202,0.4910211739480032,0,10.026368681911944,0.09,0.0328975683,0.128,3731310.0,5.300505050270907,0.5499999999908334,226140,1,2,0,4,22614,0.505,0,0.0
196084009,4126.300165746,15374127.088001,0.3646159305739265,2,9.547098282074556,0.09,0.0323169885,0.13066666666666665,1983758.3338001,7.750000000474706,0.5666666666572222,196042,2,2,1,6,28006,0.5083333333333334,14003,0.0
261533584,4863.053236807999,18658445.0,0.3682183987789649,1,9.69109846411978,0.09,0.0290531037,0.13066666666666665,2668380.0,6.9924242423818646,0.5499999999908334,210236,1,1,2,4,16172,0.4966666666666667,32344,0.0
380679121,5639.842909194,19754887.5,0.42057358076032797,1,9.878784939895755,0.09,0.0260641293,0.13066666666666665,3219315.0,6.136363636326447,0.5499999999908334,214621,1,1,1,5,19511,0.5,19511,0.0
398321764,5059.278796156001,15733556.666001402,0.6760642121236323,1,9.901435448409996,0.09,0.0351236883,0.14,4074758.3339986,3.8612244889833374,0.5833333333236111,139706,2,1,1,4,39916,0.5533333333333333,19958,0.0
251666496,4762.1214507839995,16948039.994712,0.34750823723228996,1,9.671870704017296,0.09,0.0331450893,0.11,2247400.0005288003,7.541176466407668,0.5666666666572222,222096,2,2,1,4,31728,0.5083333333333334,15864,0.0
333902529,5051.785649115,17732423.7506091,0.5284917873311632,0,9.813234563558566,0.0625,0.02741464025,0.14,3730737.5006091003,4.753061223853771,0.5833333333236111,182730,1,0,2,2,18273,0.5083333333333333,36546,0.0
203661441,4023.512195208,15014281.245243,0.42077516352631067,0,9.566054854819791,0.09,0.0330724506,0.132,2021725.0004757,7.4264705840825265,0.5666666666572222,185523,1,3,0,5,14271,0.49000000000000005,0,0.0
304083844,4688.87443697,16013896.666085402,0.5124809520354111,0,9.766464356369461,0.09,0.0331247643,0.14,3560258.3339146003,4.497959182753813,0.5833333333236111,174380,1,1,2,2,17438,0.4783333333333333,34876,0.0
65772100,2257.23879051,10309837.5,0.4462455950121984,1,9.000976444070345,0.09,0.0315210468,0.14,1655791.6669370001,6.226530611197824,0.5833333333236111,97320,2,2,2,7,16220,0.5433333333333334,16220,0.0
118570321,3297.231394875,14010513.336963,0.4347571164726921,1,9.295600215927006,0.09,0.0316134195,0.14,2223170.8336963,6.302040816899412,0.5833333333236111,141557,2,1,2,5,21778,0.54,21778,0.0
164403684,3743.6316468,14777355.0,0.44564609360432594,1,9.458995712459116,0.09,0.0394999122,0.14,2617825.0004274,5.644897958234409,0.5833333333236111,153864,3,1,1,6,38466,0.5633333333333334,12822,0.0
263023524,4241.883955914,17434350.0,0.511778194705024,0,9.69393867348769,0.0625,0.02999131825,0.14,3311175.0005406,5.265306121563548,0.5833333333236111,162180,2,0,2,4,32436,0.5683333333333334,32436,0.0
461218576,6183.791429452,20294820.0,0.39466077197755484,1,9.974737874064294,0.09,0.0325613736,0.084,3042433.3340492,6.670588233677481,0.5666666666572222,257712,2,1,0,4,42952,0.53,0,0.0
250652224,4804.074492288,17342636.671944,0.36786889742183215,1,9.669851648501433,0.09,0.030245543399999998,0.13066666666666665,2612280.0,6.638888890868856,0.5499999999908334,205816,1,2,1,5,15832,0.4966666666666667,15832,0.0
284293321,4857.938325877,17879685.422287,0.3635523650449554,0,9.732817848482622,0.09,0.031544024999999996,0.08666666666666667,2388641.6672287,7.485294118185917,0.5666666666572222,236054,1,2,0,4,16861,0.48500000000000004,0,0.0
406788561,5810.5555224029995,18547076.2493277,0.49454311143328905,1,9.911951630948257,0.0711111112888889,0.02363926429621575,0.13066666666666665,3327885.0,5.573232322996526,0.5499999999908334,201690,1,1,1,5,20169,0.505,20169,0.0
353552809,5363.863517504,17510293.75,0.40577165324273773,1,9.841824892144022,0.09,0.035521902599999995,0.08666666666666667,2663758.3339601,6.5735294101715915,0.5666666666572222,225636,2,2,0,5,37606,0.5266666666666667,0,0.0
270240721,4649.7797640359995,17055462.5,0.44998424424915096,1,9.70747266861017,0.09,0.0255921606,0.13066666666666665,2328858.3338813,7.323529409989827,0.5666666666572222,180829,1,2,1,7,16439,0.48333333333333334,16439,0.0
1152330916,8157.999669776,16661828.3322018,0.7751040347385562,0,10.4325557638394,0.04694444458888889,0.01572389089085727,0.08,5601090.0,2.974747474527426,0.5499999999908334,169730,1,0,0,2,33946,0.53,0,0.0
13359025,1092.28443996,5516004.167885,0.26126496553392187,2,8.204124932574041,0.09,0.0322129341,0.13066666666666665,603075.0,9.146464648429415,0.5499999999908334,69445,2,3,1,7,7310,0.5066666666666666,3655,0.0
65496649,2283.428644079,10180319.586031,0.3991112797030374,1,8.998878325435811,0.09,0.036372505799999996,0.14,1652320.8336031002,6.161224490392479,0.5833333333236111,113302,3,2,1,6,24279,0.5566666666666666,8093,0.0
398880784,5566.638140696,17666898.3326676,0.4906504714719514,1,9.902136640465171,0.09,0.0264341718,0.13066666666666665,3295380.0,5.3611111108766,0.5499999999908334,179748,1,2,1,6,19972,0.4966666666666667,19972,0.0
211906249,4189.982142385001,16601045.421519,0.33603784121144437,1,9.585895949678203,0.09,0.0330991776,0.08666666666666667,2062241.6671519,8.050000000402,0.5666666666572222,218355,2,2,0,5,29114,0.52,0,0.0
257121225,4690.920574965,17511556.244655002,0.3531848783013982,1,9.682591473762397,0.09,0.0369791241,0.08666666666666667,2645775.0,6.618686866626554,0.5666666666572222,208455,3,2,0,6,48105,0.5466666666666667,0,0.0
174451264,3915.3256577760003,15392823.337736,0.3217790639154504,1,9.488653694423864,0.09,0.035612107799999994,0.08666666666666667,1871133.3337736002,8.226470588594525,0.5666666666572222,198120,2,3,0,6,26416,0.5133333333333333,0,0.0
1336633600,8069.87267704,10358666.665448,1.0,1,10.506737377491612,0.0625,0.007856742,0.13066666666666665,4691866.665448,2.207792208088717,0.4333333333261111,109680,0,0,1,2,0,0.42,36560,0.0
495596644,5328.315286858,15768916.665924601,0.7445685636379629,0,10.010681386638243,0.09,0.0357848508,0.14,4545158.334075401,3.469387754355352,0.5833333333236111,133572,1,1,1,3,22262,0.5416666666666667,22262,0.0
159365376,3671.5079200799996,14906839.995792,0.31597479614529284,1,9.443434254143561,0.09,0.0330756708,0.11,1788400.0004208002,8.335294113274035,0.5666666666572222,189360,2,2,1,5,25248,0.49999999999999994,12624,0.0
65448100,2328.4834748800004,10540595.836029999,0.40780276347873207,1,8.99850761180784,0.09,0.0256074168,0.132,1334850.0,7.896464648436991,0.5499999999908334,113260,1,3,1,7,8090,0.5,8090,0.0
143209089,3402.997582512,13547641.246011,0.3914267550631187,1,9.389991700214258,0.09,0.034716416699999995,0.132,1695325.0003989001,7.99117646629861,0.5666666666572222,167538,2,3,0,6,23934,0.5233333333333333,0,0.0
11999296,1007.3988484560001,5142596.665512,0.3963308936825886,1,8.150467911624004,0.09,0.0294316533,0.14,707233.3334488,7.271428568573132,0.5833333333236111,51960,2,2,2,7,6928,0.53,6928,0.0
