height_pressure_share,long_wide_item_share,spare_x_volcv
0.0,0.08333333333333333,-7682.664327083884
0.0,0.18181818181818182,-4730.4664200905045
0.0,0.2,-7488.107928392553
0.0,0.18181818181818182,-6093.136394813738
0.0,0.0,-4019.1456342013653
0.0,0.2222222222222222,-9017.440804570218
0.0,0.3333333333333333,-6244.834295400768
0.0,0.07692307692307693,-5317.545282606449
0.0,0.08333333333333333,-8245.473105934016
0.0,0.18181818181818182,-6183.951559715921
0.0,0.07692307692307693,-4892.516961540471
0.0,0.2,-6818.386805824159
0.0,0.08333333333333333,-5247.888798058059
0.0,0.2222222222222222,-8659.105721397267
0.0,0.09090909090909091,-5055.538803534834
0.0,0.08333333333333333,-4385.951082118618
0.0,0.375,-7220.735021924989
0.0,0.2,-9702.298740955237
0.0,0.08333333333333333,-6700.19213178813
0.0,0.2222222222222222,-8226.235896977974
0.0,0.21428571428571427,-1566.0860584116265
0.0,0.2727272727272727,-4187.3961014334955
0.0,0.08333333333333333,-6174.559497141838
0.0,0.1,-8119.750180288392
0.0,0.18181818181818182,-6577.22454358095
0.0,0.18181818181818182,-5685.784540715051
0.0,0.11764705882352941,1189.3663192496915
0.0,0.14285714285714285,-2541.0068685840356
0.0,0.14285714285714285,-12317.23359623165
0.0,0.0,-10338.059590275197
0.0,0.2222222222222222,-6042.970602471242
0.0,0.0,-17088.331958733874
0.0,0.07142857142857142,-2377.919911545921
0.0,0.07142857142857142,-4752.456699154424
0.0,0.2,-803.2566135080866
0.0,0.06666666666666667,-1750.9476661729595
0.0,0.1,-8667.063547052792
0.0,0.4444444444444444,-4206.275099192452
0.0,0.07692307692307693,-4526.011002184065
0.0,0.0,-4368.543801754317
0.0,0.08333333333333333,-4861.978723744201
0.0,0.1,-7952.2586251999155
0.0,0.08333333333333333,-6958.6216960932825
0.0,0.08333333333333333,-7605.973946637283
0.0,0.25,-3227.1871739804465
0.0,0.3333333333333333,-10021.143571231869
0.0,0.2,-6878.92271651303
0.0,0.0,-5298.96644799639
0.0,0.08333333333333333,-4451.837848942514
