height_layer_pressure,footprint_sum_ratio,length_sum_pressure
3.0,2.374,4.35
3.5,2.566666666666667,4.816666666666666
3.1333333333333333,2.4513333333333334,4.916666666666667
3.1666666666666665,2.212666666666667,4.533333333333333
2.6333333333333333,2.002,3.75
3.2333333333333334,2.332666666666667,4.783333333333333
3.1,2.4053333333333335,4.516666666666667
2.7666666666666666,1.9293333333333333,4.016666666666667
3.2,2.4446666666666665,4.516666666666667
2.6666666666666665,1.89,4.016666666666667
3.066666666666667,2.1786666666666665,4.466666666666667
2.7,2.220666666666667,4.416666666666667
2.4,1.9686666666666666,4.066666666666666
3.466666666666667,2.366,4.466666666666667
2.8,2.252,4.583333333333333
2.9,2.291333333333333,4.583333333333333
2.966666666666667,2.0433333333333334,3.95
3.8,2.5493333333333332,5.1
3.433333333333333,2.5913333333333335,5.05
3.933333333333333,2.784,5.516666666666667
3.1333333333333333,2.3393333333333333,4.7
2.7333333333333334,1.9953333333333334,3.8333333333333335
3.066666666666667,2.219333333333333,4.45
2.3333333333333335,1.712,3.316666666666667
3.6333333333333333,2.662,5.216666666666667
3.7333333333333334,2.541333333333333,5.083333333333333
3.3666666666666667,2.5833333333333335,5.033333333333333
3.8666666666666667,2.776,5.5
3.5,2.6606666666666667,5.6
3.066666666666667,2.3313333333333333,4.683333333333334
2.8,2.0033333333333334,3.85
2.8666666666666667,2.1233333333333335,4.1
3.466666666666667,2.6146666666666665,5.2
2.4,1.72,3.3333333333333335
3.566666666666667,2.654,5.2
2.3,1.6806666666666668,3.3333333333333335
3.433333333333333,2.720666666666667,5.4
2.433333333333333,1.614,3.1333333333333333
3.6666666666666665,2.562666666666667,5.166666666666667
3.3,2.6046666666666667,5.116666666666666
3.8,2.7973333333333334,5.583333333333333
3.0,2.3526666666666665,4.766666666666667
2.8666666666666667,1.982,3.7666666666666666
2.933333333333333,2.232666666666667,4.516666666666667
2.933333333333333,2.102,4.016666666666667
2.466666666666667,1.6986666666666668,3.25
3.5,2.675333333333333,5.283333333333333
3.3666666666666667,2.332,4.4
3.533333333333333,2.1653333333333333,4.15
3.1333333333333333,1.882,3.6333333333333333
3.033333333333333,1.8426666666666667,3.6333333333333333
3.1666666666666665,1.776,3.433333333333333
3.1666666666666665,2.207333333333333,4.1
3.2333333333333334,2.3273333333333333,4.35
2.7666666666666666,1.924,3.5833333333333335
3.5,2.5233333333333334,5.216666666666667
3.2,2.4133333333333336,4.883333333333334
3.6666666666666665,2.4,4.566666666666666
3.2666666666666666,2.1166666666666667,4.05
3.1666666666666665,2.0773333333333333,4.05
3.566666666666667,2.6686666666666667,5.616666666666666
3.3,2.284666666666667,4.666666666666667
3.3666666666666667,2.4046666666666665,4.916666666666667
2.9,2.001333333333333,4.15
2.7,2.078666666666667,4.4
3.533333333333333,2.486,4.716666666666667
2.8,2.1153333333333335,4.083333333333333
3.0,2.211333333333333,4.433333333333334
3.7333333333333334,2.52,4.816666666666666
3.1,2.362,4.916666666666667
3.4,2.636,5.283333333333333
2.6666666666666665,1.9333333333333333,3.6166666666666667
2.2333333333333334,1.6726666666666667,3.316666666666667
2.6666666666666665,1.8846666666666667,3.5833333333333335
2.8,1.962,4.15
3.066666666666667,2.468,5.116666666666666
3.066666666666667,2.5113333333333334,4.716666666666667
2.8,1.818,3.3833333333333333
3.3,2.010666666666667,3.85
4.0,2.756666666666667,5.6
5.133333333333334,3.417333333333333,6.866666666666666
2.7333333333333334,1.8153333333333332,3.566666666666667
2.033333333333333,1.5353333333333334,3.433333333333333
4.1,2.8226666666666667,5.866666666666666
2.433333333333333,1.6566666666666667,3.2
3.566666666666667,2.3173333333333335,4.466666666666667
4.933333333333334,3.546666666666667,7.2
1.6,0.9326666666666666,1.8666666666666667
3.1666666666666665,2.418,5.133333333333334
3.3666666666666667,2.0613333333333332,3.933333333333333
4.566666666666666,3.3426666666666667,6.95
3.1666666666666665,2.256,4.133333333333334
2.9,2.16,3.933333333333333
3.7,2.674,5.566666666666666
1.3333333333333333,1.122,2.0
4.533333333333333,3.212666666666667,6.533333333333333
2.066666666666667,1.6053333333333333,3.1666666666666665
3.533333333333333,2.6333333333333333,5.166666666666667
2.3333333333333335,1.7013333333333334,3.3666666666666667
3.066666666666667,2.2006666666666668,4.333333333333333
1.9666666666666666,1.5953333333333333,3.2333333333333334
4.733333333333333,3.356,6.533333333333333
1.1333333333333333,0.9786666666666667,2.0
4.466666666666667,3.26,6.333333333333333
1.4,1.0746666666666667,2.2
3.7333333333333334,2.760666666666667,5.366666666666666
4.933333333333334,3.612,7.066666666666666
0.9333333333333333,0.7226666666666667,1.4666666666666666
4.666666666666667,3.516,6.866666666666666
3.933333333333333,3.0166666666666666,5.9
1.9333333333333333,1.318,2.6333333333333333
4.2,3.280666666666667,6.45
3.2666666666666666,2.0693333333333332,3.95
3.1333333333333333,1.986,4.083333333333333
2.533333333333333,1.57,2.9833333333333334
3.8666666666666667,2.485333333333333,5.05
4.7,3.024,6.016666666666667
4.166666666666667,2.6333333333333333,4.95
2.2333333333333334,1.422,3.0833333333333335
3.9,2.537333333333333,4.75
3.1666666666666665,2.038,3.783333333333333
5.3,3.294,6.216666666666667
5.033333333333333,3.198,6.016666666666667
4.3,2.6986666666666665,5.05
2.3666666666666667,1.8626666666666667,3.95
3.5,2.472,4.583333333333333
3.5,2.4286666666666665,4.983333333333333
3.066666666666667,2.211333333333333,4.283333333333333
2.7333333333333334,2.1153333333333335,4.233333333333333
3.1333333333333333,2.219333333333333,4.3
4.0,2.8053333333333335,5.633333333333334
3.8666666666666667,2.3813333333333335,4.6
3.6333333333333333,2.8473333333333333,5.583333333333333
3.5,2.4233333333333333,4.55
4.0,2.616,5.016666666666667
3.7666666666666666,2.9246666666666665,6.15
2.533333333333333,1.7393333333333334,3.3
3.3333333333333335,2.5953333333333335,5.233333333333333
3.2666666666666666,2.4753333333333334,4.983333333333333
2.1333333333333333,1.456,2.783333333333333
3.7333333333333334,2.8786666666666667,5.75
3.1333333333333333,2.267333333333333,4.8
3.2666666666666666,2.502,5.216666666666667
2.466666666666667,2.0573333333333332,4.4
2.4,1.9373333333333334,4.15
3.466666666666667,2.3973333333333335,4.383333333333334
2.8666666666666667,2.3406666666666665,4.916666666666667
3.0,1.994,3.6166666666666667
2.966666666666667,2.38,4.916666666666667
3.1333333333333333,2.3106666666666666,4.4
2.7666666666666666,2.3526666666666665,4.35
3.2666666666666666,2.5453333333333332,4.816666666666666
3.466666666666667,2.354,4.783333333333333
2.8666666666666667,2.384,4.516666666666667
3.0,1.9506666666666668,4.016666666666667
2.966666666666667,2.4233333333333333,4.516666666666667
2.9,1.9113333333333333,4.016666666666667
2.3333333333333335,1.8486666666666667,3.816666666666667
3.066666666666667,2.082666666666667,3.95
3.5,2.52,5.083333333333333
3.6333333333333333,2.7546666666666666,5.5
2.8333333333333335,2.31,4.683333333333334
3.033333333333333,2.0246666666666666,3.85
2.7666666666666666,2.19,4.433333333333334
3.1,2.1446666666666667,4.1
3.2333333333333334,2.5933333333333333,5.2
2.6333333333333333,1.7413333333333334,3.3333333333333335
3.3333333333333335,2.6326666666666667,5.2
2.533333333333333,1.702,3.3333333333333335
3.3666666666666667,1.9033333333333333,3.6333333333333333
3.2666666666666666,1.864,3.6333333333333333
2.7666666666666666,2.3093333333333335,4.75
3.1333333333333333,2.562,5.033333333333333
3.4,2.228666666666667,4.1
3.466666666666667,2.3486666666666665,4.35
3.0,1.9453333333333334,3.5833333333333335
2.9,1.906,3.5833333333333335
3.9,2.421333333333333,4.566666666666666
2.6666666666666665,1.5353333333333334,3.216666666666667
3.4,2.0986666666666665,4.05
3.533333333333333,2.306,4.666666666666667
3.033333333333333,1.9833333333333334,4.15
3.4,2.234,4.533333333333333
3.6,2.426,4.916666666666667
3.5,2.138,4.05
2.9,1.9546666666666668,3.6166666666666667
3.7666666666666666,2.735333333333333,5.6
4.9,3.396,6.866666666666666
2.5,1.794,3.566666666666667
3.1333333333333333,2.262,4.366666666666666
4.266666666666667,2.9226666666666667,5.633333333333334
4.5,3.2693333333333334,6.666666666666667
3.8666666666666667,2.8013333333333335,5.866666666666666
2.7333333333333334,2.1406666666666667,4.6
4.7,3.525333333333333,7.2
2.2333333333333334,1.4006666666666667,2.6666666666666665
4.966666666666667,3.7893333333333334,7.75
3.1333333333333333,2.1813333333333333,3.933333333333333
2.7333333333333334,2.1533333333333333,4.6
2.4,1.682,2.966666666666667
3.466666666666667,2.6526666666666667,5.566666666666666
1.5666666666666667,1.1433333333333333,2.0
1.8333333333333333,1.584,3.1666666666666665
3.7666666666666666,2.6546666666666665,5.166666666666667
2.1,1.68,3.3666666666666667
3.033333333333333,2.1553333333333335,4.2
3.6666666666666665,2.718,5.3
2.1333333333333333,1.574,3.1666666666666665
2.966666666666667,2.1126666666666667,4.133333333333334
1.2,0.8186666666666667,1.6666666666666667
3.1,2.478,4.933333333333334
3.5,2.0906666666666665,3.95
2.7666666666666666,1.5913333333333333,2.9833333333333334
1.9333333333333333,1.0526666666666666,2.0166666666666666
4.4,2.6546666666666665,4.95
2.5,1.518,3.283333333333333
3.4,2.0593333333333335,3.783333333333333
4.066666666666666,2.556,5.216666666666667
5.533333333333333,3.3153333333333332,6.216666666666667
4.533333333333333,2.72,5.05
2.1333333333333333,1.8413333333333333,3.95
3.7666666666666666,2.784,5.633333333333334
0.6333333333333333,0.468,0.8
3.4,2.826,5.583333333333333
3.9,3.018666666666667,6.05
3.1,2.574,5.233333333333333
2.3666666666666667,1.4773333333333334,2.783333333333333
2.2666666666666666,1.438,2.783333333333333
3.6,2.8966666666666665,5.75
1.6,1.1953333333333334,2.683333333333333
2.2666666666666666,1.462,2.85
3.1333333333333333,1.7866666666666666,3.533333333333333
2.966666666666667,2.030666666666667,4.55
3.2333333333333334,2.308,4.316666666666666
3.0,2.0753333333333335,3.95
2.6333333333333333,1.6446666666666667,3.6666666666666665
3.433333333333333,2.5006666666666666,4.716666666666667
2.3666666666666667,1.3433333333333333,2.7
2.533333333333333,1.8206666666666667,3.6666666666666665
4.0,2.55,4.683333333333334
2.4,1.8006666666666666,3.65
2.7,1.954,3.7
3.3,2.3593333333333333,4.25
2.6,1.4793333333333334,3.3333333333333335
4.633333333333334,2.5433333333333334,4.966666666666667
3.3,2.196,4.233333333333333
2.5,1.5073333333333334,3.2333333333333334
2.466666666666667,1.7886666666666666,3.25
3.533333333333333,2.1966666666666668,3.8
2.6666666666666665,1.594,2.933333333333333
3.7666666666666666,2.3966666666666665,4.75
1.2,0.7913333333333333,1.9833333333333334
3.7666666666666666,2.38,4.55
3.533333333333333,2.176,4.3
3.033333333333333,2.1393333333333335,4.366666666666666
3.1666666666666665,2.142,3.9
3.6666666666666665,2.3446666666666665,4.733333333333333
0.6333333333333333,0.3393333333333333,0.95
2.6,1.5,2.8333333333333335
4.033333333333333,2.5033333333333334,4.933333333333334
4.1,2.256666666666667,4.266666666666667
3.1333333333333333,1.806,3.4
3.033333333333333,1.7833333333333334,3.433333333333333
3.566666666666667,2.1046666666666667,4.166666666666667
4.266666666666667,2.4146666666666667,4.65
3.3666666666666667,1.9993333333333334,3.8833333333333333
3.3333333333333335,1.8513333333333333,3.9833333333333334
3.1,1.8926666666666667,3.7
3.8,2.291333333333333,4.816666666666666
2.7666666666666666,1.9626666666666666,4.516666666666667
3.6333333333333333,2.179333333333333,4.4
4.533333333333333,2.8366666666666664,5.383333333333334
2.966666666666667,2.1313333333333335,4.233333333333333
1.6333333333333333,1.1313333333333333,2.4
3.6666666666666665,2.348,4.766666666666667
2.533333333333333,1.6053333333333333,3.783333333333333
3.3333333333333335,1.656,3.316666666666667
3.2666666666666666,1.826,3.4166666666666665
2.2333333333333334,1.482,3.283333333333333
2.2666666666666666,1.6473333333333333,3.3833333333333333
2.8333333333333335,1.578,3.183333333333333
2.1333333333333333,1.252,2.8
2.2,1.1546666666666667,2.316666666666667
0.9666666666666667,0.5553333333333333,1.4
1.7,1.3353333333333333,3.066666666666667
3.1333333333333333,2.292666666666667,4.3
2.2333333333333334,1.126,2.35
1.9,1.266,2.8333333333333335
2.8333333333333335,1.8366666666666667,4.066666666666666
2.6666666666666665,1.8566666666666667,3.283333333333333
2.966666666666667,1.8606666666666667,4.116666666666666
1.3,0.8266666666666667,1.8
1.6666666666666667,1.0393333333333334,2.0166666666666666
3.933333333333333,2.33,4.466666666666667
3.2,1.71,3.466666666666667
2.6,1.606,3.3333333333333335
2.6666666666666665,1.4246666666666667,3.1166666666666667
3.1333333333333333,1.616,3.3666666666666667
2.066666666666667,1.1926666666666668,2.6333333333333333
1.5,1.1433333333333333,2.6666666666666665
1.1666666666666667,0.626,1.65
3.533333333333333,2.5526666666666666,4.733333333333333
3.033333333333333,1.9046666666666667,4.1
3.5,1.8446666666666667,3.7
3.6,2.29,4.25
3.2333333333333334,2.046,3.966666666666667
1.5666666666666667,0.816,1.6
2.0,1.1146666666666667,2.3666666666666667
2.2,1.346,2.9
3.3,2.3473333333333333,4.45
3.4,2.3353333333333333,4.383333333333334
1.8333333333333333,1.3486666666666667,2.6166666666666667
0.8666666666666667,0.5326666666666666,1.4333333333333333
2.6333333333333333,1.8553333333333333,3.2
4.866666666666666,3.0113333333333334,5.6
2.433333333333333,1.348,2.8
2.466666666666667,1.718,3.8666666666666667
1.2,0.556,0.9666666666666667
3.3666666666666667,2.441333333333333,4.55
4.333333333333333,2.7893333333333334,5.483333333333333
1.2666666666666666,0.9273333333333333,2.1166666666666667
3.966666666666667,2.2373333333333334,4.533333333333333
1.8666666666666667,1.372,3.0
2.8666666666666667,1.85,3.95
3.8333333333333335,2.3113333333333332,4.533333333333333
4.266666666666667,2.3073333333333332,4.4
0.43333333333333335,0.2986666666666667,0.7666666666666667
0.5666666666666667,0.452,1.0333333333333334
3.6666666666666665,2.1226666666666665,4.383333333333334
0.23333333333333334,0.19333333333333333,0.48333333333333334
2.7333333333333334,1.6966666666666668,3.683333333333333
3.3333333333333335,2.1053333333333333,4.05
2.6666666666666665,1.5386666666666666,3.5
2.7333333333333334,1.6533333333333333,3.216666666666667
1.7,1.1906666666666668,2.566666666666667
3.033333333333333,2.018666666666667,4.15
3.2666666666666666,1.984,4.616666666666666
4.0,2.3386666666666667,4.833333333333333
1.7333333333333334,1.1753333333333333,2.15
1.7666666666666666,0.8406666666666667,1.95
3.8,2.298,4.65
2.966666666666667,1.7393333333333334,3.45
2.7333333333333334,1.8953333333333333,3.65
2.6333333333333333,1.8726666666666667,3.683333333333333
2.4,1.6793333333333333,3.2
2.6333333333333333,1.5206666666666666,2.783333333333333
2.8333333333333335,1.7126666666666666,3.183333333333333
2.9,2.072,4.066666666666666
2.3333333333333335,1.444,3.2
2.7,1.568,2.683333333333333
3.1666666666666665,1.952,3.8666666666666667
2.2333333333333334,1.4906666666666666,2.816666666666667
1.8666666666666667,1.3593333333333333,2.9166666666666665
3.6666666666666665,2.2146666666666666,4.533333333333333
2.3666666666666667,1.6353333333333333,3.316666666666667
1.6333333333333333,0.7033333333333334,1.5166666666666666
3.9,2.541333333333333,5.25
3.4,2.1573333333333333,4.15
4.2,2.692,5.316666666666666
3.8,2.368,4.783333333333333
2.933333333333333,1.966,3.9
3.1,2.1346666666666665,4.55
2.4,1.538,3.3
1.4666666666666666,0.978,2.3333333333333335
2.533333333333333,1.562,3.35
1.7,1.204,2.1166666666666667
2.7333333333333334,1.6533333333333333,3.1
2.3,1.2946666666666666,2.7
1.2333333333333334,0.762,1.7833333333333334
2.033333333333333,1.43,3.3666666666666667
2.9,1.7646666666666666,3.4
2.2,1.6186666666666667,3.75
2.7666666666666666,1.5913333333333333,3.75
1.8,1.278,2.9
3.5,2.1366666666666667,4.316666666666666
2.7333333333333334,1.6326666666666667,3.6
2.466666666666667,1.4526666666666668,3.066666666666667
0.3333333333333333,0.216,0.45
1.6,1.1726666666666667,2.6166666666666667
3.8333333333333335,2.456,4.916666666666667
2.1666666666666665,1.43,3.066666666666667
2.4,1.4373333333333334,2.7666666666666666
3.066666666666667,1.5566666666666666,3.2
1.3666666666666667,0.9793333333333333,2.1333333333333333
4.066666666666666,2.474666666666667,4.966666666666667
2.6,1.8713333333333333,3.6
2.7,1.512,3.033333333333333
3.3,2.132,4.516666666666667
2.8333333333333335,1.6853333333333333,3.85
0.2,0.192,0.4
4.066666666666666,2.4833333333333334,4.5
3.3666666666666667,2.016,4.083333333333333
1.9333333333333333,1.4313333333333333,3.1666666666666665
3.7333333333333334,2.259333333333333,4.516666666666667
1.9,1.4033333333333333,3.1
2.3666666666666667,1.4453333333333334,3.283333333333333
0.4,0.26,0.43333333333333335
2.066666666666667,1.3913333333333333,2.6
2.4,1.6626666666666667,3.0
2.3666666666666667,1.6913333333333334,2.966666666666667
3.2666666666666666,1.964,4.066666666666666
3.6333333333333333,2.1986666666666665,4.266666666666667
2.8,1.934,4.083333333333333
2.2666666666666666,1.2573333333333334,2.1166666666666667
2.2333333333333334,1.308,2.85
3.3,2.1486666666666667,4.716666666666667
3.8666666666666667,2.392,4.75
2.8,1.9393333333333334,3.6333333333333333
2.7,1.532,3.5833333333333335
1.0,0.364,0.5666666666666667
3.533333333333333,2.188,4.266666666666667
3.7,2.258,4.433333333333334
3.8333333333333335,2.013333333333333,4.033333333333333
2.8,1.756,3.85
3.6666666666666665,2.2,4.35
2.533333333333333,1.512,3.2333333333333334
2.8,1.7393333333333334,3.65
3.8666666666666667,2.2826666666666666,4.566666666666666
2.1,1.464,2.55
3.466666666666667,2.132,4.316666666666666
0.6666666666666666,0.48733333333333334,0.85
1.5333333333333334,1.0926666666666667,1.9333333333333333
2.933333333333333,1.7446666666666666,2.966666666666667
3.7333333333333334,2.6146666666666665,5.45
1.8,1.2426666666666666,2.5833333333333335
2.966666666666667,1.7326666666666666,3.2
2.7666666666666666,1.6326666666666667,3.4
4.4,2.699333333333333,4.95
3.933333333333333,2.4513333333333334,4.916666666666667
4.5,2.5006666666666666,4.883333333333334
3.066666666666667,2.1666666666666665,4.05
2.8,1.7126666666666666,3.3833333333333333
3.6333333333333333,2.22,4.05
1.0333333333333334,0.5993333333333334,1.3833333333333333
1.9333333333333333,1.3973333333333333,2.6
2.8666666666666667,2.028,4.183333333333334
2.433333333333333,1.6826666666666668,3.216666666666667
1.9,1.396,2.5166666666666666
1.6666666666666667,1.2546666666666666,2.85
3.3333333333333335,2.492,5.283333333333333
2.433333333333333,1.824,4.033333333333333
3.6333333333333333,2.576,4.983333333333333
3.7333333333333334,2.0606666666666666,4.25
3.3,1.75,3.683333333333333
4.166666666666667,2.2953333333333332,4.933333333333334
1.2666666666666666,0.7626666666666667,1.5833333333333333
3.7666666666666666,1.938,3.8833333333333333
2.8,2.1106666666666665,4.416666666666667
2.1,1.458,3.2333333333333334
1.4333333333333333,0.954,2.183333333333333
2.8666666666666667,1.6166666666666667,3.5166666666666666
3.533333333333333,2.1206666666666667,4.566666666666666
2.433333333333333,1.6633333333333333,2.8
5.0,2.937333333333333,5.6
2.466666666666667,1.342,2.9
3.1,2.013333333333333,4.383333333333334
2.6333333333333333,1.4533333333333334,3.0833333333333335
2.3333333333333335,1.6406666666666667,2.8333333333333335
0.9333333333333333,0.5466666666666666,1.1333333333333333
2.7,1.6993333333333334,3.6333333333333333
3.1,1.8193333333333332,3.5833333333333335
1.7333333333333334,0.8426666666666667,1.6666666666666667
3.5,2.1473333333333335,4.816666666666666
3.8333333333333335,2.412,4.45
2.933333333333333,1.7313333333333334,3.1166666666666667
2.0,1.3693333333333333,2.433333333333333
2.1,1.4553333333333334,3.0166666666666666
2.933333333333333,1.7613333333333334,3.1666666666666665
2.9,1.63,3.4
4.566666666666666,3.025333333333333,6.066666666666666
2.8666666666666667,1.9413333333333334,4.066666666666666
5.033333333333333,2.882,6.2
3.7,2.0366666666666666,4.1
3.3666666666666667,2.332,4.366666666666666
3.8333333333333335,2.4186666666666667,5.216666666666667
1.6333333333333333,1.1433333333333333,2.3666666666666667
3.1666666666666665,2.194,4.716666666666667
3.2333333333333334,2.308666666666667,4.316666666666666
2.1,1.1666666666666667,2.3833333333333333
1.4333333333333333,0.6626666666666666,1.3333333333333333
2.0,1.406,3.216666666666667
3.6,2.6013333333333333,5.9
3.8666666666666667,2.4066666666666667,5.45
3.2666666666666666,1.9833333333333334,4.383333333333334
2.8,1.8833333333333333,3.55
4.166666666666667,2.628,4.9
2.5,1.702,3.466666666666667
2.8,1.7286666666666666,3.5833333333333335
3.966666666666667,2.55,4.883333333333334
1.6,1.152,2.1
1.0333333333333334,0.7,1.0666666666666667
2.7666666666666666,1.658,3.216666666666667
2.966666666666667,1.826,4.083333333333333
2.933333333333333,2.056,3.6666666666666665
2.966666666666667,1.95,3.5
2.533333333333333,1.5473333333333332,2.8666666666666667
2.566666666666667,1.5186666666666666,2.9
2.433333333333333,1.668,3.2
2.7,1.9173333333333333,4.216666666666667
2.8333333333333335,2.033333333333333,3.7
3.0,1.7393333333333334,3.7666666666666666
3.066666666666667,1.7986666666666666,3.933333333333333
2.966666666666667,2.072,3.933333333333333
2.4,1.3466666666666667,2.716666666666667
2.3,1.6606666666666667,3.2666666666666666
2.466666666666667,1.4833333333333334,3.0833333333333335
2.8666666666666667,1.7306666666666666,3.9
2.2333333333333334,1.622,3.7666666666666666
2.1333333333333333,1.6233333333333333,3.566666666666667
3.033333333333333,1.794,3.933333333333333
3.066666666666667,1.8486666666666667,4.05
3.7,2.2386666666666666,4.566666666666666
3.566666666666667,2.1646666666666667,3.8
2.3333333333333335,1.632,3.3
1.1,0.7353333333333333,1.5166666666666666
3.2,1.8806666666666667,3.6333333333333333
2.7,1.488,2.7666666666666666
1.5666666666666667,0.9866666666666667,1.7666666666666666
1.9666666666666666,1.4153333333333333,2.7666666666666666
4.033333333333333,2.608,5.4
4.1,2.5613333333333332,4.966666666666667
0.9666666666666667,0.712,1.4666666666666666
4.433333333333334,2.7773333333333334,5.416666666666667
1.6333333333333333,1.1566666666666667,2.216666666666667
4.2,2.6313333333333335,5.433333333333334
3.4,2.1246666666666667,4.85
2.9,1.7513333333333334,3.55
2.966666666666667,1.7953333333333332,3.533333333333333
2.2666666666666666,1.5966666666666667,2.85
1.3333333333333333,0.8146666666666667,2.033333333333333
1.8666666666666667,1.06,2.0166666666666666
1.9,1.0313333333333334,2.05
3.8333333333333335,2.4353333333333333,5.416666666666667
1.5666666666666667,1.1713333333333333,2.533333333333333
3.1,2.1553333333333335,4.05
3.0,1.834,3.8666666666666667
1.1333333333333333,0.732,1.8166666666666667
3.1666666666666665,2.2493333333333334,4.15
3.066666666666667,1.928,3.966666666666667
2.566666666666667,1.5353333333333334,3.1
2.2,1.5106666666666666,3.4833333333333334
3.3666666666666667,1.972,4.55
2.6666666666666665,1.7693333333333334,4.316666666666666
0.5,0.39266666666666666,0.8666666666666667
3.066666666666667,2.13,4.433333333333334
2.1333333333333333,1.5493333333333332,3.0833333333333335
2.1666666666666665,1.4433333333333334,2.9166666666666665
2.8666666666666667,1.838,4.15
3.2666666666666666,1.9666666666666666,4.183333333333334
3.3333333333333335,2.026,4.35
2.533333333333333,1.8326666666666667,3.2333333333333334
2.7666666666666666,1.9393333333333334,3.6
2.3,1.3586666666666667,2.783333333333333
3.3666666666666667,2.014,4.583333333333333
0.6666666666666666,0.504,1.05
2.3,1.2913333333333334,2.4833333333333334
2.933333333333333,2.1006666666666667,3.9
3.3333333333333335,2.042666666666667,4.55
3.4,2.0433333333333334,3.7666666666666666
3.033333333333333,1.8306666666666667,3.55
2.933333333333333,1.8246666666666667,4.0
3.0,1.7333333333333334,3.0
3.7333333333333334,1.9966666666666666,4.166666666666667
2.8,1.6713333333333333,3.7333333333333334
1.1333333333333333,0.5013333333333333,1.0
3.4,2.098,3.85
3.0,1.7546666666666666,3.95
2.466666666666667,1.4493333333333334,2.5166666666666666
2.7666666666666666,1.9426666666666668,3.8666666666666667
1.9666666666666666,1.4313333333333333,2.966666666666667
4.866666666666666,3.076,6.183333333333334
1.4,1.0106666666666666,2.2333333333333334
3.3,1.9546666666666668,4.416666666666667
2.8666666666666667,1.656,3.65
1.7333333333333334,1.1546666666666667,2.65
4.0,2.312,4.816666666666666
4.5,2.7046666666666668,5.683333333333334
3.2,1.8746666666666667,4.05
3.8,2.2706666666666666,5.316666666666666
3.6,2.235333333333333,4.166666666666667
2.8666666666666667,2.0486666666666666,3.683333333333333
3.6666666666666665,2.220666666666667,3.85
3.2,2.1433333333333335,3.9833333333333334
3.1,1.822,3.8
2.1333333333333333,1.2246666666666666,2.533333333333333
2.8666666666666667,1.962,3.566666666666667
2.8333333333333335,1.6726666666666667,3.816666666666667
2.7,1.8446666666666667,3.5166666666666666
2.2,1.5613333333333332,2.8333333333333335
2.2333333333333334,1.2473333333333334,2.5
2.7,1.5593333333333332,3.15
2.3666666666666667,1.646,3.816666666666667
2.433333333333333,1.69,3.8
3.1333333333333333,1.8926666666666667,4.033333333333333
2.5,1.3993333333333333,2.966666666666667
3.1,2.167333333333333,3.85
3.0,2.1446666666666667,3.8833333333333333
3.033333333333333,1.5326666666666666,3.05
3.4,2.1366666666666667,4.65
2.7666666666666666,1.6033333333333333,3.1333333333333333
2.8,1.642,3.466666666666667
1.9,1.3873333333333333,2.9833333333333334
3.2666666666666666,1.9606666666666666,3.4166666666666665
3.7666666666666666,2.332666666666667,4.666666666666667
3.2333333333333334,1.8186666666666667,4.283333333333333
2.9,2.0926666666666667,3.8666666666666667
2.933333333333333,1.7953333333333332,3.7333333333333334
2.533333333333333,1.656,3.1333333333333333
2.033333333333333,1.064,1.6333333333333333
3.1333333333333333,1.9533333333333334,3.566666666666667
3.466666666666667,2.156,4.366666666666666
1.2333333333333334,0.8686666666666667,1.75
2.466666666666667,1.6673333333333333,3.1
3.3666666666666667,2.3353333333333333,4.583333333333333
2.3666666666666667,1.4526666666666668,2.8833333333333333
2.9,2.0166666666666666,4.633333333333334
3.2333333333333334,2.022666666666667,3.95
1.3,0.8433333333333334,2.0
3.3333333333333335,2.3606666666666665,4.333333333333333
3.3666666666666667,2.1233333333333335,4.766666666666667
3.1333333333333333,1.9873333333333334,4.133333333333334
2.2666666666666666,1.6233333333333333,3.85
2.5,1.762,3.3
2.933333333333333,1.6953333333333334,3.783333333333333
2.7666666666666666,1.9893333333333334,3.716666666666667
2.533333333333333,1.3706666666666667,3.0
2.4,1.424,2.9166666666666665
2.3333333333333335,1.33,2.816666666666667
0.7,0.47533333333333333,1.0833333333333333
3.1333333333333333,2.1386666666666665,3.8833333333333333
1.8,1.3646666666666667,3.0166666666666666
2.2333333333333334,1.6586666666666667,3.3833333333333333
2.7,1.6726666666666667,3.533333333333333
2.0,1.47,3.3
2.9,1.732,3.9833333333333334
3.6666666666666665,1.9026666666666667,4.066666666666666
2.066666666666667,1.564,3.4
2.2,1.6086666666666667,3.25
2.433333333333333,1.512,3.05
3.6,1.8433333333333333,3.9
3.2,2.328,4.75
1.4,0.98,1.9333333333333333
2.566666666666667,1.7373333333333334,3.566666666666667
3.933333333333333,2.432,5.05
1.9,1.356,2.6
2.3666666666666667,1.37,2.75
2.033333333333333,1.154,2.3
3.533333333333333,1.9253333333333333,3.9166666666666665
3.2666666666666666,1.7486666666666666,3.6
1.5,0.7566666666666667,1.4333333333333333
2.6333333333333333,1.258,2.433333333333333
2.6666666666666665,1.91,4.266666666666667
3.566666666666667,2.191333333333333,4.8
3.8,2.358,4.283333333333333
3.1666666666666665,1.9313333333333333,4.366666666666666
1.1,0.7386666666666667,1.7333333333333334
0.5333333333333333,0.2866666666666667,0.7
1.4,0.9633333333333334,1.7333333333333334
1.9,1.2326666666666666,2.5
0.7333333333333333,0.476,0.8833333333333333
2.566666666666667,1.72,3.35
2.9,1.936,3.8
2.1,1.2533333333333334,2.5
