wl_max_to_avg,tight_x_high_wl,sku_counts_x_lL
1.6172203860083523,0,3.366666666
1.9502343808162548,0,4.9500000029999995
1.4371257326687943,0,4.36666667
1.6789237450368135,0,2.1333333359999997
1.7751003831504817,1,7.366666661
1.474015731392528,0,1.0666666679999999
1.6621004401357355,0,6.3
1.036437236881116,0,1.1
1.5503105440616027,0,5.383333332
1.388429737251491,0,3.199999999
1.3722510851452299,0,4.583333337
1.8091872598574703,1,6.583333328
1.276595731599819,0,1.85
1.8677550816166066,0,4.316666661999999
1.4987990266071625,0,4.31666667
1.7896749334104245,1,6.83333334
1.5867768385219592,0,1.483333332
1.4636434550564563,0,4.749999996
1.5155401923688618,0,3.466666664
1.447236163392238,0,3.78333333
1.6321726174486,0,3.733333336
2.019417451891036,0,3.300000003
1.8914822463264565,0,5.299999995
1.7170232967999186,0,5.850000002
1.5078066739256255,0,5.049999994
1.6047024049172303,0,2.5499999979999997
1.7387669612360643,0,5.033333331
1.731890074529621,0,4.63333333
1.4073071566191377,0,3.8
1.9077420881010132,0,6.166666665999999
1.714981711132231,0,4.166666669
1.2815036177451486,0,3.85
1.4968717248528787,0,3.249999999
1.7627118462016662,0,5.500000002
1.891690760280624,0,3.9666666709999996
1.3261703614154763,0,2.749999998
1.5891647694820359,0,4.5999999979999995
1.3379790777490561,0,1.149999999
1.6609894393668574,1,6.633333328
1.7683315438476128,1,6.816666672
1.3723696098686728,0,2.183333335
1.3964194222688235,0,2.266666668
1.8008657818091867,0,5.966666672
1.761467870580591,0,2.7833333359999997
1.6947040323641747,1,6.633333326
1.6432695075258372,0,5.5666666639999995
1.5325670310183352,0,3.433333336
1.7838764820944486,0,6.349999994999999
1.3881636063899363,0,4.53333333
1.7881984962865938,0,4.466666666
1.6855546511133837,0,4.899999995
1.3466334020105848,0,3.449999997
1.4304932584545842,0,3.68333333
1.5110673733499378,0,3.65
1.452784486691017,0,4.7000000040000005
1.2543553875414297,0,2.116666665
1.712756449044079,0,6.23333334
1.6431862899356835,0,5.883333339
1.6214811459256595,0,3.733333335
1.412872825510081,0,5.266666668
1.4670846229603878,0,6.1499999999999995
1.2682926730933968,0,1.5
1.3350449191999223,0,2.466666665
1.5471354780442654,0,6.533333328
1.0928196058306778,0,1.933333332
1.735399267171072,0,5.95
1.7964219427530077,0,5.81666666
1.7430167419916984,1,7.799999994
1.7183627317752561,0,4.149999997
1.7796086310302757,0,6.83333334
1.8381395151160596,1,7.366666662
1.7712895192197775,0,5.099999995999999
1.7294028551432103,0,4.216666663
1.7888198558660549,0,4.533333336
1.7253874527493147,1,7.499999998
1.304212148969264,0,1.25
1.6493910915469179,1,5.750000003999999
1.606741557514834,0,4.4
1.2431289452711454,0,1.250000001
1.4579439088283694,0,0.8833333320000001
1.5492795242604127,0,3.133333336
1.3908501285283257,0,5.216666663
1.4117646898845677,0,1.6
1.7391304158790173,0,4.38333333
1.6906369060961097,0,6.3
1.3451086810314274,0,2.05
1.6563623121505293,0,5.349999996
1.423299931144951,0,3.816666666
1.6159142911756028,0,4.533333332
1.394366180990776,0,4.816666668
1.8003462013397316,0,6.3
1.4214122851935391,0,2.666666664
1.7504950315455112,1,7.266666659999999
1.2533659586873673,0,1.733333332
1.7180616564599547,0,6.400000005
1.6695652017035336,0,5.516666664000001
1.5040171223121652,0,3.4833333329999996
1.6228868498776214,0,4.166666667
1.5011764539537278,0,4.833333336
1.3199365281553117,0,3.633333336
1.646709533245563,0,3.266666664
1.5545590291070939,0,1.916666665
1.695364222055038,0,2.866666664
1.7674132974015737,0,5.88333333
1.811156443311998,0,6.416666672
1.6605558628182837,0,2.999999997
1.506658193389814,0,3.3
1.496751827296138,0,4.100000004
1.4836512083542237,0,4.249999996
1.741496579684391,0,5.783333332
1.564890267493315,0,5.583333327
1.5738077014271095,0,2.7666666650000002
1.4970760093840842,0,4.63333333
1.5262075865843343,0,3.71666667
1.2499999875,0,3.100000001
