spare_cap_x_h_to_H_max,wl_total_x_h_to_H_max,dim_s_avg_to_vmin
217.5,453.9999999,0.3413333333333333
1832.1,373.7499999,0.33666666666666667
6559.449992283,220.40972197236113,0.3244444444444444
4296.0,288.375,0.35555555555555557
4232.433328354,301.0416663125,0.3133333333333333
6292.8,236.37500000999998,0.335
5246.7666604940005,238.59027748763893,0.375
7128.266675577001,148.66666685250001,0.43200000000000005
5184.433327234,231.7430552923611,0.42
2576.349996969,384.7430551973611,0.328
690.4833325210001,433.85416615625,0.33999999999999997
7782.316657511001,199.63194420013892,0.3377777777777778
6485.216659037001,186.1736108826389,0.315
5577.9,288.62499999,0.35555555555555557
4095.866661848,259.95833302750003,0.3381818181818182
1216.916665235,364.43749957125004,0.33999999999999997
1896.0,398.75000009999997,0.3630769230769231
7573.216657757001,155.9513887148611,0.31428571428571433
4425.9,320.625,0.352
5183.866660568,229.7361108313889,0.33999999999999997
7474.2,210.0,0.35428571428571426
2304.9166639550003,334.21527729013894,0.34153846153846157
9550.883322097001,100.11111098388889,0.36
7667.200009584,140.00000017500003,0.42000000000000004
1008.3,445.875,0.3514285714285714
7337.483324701,152.2916664875,0.2914285714285714
2311.5,394.875,0.36333333333333334
6106.683326149,200.4583330975,0.2888888888888889
3926.1,314.625,0.36444444444444446
4581.783327943001,276.249999675,0.3066666666666667
6390.0,229.25000000999998,0.4066666666666667
2254.766664014,356.8819439301389,0.30133333333333334
8386.8,177.24999999000002,0.384
368.899999566,405.99305517236115,0.315
-143.7,477.87500009999997,0.34933333333333333
8425.483323421,122.06944429138889,0.2866666666666667
1159.5,426.87500009999997,0.36
7194.683324869001,170.2361109013889,0.28500000000000003
2774.1,346.62500009999997,0.36
5238.0,261.24999999,0.3942857142857143
3342.7666627340004,326.65972193236115,0.3
1456.899998286,375.77083289125005,0.31466666666666665
2514.016663709,377.89583288875,0.35200000000000004
5186.7,285.87500000999995,0.34800000000000003
5962.2,248.00000000999998,0.368
4237.5,310.125,0.33999999999999997
5548.2,279.87500000999995,0.31636363636363635
3440.7,339.2499999,0.32
5489.7,283.37499999,0.32
4116.0,321.2499999,0.3563636363636364
5796.9,253.62500000999998,0.41500000000000004
2076.9,360.6249999,0.37142857142857144
4071.0,315.0,0.31428571428571433
4492.8,284.75000000999995,0.33666666666666667
7109.099999999999,202.62500000999998,0.34500000000000003
4668.3,307.875,0.38222222222222224
7540.5,192.375,0.33
5812.2,296.12499999,0.3090909090909091
4813.2,318.0,0.36363636363636365
6765.066675123001,199.66666691625002,0.32
2836.2,398.4999999,0.38000000000000006
5760.3,272.87499999,0.38
5464.8,251.00000000999998,0.33090909090909093
4809.9,322.3749999,0.37333333333333335
5546.7,304.5,0.3381818181818182
5439.9,286.125,0.332
6411.599999999999,294.87500000999995,0.32
3505.7999999999997,364.3749999,0.3230769230769231
4147.2,302.75000009999997,0.3353846153846154
6279.650009661,139.47916688125,0.335
5255.4,277.5,0.36
