sku_counts_x_hH,flat_item_mean,near_limit_share
2.23333333,0.29979829796640145,0.0
1.96666667,0.39544653488925935,0.0
0.816666668,0.5133691029830736,0.0
3.0166666650000002,0.44862278829401886,0.0
3.616666668,0.4218379670501036,0.0
2.183333328,0.4232043655100543,0.0
1.666666664,0.356486516357206,0.0
2.7833333319999998,0.4119371233341822,0.0
1.166666665,0.3295258620689655,0.0
2.966666668,0.35572188389525855,0.0
2.916666662,0.3016199925185336,0.0
3.366666672,0.3469893208443855,0.0
2.3666666640000003,0.3492977269378132,0.0
2.083333329,0.3345417339225389,0.0
2.25,0.3141219053934571,0.0
2.05,0.32055403345897904,0.0
1.150000002,0.404636901425272,0.0
1.749999996,0.428540008841733,0.0
2.433333336,0.36381152372531683,0.0
1.616666664,0.3746975101564351,0.0
2.833333334,0.400730357919272,0.0
2.36666667,0.29161387631975866,0.0
2.416666668,0.35187518420277036,0.0
2.33333333,0.326087560530285,0.0
3.4333333350000004,0.3164644302739477,0.0
1.633333336,0.48906021810433575,0.0
2.349999996,0.47133467884693375,0.0
1.8,0.3495416711832646,0.0
1.933333335,0.33696676205663134,0.0
1.7666666640000002,0.4887480944501454,0.0
2.73333333,0.4010956074408888,0.0
2.6166666629999997,0.43622770534088706,0.0
2.966666668,0.40256516694505684,0.0
1.266666667,0.4390386194265505,0.0
2.566666661,0.3844498482228833,0.0
0.8,0.4282692307692308,0.0
0.966666665,0.43944528238645886,0.0
2.333333332,0.3524126688426891,0.0
0.383333334,0.4473684210526316,0.0
3.1666666649999997,0.36658509392402316,0.0
0.866666665,0.444387811122091,0.0
3.349999995,0.36823981447020665,0.0
3.33333333,0.3455332561848789,0.0
2.73333333,0.378417716206963,0.0
2.099999997,0.31103746041826535,0.0
2.349999996,0.3669259320660183,0.0
2.066666668,0.4107279252810106,0.0
2.266666666,0.39332809273317293,0.0
2.499999996,0.39324463000449844,0.0
2.250000005,0.44539093185483564,0.0
2.15,0.34534624341926573,0.0
2.316666671,0.36675280855047593,0.0
2.816666664,0.4308671940086938,0.0
1.749999996,0.44583405066248205,0.0
1.883333331,0.42988854615488603,0.0
2.549999998,0.44772013808858585,0.0
2.300000004,0.46587674552877084,0.0
2.283333338,0.37076350373764166,0.0
2.583333337,0.42120191946510405,0.0
2.21666667,0.3342366152450091,0.0
2.7166666680000002,0.32233393150759304,0.0
1.7333333370000001,0.3704934611628323,0.0
2.399999998,0.3423130068660922,0.0
2.633333328,0.40063512377937355,0.0
1.983333336,0.28885628770739064,0.0
2.03333333,0.41491768873541324,0.0
2.416666668,0.47154582227627895,0.0
2.083333329,0.32717781129545837,0.0
3.099999994,0.3766855155037928,0.0
2.350000004,0.40890510831018856,0.0
2.3166666719999998,0.3956540022414569,0.0
1.93333333,0.38531111847922195,0.0
2.183333328,0.4787475752114789,0.0
2.183333328,0.37301010770838355,0.0
3.649999994,0.3480116013729403,0.0
2.899999998,0.36718258554992567,0.0
1.533333333,0.38394704433497534,0.0
2.0166666699999998,0.48072185869399486,0.0
1.866666663,0.3494578769818234,0.0
1.3500000010000002,0.44170903629107966,0.0
2.850000006,0.38544373616401745,0.0
2.7833333359999997,0.41165252737280866,0.0
3.0166666650000002,0.37245846438072694,0.0
3.08333334,0.4292260477414475,0.0
2.03333333,0.38283985411140586,0.0
1.883333331,0.2852681669097603,0.0
2.7833333319999998,0.35415688975039106,0.0
2.899999998,0.3637518863471677,0.0
2.433333336,0.40385102552468705,0.0
2.13333333,0.3168167434501373,0.0
2.4000000000000004,0.40569987842617156,0.0
2.3666666640000003,0.4344279486016101,0.0
2.566666668,0.32967564457847276,0.0
1.783333332,0.4396908882693196,0.0
2.2666666699999998,0.35518267135914194,0.0
2.7000000020000003,0.4260079853679725,0.0
2.466666672,0.3751229553492485,0.0
2.700000004,0.4264349133858808,0.0
2.750000006,0.38067510837387286,0.0
2.283333338,0.3333707996480229,0.0
2.516666664,0.39496604703186544,0.0
2.749999994,0.37004478326506457,0.0
2.0,0.4193294534412956,0.0
1.783333332,0.46524382094587186,0.0
2.433333331,0.3234856258318825,0.0
1.116666666,0.41198984260174254,0.0
1.083333335,0.3837918552036199,0.0
3.566666674,0.382332583513081,0.0
1.249999998,0.35160398923879316,0.0
3.900000006,0.34256651240777697,0.0
2.6,0.3579316295994015,0.0
1.85,0.31866714297054854,0.0
2.2666666699999998,0.3099337143764388,0.0
4.0,0.42439101245035643,0.0
1.6,0.5321523233674936,0.0
2.583333337,0.3986261633542801,0.0
1.2000000000000002,0.39421334067167396,0.0
3.6666666720000003,0.41374419202822404,0.0
2.799999995,0.4051250942876002,0.0
2.666666665,0.3825488756322555,0.0
2.700000004,0.37915521047388445,0.0
2.96666667,0.42469078634344104,0.0
2.46666667,0.37627677129980636,0.0
2.016666666,0.26180400247337365,0.0
2.4166666699999997,0.36260781139077286,0.0
2.016666666,0.2977422880440122,0.0
2.516666672,0.4120681064014863,0.0
2.633333339,0.36093385566197234,0.0
2.6,0.3874520742854542,0.0
2.450000003,0.35859711620360707,0.0
1.9,0.444570483652914,0.0
2.16666667,0.31240497874425494,0.0
2.283333338,0.3980925214691362,0.0
2.050000002,0.29284032725969844,0.0
2.583333337,0.38384325433048033,0.0
2.183333328,0.4196701324990799,0.0
2.683333332,0.31736182367922566,0.0
1.333333332,0.36149321266968326,0.0
1.866666663,0.3608422312501645,0.0
1.35,0.3372826863538938,0.0
3.35,0.33929701315207783,0.0
1.1,0.3547392236246726,0.0
2.483333336,0.29527117996945584,0.0
2.21666667,0.28417329796640145,0.0
2.649999996,0.29290082522841143,0.0
1.7999999999999998,0.4722732484806788,0.0
2.7,0.27159614951197103,0.0
2.450000003,0.2735594358312411,0.0
2.2666666699999998,0.35214913551627547,0.0
2.433333336,0.3768973113467082,0.0
1.966666671,0.3162484469178181,0.0
2.349999996,0.40058634307537816,0.0
2.666666665,0.45295313200936255,0.0
2.133333333,0.2727333668510139,0.0
1.533333336,0.4921492985641059,0.0
2.600000004,0.39566301595100617,0.0
2.5333333319999998,0.41356961784615603,0.0
1.766666664,0.32171201476542033,0.0
2.93333334,0.34848230074523173,0.0
1.5166666690000001,0.3319565883033375,0.0
2.633333339,0.3641773998229969,0.0
1.98333333,0.43183985411140585,0.0
3.066666672,0.45635808751254764,0.0
2.13333333,0.35513708928364107,0.0
1.46666667,0.39593286343286344,0.0
3.133333328,0.45111429165722167,0.0
