spare_x_wlmax,total_footprint_ratio,cross_dim_pressure_count
3811050.0,1.2,0
3640325.0,1.4146666666666667,0
1938137.5,2.1406666666666667,0
3264039.9993722998,1.782,0
2185785.0,1.9073333333333333,0
3542933.332652,1.66,0
1669200.0,2.3373333333333335,0
3597550.0,1.3653333333333333,0
4130100.0,1.0386666666666666,0
4050799.999221,1.3693333333333333,0
4029075.0,1.1953333333333334,0
2174293.3329152,2.264,0
3919590.0,0.868,0
3630825.0,1.2073333333333334,0
3253087.5,1.614,0
-54600.0,3.112,0
3779587.5,1.398,0
2101125.0,2.1013333333333333,0
3397545.0,1.3993333333333333,0
2735893.3328072,2.048,0
3482190.0,1.084,0
2998320.0,1.62,0
3692780.0,0.9106666666666666,0
407679.9999216,3.012,0
846855.0,2.4633333333333334,0
1727570.0,2.0033333333333334,0
3027959.9994177,1.9193333333333333,0
4029653.3325584,1.564,0
3119090.0,1.3033333333333332,0
1172599.9997745,2.6193333333333335,0
2525175.0,1.5713333333333332,0
1741350.0,2.42,0
3347662.5,1.634,0
2037150.0,1.784,0
607262.5,2.5046666666666666,0
4683639.9990993,1.418,0
3718035.0,1.306,0
3876675.0,1.172,0
2517487.5,1.958,0
4080510.0,1.1053333333333333,0
1253450.0,2.3613333333333335,0
2375175.0,2.072,0
2818237.5,1.7086666666666666,0
2502912.5,1.7553333333333334,0
2176199.9995815,2.167333333333333,0
2798737.5,1.9126666666666667,0
3810780.0,1.2893333333333334,0
3109700.0,1.3626666666666667,0
1411279.9997286,2.56,0
2785380.0,1.324,0
3068312.5,1.6366666666666667,0
736146.6665251,2.538,0
4042350.0,1.304,0
1254825.0,2.5733333333333333,0
4210380.0,1.0186666666666666,0
705900.0,2.852,0
3488385.83319586,0.38533333333333336,0
58239.999988799995,2.7466666666666666,0
4173255.0,1.0886666666666667,0
2725250.0,1.6613333333333333,0
1895919.9996354,2.2613333333333334,0
3035070.0,1.6,0
3621750.0,1.076,0
4438037.5,1.1806666666666668,0
1594862.5,2.4113333333333333,0
3319159.9993617,1.8473333333333333,0
4064449.9987494,0.672,0
4357079.9991621,1.3793333333333333,0
577687.5,2.708666666666667,0
5360679.9989690995,0.9273333333333333,0
2798145.0,1.5473333333333332,0
3683679.9992915997,1.6586666666666667,0
3670515.0,1.3753333333333333,0
3179962.5,1.6353333333333333,0
2564737.5,1.9566666666666668,0
3308040.0,1.576,0
3526335.0,1.482,0
3146812.5,1.6846666666666668,0
1846395.0,2.171333333333333,0
2897439.9994428,1.9466666666666668,0
2659635.0,1.7313333333333334,0
2556262.5,1.9233333333333333,0
2695680.0,1.864,0
2815312.5,1.822,0
3311137.5,1.6193333333333333,0
2705400.0,1.564,0
2366010.0,1.9,0
3564599.9993145,1.6753333333333333,0
3179250.0,1.46,0
2676375.0,1.94,0
3215295.0,1.5926666666666667,0
2452612.5,1.9993333333333334,0
3433590.0,1.4986666666666666,0
2189850.0,2.0933333333333333,0
3035175.0,1.7013333333333334,0
2781900.0,1.8906666666666667,0
2022435.0,1.858,0
1683045.0,2.194,0
2894805.0,1.686,0
2496285.0,1.754,0
2389887.5,1.946,0
2532330.0,1.8866666666666667,0
2750625.0,1.7926666666666666,0
3011937.5,1.7993333333333332,0
2213087.5,1.9953333333333334,0
3477512.5,1.5966666666666667,0
3034850.0,1.792,0
2811087.5,1.8513333333333333,0
2548325.0,1.9453333333333334,0
3085225.0,1.7426666666666666,0
2185785.0,1.8353333333333333,0
2497462.5,1.8166666666666667,0
2273700.0,1.876,0
2630512.5,1.7673333333333334,0
2088937.5,2.1526666666666667,0
1865175.0,2.212,0
1602412.5,2.306,0
2687706.6661497997,1.9693333333333334,0
2516279.9995160997,1.9873333333333334,0
2235999.99957,2.0813333333333333,0
3407039.9993447997,1.8786666666666667,0
3577770.0,1.392,0
3547537.5,1.6446666666666667,0
3323775.0,1.704,0
3061012.5,1.798,0
3519037.5,1.5953333333333333,0
3301837.5,1.6686666666666667,0
3085500.0,1.652,0
3498462.5,1.646,0
2754959.9994702,1.928,0
3078075.0,1.728,0
3274700.0,1.7053333333333334,0
2078212.5,2.11,0
2913975.0,1.77,0
2010937.5,1.97,0
2687437.5,1.9073333333333333,0
2409712.5,1.9726666666666666,0
2284837.5,2.1033333333333335,0
4284366.6653484,0.4786666666666667,0
-293626.6666102,2.94,0
2323186.6662199,2.158,0
4289220.0,0.9826666666666667,0
1054213.3331306,2.436,0
1761586.6663279,2.374,0
3616946.6659711,1.674,0
3851820.0,1.1986666666666668,0
532826.6665642,2.8613333333333335,0
2388186.6662073997,2.1613333333333333,0
1979312.5,2.1126666666666667,0
4700800.0,1.0866666666666667,0
1372525.0,2.505333333333333,0
5155150.0,0.788,0
988075.0,2.804,0
3437200.0,1.5906666666666667,0
2441725.0,2.001333333333333,0
3891550.0,1.292,0
2057275.0,2.3,0
2193587.5,2.199333333333333,0
3494012.5,1.3926666666666667,0
2910700.0,1.8066666666666666,0
2887225.0,1.7853333333333334,0
3365050.0,1.508,0
2502775.0,2.084,0
100750.0,3.1386666666666665,0
1041625.0,2.6866666666666665,0
4468750.0,0.9053333333333333,0
1758737.5,2.294,0
3861962.5,1.298,0
3975075.0,1.164,0
1736799.999666,2.472,0
1252159.9997592,2.7706666666666666,0
3592159.9993092,1.772,0
2690025.0,1.5653333333333332,0
3107519.9994023996,2.070666666666667,0
-712399.999863,3.184,0
5016960.0,0.452,0
291199.999944,2.732,0
4510275.0,0.904,0
1056119.9997969,2.3393333333333333,0
3903487.5,1.2966666666666666,0
3291435.0,1.4713333333333334,0
3128085.0,1.494,0
1748385.0,2.0513333333333335,0
1408995.0,2.3873333333333333,0
2335839.9995508,2.1626666666666665,0
2620755.0,1.8793333333333333,0
4222790.0,0.5313333333333333,0
2110762.5,2.1393333333333335,0
2258280.0,2.08,0
2476575.0,1.986,0
1883212.5,2.1886666666666668,0
2582020.0,1.9073333333333333,0
3720281.25,1.8873333333333333,0
1255625.0,2.550666666666667,0
1250340.0,2.5246666666666666,0
3219466.2492446997,1.7046666666666668,0
2098997.0828409,2.164,0
3431550.0,1.6553333333333333,0
3187355.4159188997,1.63,0
1957050.0,2.4013333333333335,0
1670250.0,2.646,0
2489620.0,1.9273333333333333,0
2255288.7494709,2.0966666666666667,0
3116550.0,1.7953333333333332,0
2424187.5,2.259333333333333,0
2028906.25,2.4426666666666668,0
401940.0,3.240666666666667,0
1406250.0,2.55,0
2898000.0,1.9466666666666668,0
2715750.0,1.7726666666666666,0
2571750.0,1.8026666666666666,0
1624420.0,2.5473333333333334,0
4872218.75,1.7146666666666666,0
1757100.0,2.36,0
1949500.0,2.316,0
3241980.0,0.7353333333333333,0
809700.0,2.7026666666666666,0
2468100.0,1.86,0
2114057.9161707,2.258,0
3390818.7492044996,1.6013333333333333,0
957000.0,2.8786666666666667,0
3510329.167547,1.4773333333333334,0
3069900.0,0.98,0
1369620.0,2.514,0
2223888.3328116,2.1046666666666667,0
3567000.0,1.62,0
2691718.75,2.195333333333333,0
2044656.25,2.421333333333333,0
3561687.5,2.042666666666667,0
353787.499917,2.9846666666666666,0
4843781.25,1.528,0
3030750.0,1.6326666666666667,0
2716420.0,1.8773333333333333,0
1170750.0,2.6666666666666665,0
989187.5,2.726,0
2731968.75,2.296,0
2487625.0,2.4313333333333333,0
1432060.0,2.5553333333333335,0
2032075.8328566,2.243333333333333,0
873740.0,2.7573333333333334,0
2154468.75,2.656,0
2521968.75,2.326,0
2103750.0,2.252666666666667,0
2894220.0,1.534,0
550950.0,2.996,0
1789113.3329136,2.2746666666666666,0
1764900.0,2.574666666666667,0
1534950.0,2.529333333333333,0
2087488.3328435998,2.1346666666666665,0
2151100.0,2.196,0
1457490.8329914,2.1866666666666665,0
2390500.0,2.406,0
2788843.75,2.220666666666667,0
4384406.25,1.668,0
1818906.25,2.4726666666666666,0
3308410.4158905,1.6193333333333333,0
4626343.75,1.6893333333333334,0
3459600.0,0.4666666666666667,0
1515718.75,2.69,0
2004750.0,2.272666666666667,0
2423515.4160980997,2.1246666666666667,0
2868900.0,1.8826666666666667,0
1993713.3328656,2.1546666666666665,0
2272622.9161334997,2.13,0
2572134.5827299,2.1433333333333335,0
1975820.0,2.0006666666666666,0
3143875.0,1.0133333333333334,0
2370750.0,1.8966666666666667,0
2055750.0,2.0366666666666666,0
4011875.0,1.9286666666666668,0
1186650.0,2.760666666666667,0
3360420.0,1.5133333333333334,0
1809718.75,2.498666666666667,0
4528781.25,1.648,0
2348062.5,2.342,0
2880304.1673890003,1.9773333333333334,0
1733593.75,2.5813333333333333,0
1544340.0,2.3846666666666665,0
2972550.0,1.8253333333333333,0
1930628.3328804,2.166,0
3307273.7492241,1.7106666666666666,0
3064687.5,2.442,0
1383812.5,2.425333333333333,0
3631031.25,1.9233333333333333,0
3102093.75,2.192,0
1422750.0,2.3366666666666664,0
-303300.0,3.026666666666667,0
2888980.4159889,1.77,0
1230460.0,2.675333333333333,0
1335750.0,2.5993333333333335,0
913062.5,2.808666666666667,0
3552500.0,2.0686666666666667,0
1442000.0,2.54,0
3519300.0,1.7486666666666666,0
1826020.0,2.4273333333333333,0
3319350.0,1.7073333333333334,0
2336250.0,2.462666666666667,0
2641625.0,2.098,0
1518125.0,2.457333333333333,0
1891555.4162229,2.516,0
2815380.0,1.2353333333333334,0
-444062.5,3.298,0
-973000.0,3.566666666666667,0
4166968.75,1.8293333333333333,0
1691928.3329363998,2.496,0
3882000.0,1.48,0
2244156.25,2.6693333333333333,0
2876343.75,2.276,0
2467050.0,2.308666666666667,0
4000356.2490614997,1.306,0
5664312.5,1.3006666666666666,0
3204300.0,1.8886666666666667,0
2331750.0,2.192,0
1320340.0,2.774,0
1375950.0,2.763333333333333,0
1549500.0,3.0193333333333334,0
3184200.0,0.6366666666666667,0
487812.5,2.612,0
2615400.0,2.036,0
1511482.4996453999,2.5453333333333332,0
2692052.9160351,2.224,0
2748900.0,2.108,0
2733000.0,2.014,0
3666000.0,1.6,0
2371950.0,2.05,0
3404843.75,1.9253333333333333,0
2737235.4160245,2.0953333333333335,0
3533250.0,1.856,0
2976093.75,1.9293333333333333,0
1157187.5,2.442,0
4249708.332161,0.746,0
1703550.0,2.554666666666667,0
4123700.0,1.0086666666666666,0
5372718.75,1.2593333333333334,0
6193250.0,1.032,0
-464187.5,2.9193333333333333,0
2941835.4159764997,1.9753333333333334,0
2896652.9159871,2.104,0
2306718.75,2.0993333333333335,0
3671575.4158052998,1.616,0
3530344.5825051,1.7773333333333334,0
3188220.0,1.394,0
4441718.75,1.4253333333333333,0
3081093.75,1.8393333333333333,0
2393677.9161051,2.364,0
1167924.999726,2.814,0
2552156.25,2.108,0
2133906.25,2.3526666666666665,0
2488281.25,2.3026666666666666,0
2140627.5,2.5166666666666666,0
3621187.5,1.6526666666666667,0
2163437.5,2.078,0
3346875.0,1.8666666666666667,0
2614937.5,2.0166666666666666,0
2314050.0,2.324666666666667,0
3472749.999042,1.3993333333333333,0
2621767.5,2.0273333333333334,0
2447550.0,2.122,0
3926358.3343180004,1.204,0
3385800.0,1.7066666666666668,0
6006875.0,1.0426666666666666,0
2681250.0,0.14,0
1113656.25,2.5873333333333335,0
2727202.5,2.0166666666666666,0
1331093.75,2.426,0
1729218.75,2.4593333333333334,0
1697850.0,2.7466666666666666,0
1144718.75,2.4366666666666665,0
4968250.0,1.3893333333333333,0
4963108.334578,0.534,0
3435468.75,1.7893333333333334,0
2598277.9160571,2.244,0
2477222.9160855,2.2546666666666666,0
1888713.7495569,2.4526666666666666,0
1808294.5829091,2.638,0
1809967.5,2.494,0
2223177.9161451,2.604,0
2260500.0,2.5193333333333334,0
2191777.4994858,2.268666666666667,0
3445750.0,2.0453333333333332,0
3931375.0,1.8893333333333333,0
2583217.0827273,2.15,0
3095569.5826071,1.9473333333333334,0
2333550.0,2.5113333333333334,0
1969985.4162045,2.3786666666666667,0
1671610.4162744998,2.518666666666667,0
1814093.75,2.2666666666666666,0
2237156.25,2.228,0
3213498.7492461,1.7306666666666666,0
3050250.0,0.5133333333333333,0
1118479.9997375999,2.8966666666666665,0
1509919.5829790998,2.778,0
2163502.9161591,2.414,0
1860750.0,2.3026666666666666,0
1646093.75,2.306,0
2313718.75,2.5406666666666666,0
2789281.25,2.0533333333333332,0
1651434.5829458998,2.6693333333333333,0
2654400.8327106,1.8573333333333333,0
2050546.6661856,2.43,0
3232500.0,1.9933333333333334,0
1755865.8329214,2.046666666666667,0
3315812.5,2.017333333333333,0
3444000.0,1.892,0
2917468.75,1.928,0
2335849.999452,2.148,0
4114022.9157014997,1.3553333333333333,0
2269820.0,1.8606666666666667,0
503125.0,2.784666666666667,0
4290562.5,1.4826666666666666,0
1545156.2496375,2.7213333333333334,0
1784781.25,2.8093333333333335,0
2843797.9159995,1.8986666666666667,0
2849700.0,1.6626666666666667,0
2125140.4161680997,2.264666666666667,0
2012850.0,2.6066666666666665,0
1843531.2495674998,2.5813333333333333,0
2621718.75,1.9793333333333334,0
2702709.1660325998,1.6213333333333333,0
2549002.5,2.1366666666666667,0
2398593.75,2.2893333333333334,0
3423000.0,1.65,0
2130660.0,2.022,0
3437218.75,2.1813333333333333,0
1428656.25,2.4673333333333334,0
2044218.75,2.3393333333333333,0
3982343.75,1.5653333333333332,0
2856869.5826630997,2.2773333333333334,0
3815647.9157714997,1.4953333333333334,0
3409147.4992001997,1.52,0
2553900.0,2.022666666666667,0
1931300.0,2.1293333333333333,0
1783475.8337806,2.5806666666666667,0
2155562.5,2.1566666666666667,0
-26460.0,3.4106666666666667,0
3255000.0,0.67,0
3805702.0824404997,1.3226666666666667,0
1945562.5,2.1866666666666665,0
4913952.0821805,0.6526666666666666,0
1241843.75,2.462,0
4890620.0,0.57,0
3325744.5825531,1.8973333333333333,0
2441986.2494270997,2.3113333333333332,0
2000468.75,2.256,0
3609000.0,1.4466666666666668,0
4230300.0,1.2486666666666666,0
3517272.9158415,1.3986666666666667,0
3779850.0,1.424,0
4021062.5,1.9026666666666667,0
3943500.0,1.4933333333333334,0
3245609.5825719,1.6433333333333333,0
2241222.4994742,2.186,0
3827550.0,1.2953333333333332,0
5860795.4152917,0.22733333333333333,0
2605312.5,2.582,0
3327875.8325525997,1.3573333333333333,0
7628250.0,0.5653333333333334,0
2524620.0,1.894,0
4482625.0,1.5453333333333332,0
3825718.75,1.7206666666666666,0
2260562.5,2.066666666666667,0
1911218.75,2.292,0
1556843.75,2.342,0
2160377.0828265,2.208,0
3683550.0,1.3253333333333333,0
3748718.75,2.074,0
3831187.5,1.6226666666666667,0
2608402.5,2.046666666666667,0
1504350.8337106002,2.720666666666667,0
3749216.6656324,0.944,0
2131800.0,2.1506666666666665,0
3804718.75,1.6126666666666667,0
2668050.0,1.9013333333333333,0
2381250.0,2.146,0
4047367.5,1.128,0
1897650.0,2.260666666666667,0
5187320.415449699,0.7273333333333334,0
1924802.9162150999,2.744,0
6591375.0,1.0653333333333332,0
1520700.0,2.2026666666666666,0
2814750.0,1.7526666666666666,0
4593000.0,0.98,0
4240477.0823385,1.1526666666666667,0
4993800.0,1.0026666666666666,0
3860830.4157609,1.13,0
4142550.0,1.1553333333333333,0
2766093.75,1.9593333333333334,0
3068850.0,1.924,0
3494531.25,1.9386666666666668,0
2461877.9160891,2.274,0
1783145.832915,2.300666666666667,0
4508875.0,1.5293333333333334,0
4147718.75,1.6166666666666667,0
3912781.25,1.694,0
1853477.0828985,2.509333333333333,0
1911075.8338126,2.550666666666667,0
1881750.0,2.1666666666666665,0
2820343.75,1.9026666666666667,0
2906531.25,2.058,0
2507060.4160785,2.1453333333333333,0
2540023.7494041,2.2306666666666666,0
1017625.0,2.9126666666666665,0
3363057.5008434,1.4393333333333334,0
2596128.3339844,2.0726666666666667,0
2493750.0,2.1306666666666665,0
4146187.5,1.5026666666666666,0
1312950.8336626,2.8406666666666665,0
2046750.0,2.0993333333333335,0
3200427.0825825,2.0086666666666666,0
2069842.5,2.354,0
1082390.8330794,2.546666666666667,0
3734958.33427,1.324,0
1607550.0,2.4793333333333334,0
1167468.75,2.698,0
2268360.4161345,2.4753333333333334,0
3009450.0,1.7833333333333334,0
4278000.0,1.12,0
3579900.0,1.3826666666666667,0
1462037.499657,2.628,0
802812.5,2.492,0
3426055.4158628997,1.3,0
3493050.0,1.6686666666666667,0
2150540.0,1.8713333333333333,0
2430477.4994298,1.7,0
2632500.0,1.7253333333333334,0
1459718.75,2.316666666666667,0
2993550.0,1.6893333333333334,0
5704800.0,0.5026666666666667,0
4541883.332080401,0.47733333333333333,0
1482300.0,2.664,0
2596800.0,2.228666666666667,0
1463700.0,2.8566666666666665,0
3264900.0,1.5226666666666666,0
1231562.5,2.764,0
4695906.25,1.5606666666666666,0
2787528.3340324,1.9526666666666668,0
267540.0,3.2706666666666666,0
2348527.5,2.1866666666666665,0
2280468.75,2.1153333333333335,0
1965468.75,2.235333333333333,0
4479177.082282499,0.8226666666666667,0
2204343.75,2.198,0
2319750.0,2.1326666666666667,0
3219781.25,2.3426666666666667,0
1733700.8329266,2.3833333333333333,0
2347350.0,2.2333333333333334,0
2778723.7493481,1.9006666666666667,0
2830950.0,2.1186666666666665,0
1416854.9996676,2.756666666666667,0
2782050.0,2.1686666666666667,0
2618453.7493856996,2.0933333333333333,0
3215550.0,1.7753333333333334,0
2689968.75,2.042,0
3006718.75,1.892,0
1783031.25,2.417333333333333,0
3457041.665713,1.2126666666666666,0
771300.0,3.164,0
1420800.0,2.6506666666666665,0
3707522.4991301997,1.38,0
3684450.000924,1.1706666666666667,0
6348343.75,0.9326666666666666,0
4605562.5,1.3626666666666667,0
-312812.5,2.888,0
2717343.7493625,1.8566666666666667,0
4633942.5,0.628,0
2471420.0,1.7406666666666666,0
4043590.8343474003,1.0926666666666667,0
3010420.0,1.7373333333333334,0
2998100.4159633,2.116,0
3203060.0,1.488,0
3236800.4159072996,1.786,0
4085858.334358,0.964,0
3966620.0,1.0,0
2726220.0,1.774,0
3597020.0,1.36,0
3880800.0,1.3266666666666667,0
3519750.0,1.3626666666666667,0
2829750.0,1.7266666666666666,0
2298450.0,2.283333333333333,0
2352140.0,1.7513333333333334,0
2282550.0,2.1893333333333334,0
3222940.0,1.3373333333333333,0
1675940.0,2.5866666666666664,0
3466975.4158532997,1.736,0
3095820.0,1.414,0
2982755.4159669,1.75,0
3267000.0,0.12,0
3342220.0,1.3266666666666667,0
2559060.0,1.852,0
2953020.0,1.724,0
2578940.0,1.7013333333333334,0
1377071.6663436,2.93,0
1684050.0,2.368,0
3246300.0,1.7153333333333334,0
1895391.6662219998,2.4673333333333334,0
2966580.0,0.9053333333333333,0
3058769.9992823997,1.5653333333333332,0
4132067.4990306,0.9373333333333334,0
2839109.1660006,1.5913333333333333,0
4430442.498960599,0.7973333333333333,0
1304700.0,2.3226666666666667,0
6681062.5,1.0786666666666667,0
5975812.5,1.1933333333333334,0
7168875.0,0.7053333333333334,0
5349968.75,1.218,0
4364983.334428,0.824,0
3389820.0,1.274,0
4260620.0,0.86,0
5952625.0,1.0993333333333333,0
3616620.0,1.224,0
6958875.0,0.7353333333333333,0
2099991.6661739997,2.3473333333333333,0
2681850.0,2.28,0
1466299.999656,2.674,0
2752580.4160209,1.8,0
-98550.0,3.509333333333333,0
-413550.0,3.6493333333333333,0
3171657.5007954002,1.5593333333333332,0
1546562.5,2.644,0
289843.75,2.7693333333333334,0
3300105.0,0.26866666666666666,0
3522750.0,0.5,0
3564900.0,0.17,0
2583501.2493939,2.2026666666666666,0
2996850.0,2.14,0
1757002.4995878,2.2,0
2394104.166105,2.1613333333333333,0
2820780.4160049,1.986,0
2443549.1660933997,2.078666666666667,0
2665767.4993745997,1.9166666666666667,0
3331350.0,1.7666666666666666,0
3092443.7492744997,1.7413333333333334,0
3940965.4157420998,1.384,0
3814950.0,1.652,0
4168867.0823553,1.3193333333333332,0
3679156.25,2.2026666666666666,0
2740361.2493570996,2.171333333333333,0
3360802.5,1.67,0
4040312.5,2.1153333333333335,0
3173289.1659222,1.7193333333333334,0
2594340.0,2.12,0
3669302.0824725,1.6286666666666667,0
3624119.5824831,1.7573333333333334,0
3515283.7491753,1.6833333333333333,0
3710790.4157960997,1.434,0
3393944.5825370997,1.8073333333333332,0
3160327.5,1.72,0
2018550.0,2.4146666666666667,0
4888945.415519699,0.8673333333333333,0
885450.0,3.042666666666667,0
570450.0,3.1826666666666665,0
2447700.0,2.39,0
2132700.0,2.53,0
2881642.5,1.8873333333333333,0
2187.5,2.768,0
2512743.7494105,1.9766666666666666,0
1823550.0,2.3593333333333333,0
2243500.0,2.176,0
3468061.6675364003,1.606,0
2464009.1672846,2.234,0
3420202.5,1.58,0
6807718.75,0.7926666666666666,0
3033000.0,0.9666666666666667,0
3981885.4157324997,1.1193333333333333,0
4720800.0,0.9693333333333334,0
3873902.0824245,1.5086666666666666,0
4145565.4156941,1.264,0
4603642.0822533,1.1493333333333333,0
3822142.5,1.0946666666666667,0
3828719.5824351,1.6373333333333333,0
3270600.0,0.6066666666666667,0
4928728.7488437,0.694,0
3539002.5,1.55,0
3330000.0,0.5866666666666667,0
2060550.0,2.478,0
4439312.5,1.658,0
1921500.0,2.2253333333333334,0
3008898.7492941,1.8506666666666667,0
1034550.0,2.8813333333333335,0
1720629.1662629999,2.6613333333333333,0
408600.0,3.4326666666666665,0
-1988437.5,3.422,0
97500.0,3.0493333333333332,0
3493050.000876,1.2906666666666666,0
702625.0,3.0326666666666666,0
1325100.0,2.6426666666666665,0
2576880.0,1.4186666666666667,0
1592075.8337326,2.7006666666666668,0
4273724.5823307,1.3806666666666667,0
2113200.0,2.3433333333333333,0
1904400.0,2.536,0
2605680.0,1.8406666666666667,0
3489718.75,1.7326666666666666,0
3199000.0,2.016,0
2359005.0005916003,2.0673333333333335,0
3144240.0,1.5333333333333334,0
2793926.6660112,2.033333333333333,0
1246500.0,2.5153333333333334,0
4331250.0,1.5766666666666667,0
788562.499815,3.128,0
2807000.0,2.0793333333333335,0
4913343.75,1.3993333333333333,0
1792140.0,2.2906666666666666,0
3966156.25,1.9126666666666667,0
954187.5,2.4606666666666666,0
3830312.5,2.1453333333333333,0
1907042.4995525999,2.058,0
6429937.5,1.004,0
218524.1666154,3.199333333333333,0
857046.6664655999,2.7413333333333334,0
2595900.0,1.8493333333333333,0
1534968.75,2.368,0
1169100.0,2.466666666666667,0
3212302.5,1.91,0
3899775.000978,1.1206666666666667,0
-982187.5,3.058,0
4333083.33442,1.034,0
2821218.75,2.227333333333333,0
2562472.9160654997,1.976,0
323949.999924,3.4073333333333333,0
3272700.0,1.7373333333333334,0
2910000.0,2.006,0
6104000.0,1.068,0
29269.166659799997,3.024,0
2170749.1661574,2.0126666666666666,0
3586843.75,1.758,0
1664222.0829429,2.334,0
3638327.9158130996,1.388,0
1221750.0,2.9886666666666666,0
-1501062.5,3.4193333333333333,0
5245800.0,0.6726666666666666,0
174562.5,2.8853333333333335,0
4096800.0,1.2066666666666668,0
4313093.75,1.718,0
1258950.0,2.374,0
489562.5,2.7653333333333334,0
3359370.0,0.43866666666666665,0
1795937.5,2.408,0
2985000.0,1.684,0
2110937.5,2.288,0
2769000.0,1.804,0
3704531.25,1.9086666666666667,0
2920807.0826481,1.828,0
723600.0,3.292666666666667,0
4288133.332150401,0.6173333333333333,0
120312.5,2.942,0
4134000.0,1.15,0
3972220.0,1.0366666666666666,0
670633.3331759999,3.0313333333333334,0
3472090.4158520997,1.764,0
-152468.75,3.3393333333333333,0
2356025.8327806,1.9973333333333334,0
3559500.0,1.9126666666666667,0
3459900.0,1.608,0
4163906.25,1.7686666666666666,0
2622432.0827181,1.968,0
2355062.5,2.4046666666666665,0
2551958.7494012997,2.294,0
3352650.0,1.616,0
679437.5,2.9386666666666668,0
-513625.0,3.4266666666666667,0
15312.5,3.158,0
3180870.0,0.5786666666666667,0
1162000.0,2.8926666666666665,0
4277258.334406001,0.844,0
4074218.75,1.7553333333333334,0
1206750.0,2.4566666666666666,0
433562.5,2.9133333333333336,0
3018350.0,0.8233333333333334,0
3339000.0,0.64,0
794718.75,2.826,0
4810799.5822046995,0.9106666666666666,0
3244718.75,2.032,0
2715212.499363,1.834,0
1964812.5,2.3993333333333333,0
3789454.167617,1.3373333333333333,0
3424066.2491967,1.5846666666666667,0
2952427.5,2.05,0
3155244.5825930997,2.1373333333333333,0
3550520.4158337,1.6266666666666667,0
2775597.9160154997,2.1146666666666665,0
3123844.1659338,1.802,0
2348921.6661155997,2.29,0
3244500.0,2.0526666666666666,0
3044550.0,2.0113333333333334,0
3439127.0825265,1.6786666666666668,0
2785543.7493465,2.042666666666667,0
4399042.0823013,1.2693333333333334,0
2398366.666104,2.207333333333333,0
3057207.0826160996,1.798,0
2783009.1673646,2.084,0
3251655.0,1.7813333333333334,0
2105400.0,2.1286666666666667,0
2960125.0,1.1533333333333333,0
972300.0,2.756666666666667,0
657300.0,2.8966666666666665,0
2147305.4161628997,2.486,0
2334420.0,2.2586666666666666,0
3217200.0,1.6513333333333333,0
3192174.9991194,1.6306666666666667,0
2084100.0,2.279333333333333,0
3445924.9990494,1.4906666666666666,0
1769100.0,2.4193333333333333,0
667507.4998434,3.1386666666666665,0
5342100.0,0.7713333333333333,0
1200462.0830517,2.9113333333333333,0
4779450.0,0.9986666666666667,0
3646350.0,1.6266666666666667,0
4389218.75,1.6353333333333333,0
777218.75,2.7666666666666666,0
2452843.75,2.232666666666667,0
2534550.0,1.8593333333333333,0
2767843.75,2.1126666666666667,0
2318550.0,1.9793333333333334,0
4970000.0,1.5426666666666666,0
808500.0,2.5493333333333332,0
4582156.25,1.524,0
2350768.7494485,2.212666666666667,0
2146168.7494965,2.332666666666667,0
7099312.5,0.834,0
715815.8331654,2.9026666666666667,0
2086000.0,2.2853333333333334,0
3459555.0,1.4513333333333334,0
3761625.0,1.7513333333333334,0
2697676.6673432,1.9853333333333334,0
4076625.0,1.6313333333333333,0
6278781.25,1.0613333333333332,0
2109187.5,2.3793333333333333,0
3701729.167595,1.3573333333333333,0
2288020.0,2.0473333333333334,0
-25812.5,3.0533333333333332,0
3196850.0,0.6833333333333333,0
1649812.5,2.5193333333333334,0
3980854.167665,1.2173333333333334,0
4091175.0010260004,1.0006666666666666,0
1768853.3337728002,2.4273333333333333,0
1060062.5,2.63,0
848271.6668531001,2.965333333333333,0
4229575.0,1.7186666666666666,0
2787936.6672794,2.2093333333333334,0
1683832.5,2.59,0
1963032.5,2.6766666666666667,0
2615036.6672414,2.3793333333333333,0
1785961.6670212,2.3633333333333333,0
2352375.0,2.1846666666666668,0
2821390.0,2.2993333333333332,0
1738555.0003821,2.712,0
2049905.0,2.6526666666666667,0
1826673.3337348,2.498,0
1196043.3335962,2.695333333333333,0
1935266.6670920001,2.306,0
3390129.1660706,1.8853333333333333,0
2357051.6671847003,2.2906666666666666,0
4188187.5,1.6606666666666667,0
1396125.0,2.39,0
1731535.0003134,2.7506666666666666,0
3137463.3339012,2.022666666666667,0
3584700.0,1.4173333333333333,0
4600239.5825245,1.5133333333333334,0
1724260.4163634998,2.1733333333333333,0
2923570.0,1.7213333333333334,0
1864975.0,2.6593333333333335,0
2920925.0,2.4726666666666666,0
2945051.6661238,2.4873333333333334,0
2940405.0005322,2.259333333333333,0
3312096.6673946003,1.9846666666666666,0
3329083.334065,1.9193333333333333,0
3751206.6659752,2.028,0
4072737.5,1.6653333333333333,0
3721200.0,1.768,0
3382773.3340768004,1.8106666666666666,0
2074637.5003755002,2.294,0
3163270.8326103,1.81,0
5418481.2490473,1.1786666666666668,0
3360262.5,1.5473333333333332,0
3232287.5,2.13,0
3584000.0,1.8853333333333333,0
2530912.5,2.1313333333333335,0
2587725.0,1.964,0
2756407.5,1.9306666666666668,0
3330459.1673278003,1.6353333333333333,0
