n_fragile_items,flat_item_share,vol_top1_share
0,0.0,0.22906062008329478
0,0.0,0.12295199426797229
0,0.0,0.1659039639058975
0,0.0,0.14479398017701461
0,0.0,0.16647802606474146
0,0.0,0.14377052013132885
0,0.0,0.22250524423134552
0,0.0,0.19460850242675867
0,0.0,0.15959662391757098
0,0.0,0.17709587533110874
0,0.0,0.17629600316580926
0,0.0,0.17415421648918078
0,0.0,0.12943056362579897
0,0.0,0.131413692755399
0,0.0,0.3077207582061951
0,0.0,0.17552742616033756
0,0.0,0.46706586826347307
0,0.0,0.3844162567952369
0,0.0,0.16634891911978544
0,0.0,0.8385650224215246
0,0.0,0.1656545545047287
0,0.0,0.35728606945224156
0,0.0,0.11573220628568859
0,0.0,0.14180710313824915
0,0.0,0.17322506766604207
0,0.0,0.19386179627188854
0,0.0,0.1946938894901571
0,0.0,0.22031710304193836
0,0.0,0.15935756188295894
0,0.0,0.2082147214314762
0,0.0,0.15463638821303055
0,0.0,0.16297786720321933
0,0.0,0.20164197643067042
0,0.0,0.12488206535723476
0,0.0,0.17578125
0,0.0,0.14766958929395477
0,0.0,0.18437162405473534
0,0.0,0.2065028543062795
0,0.0,0.20290827058500746
0,0.0,0.18382677861246133
0,0.0,0.2102470149725188
0,0.0,0.1912753606529111
0,0.0,0.198427382053654
0,0.0,0.18871562234193365
0,0.0,0.18360872803508868
0,0.0,0.22972320011044384
0,0.0,0.22925636344848965
0,0.0,0.19916217833632555
0,0.0,0.1988566131025958
0,0.0,0.1266669947345111
0,0.0,0.15293208959657775
0,0.0,0.19530516431924883
0,0.0,0.22303387729115706
0,0.0,0.15148423951851475
0,0.0,0.19760710150521035
0,0.0,0.14068907207778483
0,0.0,0.1650384329283412
0,0.0,0.29184022449248037
0,0.0,0.18364318397295848
0,0.0,0.16600790513833993
0,0.0,0.281498799443953
0,0.0,0.1637311817376759
0,0.0,0.18101713353277127
0,0.0,0.15350199488019187
0,0.0,0.15987317752744218
0,0.0,0.22981044781272658
0,0.0,0.16756176154672395
0,0.0,0.18518209387085108
0,0.0,0.13029471423457822
0,0.0,0.1833204803349124
0,0.0,0.1856272310965276
0,0.0,0.20459226016660007
0,0.0,0.20526737802997594
0,0.0,0.17525474604386634
0,0.0,0.24088013896931093
0,0.0,0.1741365896559889
0,0.0,0.13184764272396343
0,0.0,0.1827818206782919
0,0.0,0.17798695047598673
0,0.0,0.18573501506864606
0,0.0,0.20144059076327098
0,0.0,0.18982973504834155
0,0.0,0.1190028606456886
0,0.0,0.23089464737919313
0,0.0,0.18005820063050684
0,0.0,0.159831103107827
0,0.0,0.2731620577595193
0,0.0,0.3416511813113884
0,0.0,0.10434782608695652
0,0.0,0.22759745738876075
0,0.0,0.13012707722385142
0,0.0,0.1750335288084782
0,0.0,0.22663438256658597
0,0.0,0.19025093314608818
0,0.0,0.12174644692798742
0,0.0,0.2237007280944012
0,0.0,0.17355932203389832
0,0.0,0.24133930051384053
0,0.0,0.13018561621061278
0,0.0,0.16076906354918963
0,0.0,0.1796976241900648
0,0.0,0.1787037534231864
0,0.0,0.164569168005934
0,0.0,0.13749685217829263
0,0.0,0.16558893345338463
0,0.0,0.16123273513107206
0,0.0,0.22074820907402495
0,0.0,0.14504881450488144
0,0.0,0.17012575401288213
0,0.0,0.1705923059179332
0,0.0,0.16019915979461646
0,0.0,0.17669456232895728
0,0.0,0.18425856329861484
0,0.0,0.20229773266062853
0,0.0,0.21925027999209434
0,0.0,0.15142957995058243
0,0.0,0.20518511668053885
0,0.0,0.142805625676163
0,0.0,0.27226570763697905
0,0.0,0.1912920262785006
0,0.0,0.26298850574712646
0,0.0,0.1478881062945764
0,0.0,0.32716873212583414
0,0.0,0.18865678410475895
0,0.0,0.1525938864628821
0,0.0,0.14269479169554009
0,0.0,0.21006224066390042
0,0.0,0.1439798629562299
0,0.0,0.16130346232179227
0,0.0,0.1418504364898503
0,0.0,0.14279176201372998
0,0.0,0.17100591715976332
0,0.0,0.18937066120405144
0,0.0,0.17849768028104804
0,0.0,0.19308378966319106
0,0.0,0.2131374988039422
0,0.0,0.1372726787904645
0,0.0,0.14043881218082088
0,0.0,0.21522638906308791
0,0.0,0.16368688980153948
0,0.0,0.25638727028238456
0,0.0,0.15287759101977788
0,0.0,0.2361204725247437
0,0.0,0.11192904879151802
0,0.0,0.20189274447949526
0,0.0,0.2688749747525752
0,0.0,0.11768901569186876
0,0.0,0.20055441725925033
0,0.0,0.4455116803035693
0,0.0,0.20357230242231467
0,0.0,0.14375987361769352
0,0.0,0.1759478672985782
0,0.0,0.20888777303540046
0,0.0,0.21205556263540207
0,0.0,0.20405089381267588
0,0.0,0.17723339102649446
0,0.0,0.29170562308000536
0,0.0,0.19896146488111505
0,0.0,0.17159946375167578
0,0.0,0.16934170737380785
