ID,ReturnValue,Time
8004,1,3
8005,1,15
8006,1,10
8007,1,15
8008,1,10
8009,1,13
8010,1,10
8011,1,14
8012,1,10
8013,1,14
8014,1,157
8015,1,15
8016,1,152
8017,1,15
8018,1,158
8019,1,14
8020,1,152
8021,1,15
8022,1,157
8023,1,13
8024,1,13
8025,1,159
8026,1,16
8027,1,10
8028,1,18
8029,1,10
8030,1,14
8031,1,9
8032,1,15
8033,1,9
8034,1,13
8035,1,8
8036,1,12
8037,1,15
8038,1,9
8039,1,13
8040,1,9
8041,1,13
8042,1,10
8043,1,15
8044,1,15
8045,1,15
8046,1,15
8047,1,14
8048,1,13
8049,1,14
8050,1,13
8051,1,14
8052,1,16
8053,1,13
8054,1,14
8055,1,14
8056,1,14
8057,1,14
8058,1,14
8059,1,14
8060,1,15
8061,1,15
8062,1,16
8063,1,13
8064,1,12
8065,1,12
8066,1,14
8067,1,13
8068,1,4
8069,1,26
8070,1,20
8071,1,38
8072,1,40
8073,1,45
8074,1,17
8075,1,68
8076,1,48
8077,1,23
8078,1,17
8079,1,20
8080,1,16
8081,1,22
8082,1,19
8083,1,17
8084,1,16
8085,1,62
8086,1,25
8087,1,63
8088,1,19
8089,1,17
8090,1,58
8091,1,20
8092,1,58
8093,1,18
8094,1,55
8095,1,14
8096,1,14
8097,1,16
8098,1,18
8099,1,17
8100,1,16
8101,1,17
8102,1,15
8103,1,15
8104,1,15
8105,1,25
8106,1,15
8107,1,23
8108,1,14
8109,1,16
8110,1,24
8111,1,16
8112,1,25
8113,1,16
8114,1,26
8115,1,15
8116,1,22
8117,1,14
8118,1,2
8119,1,11
8120,1,14
8121,1,11
8122,1,14
8123,1,11
8124,1,14
8125,1,16
8126,1,12
8127,1,14
8128,1,11
8129,1,15
8130,1,11
8131,1,15
8132,1,18
8133,1,14
8134,1,15
8135,1,16
8136,1,14
8137,1,14
8138,1,20
8139,1,15
8140,1,19
8141,1,15
8142,1,16
8143,1,16
8144,1,17
8145,1,15
8146,1,17
8147,1,14
8148,1,14
8149,1,20
8150,1,20
8151,1,20
8152,1,17
8153,1,18
8154,1,19
8155,1,17
8156,1,19
8157,1,14
8158,1,19
8159,1,20
8160,1,16
8161,1,16
8162,1,15
8163,1,40
8164,1,15
8165,1,42
8166,1,14
8167,1,39
8168,1,14
8169,1,41
8170,1,15
8171,1,42
8172,1,13
8173,1,38
8174,1,14
8175,1,20
8176,1,13
8177,1,19
8178,1,13
8179,1,19
8180,1,16
8181,1,23
8182,1,13
8183,1,21
8184,1,15
8185,1,21
8186,1,12
8187,1,4
8188,1,14
8189,1,14
8190,1,3
8191,1,14
8192,1,48
8193,1,13
8194,1,50
8195,1,13
8196,1,51
8197,1,14
8198,1,46
8199,1,14
8200,1,49
8201,1,15
8202,1,157
8203,1,17
8204,1,147
8205,1,11
8206,1,143
8207,1,14
8208,1,143
8209,1,15
8210,1,150
8211,1,15
8212,1,149
8213,1,15
8214,1,23
8215,1,18
8216,1,14
8217,1,19
8218,1,13
8219,1,22
8220,1,12
8221,1,24
8222,1,15
8223,1,20
8224,1,15
8225,1,17
8226,1,13
8227,1,14
8228,1,14
8229,1,13
8230,1,14
8231,1,14
8232,1,13
8233,1,12
8234,1,14
8235,1,12
8236,1,13
8237,1,30
8238,1,13
8239,1,26
8240,1,16
8241,1,30
8242,1,13
8243,1,29
8244,1,12
8245,1,29
8246,1,14
8247,1,28
8248,1,14
8249,1,29
8250,1,15
8251,1,18
8252,1,16
8253,1,15
8254,1,13
8255,1,15
8256,1,13
8257,1,16
8258,1,11
8259,1,14
8260,1,12
8261,1,14
8262,1,13
8263,1,15
8264,1,15
8265,1,6
8266,1,16
8267,1,6
8268,1,13
8269,1,6
8270,1,15
8271,1,8
8272,1,14
8273,1,31
8274,1,13
8275,1,30
8276,1,12
8277,1,31
8278,1,33
8279,1,13
8280,1,29
8281,1,9
8282,1,2
8283,-1,2005
8284,1,9
8285,-1,2004
8286,1,9
8287,-1,2006
8288,1,8
8289,1,8
8290,-1,2005
8291,1,8
8292,1,116
8293,1,11
8294,1,11
8295,1,119
8296,1,8
8297,1,112
8298,1,9
8299,1,8
8300,1,117
8301,1,8
8302,1,8
8303,-1,2008
8304,1,8
8305,-1,2007
8306,1,8
8307,-1,2005
8308,1,9
8309,-1,2005
8310,1,9
8311,1,8
8312,-1,2003
8313,1,9
8314,1,1
8315,1,8
8316,0,789
8317,1,8
8318,0,790
8319,0,782
8320,1,7
8321,0,777
8322,1,9
8323,0,792
8324,1,8
8325,0,790
8326,1,8
8327,0,778
8328,0,844
8329,1,8
8330,0,832
8331,1,8
8332,0,813
8333,0,823
8334,1,9
8335,0,840
8336,1,7
8337,0,846
8338,1,9
8339,1,7
8340,-1,2004
8341,1,8
8342,-1,2002
8343,1,9
8344,-1,2005
8345,1,10
8346,-1,2006
8347,1,9
8348,-1,2003
8349,1,8
8350,1,8
8351,-1,2003
8352,1,8
8353,0,5
8354,1,8
8355,1,9
8356,0,4
8357,1,9
8358,0,4
8359,-1,2005
8360,-1,2005
8361,1,8
8362,-1,2004
8363,-1,2004
8364,1,9
8365,-1,2004
8366,1,9
8367,-1,2002
8368,1,12
8369,-1,2003
8370,1,9
8371,-1,2004
8372,1,8
8373,-1,2014
8374,-1,2007
8375,1,14
8376,-1,2005
8377,1,12
8378,-1,2006
8379,1,11
8380,-1,2005
8381,1,12
8382,1,9
8383,1,13
8384,1,7
8385,1,11
8386,1,9
8387,1,10
8388,-1,2007
8389,1,11
8390,-1,2007
8391,1,10
8392,-1,2006
8393,1,11
8394,-1,2005
8395,1,11
8396,-1,2006
8397,1,10
8398,1,11
8399,-1,2033
8400,1,10
8401,-1,2007
8402,1,9
8403,-1,2018
8404,1,10
8405,-1,2010
8406,1,10
8407,-1,2008
8408,1,12
8409,-1,2011
8410,1,9
8411,-1,2005
8412,1,10
8413,1,10
8414,-1,2006
8415,1,9
8416,-1,2007
8417,1,10
8418,1,10
8419,-1,2004
8420,-1,2005
8421,1,11
8422,-1,2006
8423,1,11
8424,1,9
8425,-1,2005
8426,1,10
8427,-1,2005
8428,1,10
8429,-1,2005
8430,1,9
8431,-1,2007
8432,-1,2005
8433,-1,2009
8434,-1,2004
8435,1,9
8436,-1,2004
8437,1,9
8438,-1,2005
8439,1,13
8440,-1,2006
8441,1,10
8442,-1,2005
8443,1,9
8444,-1,2006
8445,-1,2006
8446,1,9
8447,-1,2005
8448,1,8
8449,-1,2006
8450,1,10
8451,1,9
8452,1,9
8453,-1,2005
8454,1,8
8455,1,26
8456,1,9
8457,1,25
8458,1,26
8459,1,11
8460,1,28
8461,1,11
8462,1,12
8463,0,8
8464,0,7
8465,1,8
8466,0,7
8467,1,11
8468,0,7
8469,1,11
8470,0,5
8471,1,31
8472,1,1
8473,1,29
8474,1,42
8475,1,29
8476,1,43
8477,1,30
8478,1,48
8479,1,28
8480,1,46
8481,1,27
8482,1,45
8483,1,28
8484,1,27
8485,1,8
8486,1,7
8487,1,30
8488,1,7
8489,1,7
8490,1,28
8491,1,7
8492,1,28
8493,1,30
8494,1,33
8495,1,32
8496,1,35
8497,1,29
8498,1,28
8499,1,30
8500,1,28
8501,1,36
8502,1,28
8503,1,29
8504,1,1
8505,1,28
8506,0,67
8507,1,27
8508,0,77
8509,1,28
8510,1,32
8511,0,71
8512,1,29
8513,0,66
8514,1,26
8515,0,69
8516,1,26
8517,0,67
8518,1,29
8519,1,13
8520,1,29
8521,1,29
8522,1,12
8523,1,26
8524,1,13
8525,1,30
8526,1,14
8527,1,27
8528,1,10
8529,1,28
8530,1,12
8531,1,29
8532,1,13
8533,1,28
8534,1,13
8535,1,29
8536,1,11
8537,1,30
8538,1,12
8539,1,28
8540,1,12
8541,1,27
8542,1,8
8543,1,25
8544,1,27
8545,1,9
8546,1,28
8547,1,8
8548,1,25
8549,1,25
8550,1,13
8551,1,29
8552,1,18
8553,1,28
8554,1,16
8555,1,16
8556,1,34
8557,1,14
8558,1,30
8559,1,33
8560,1,29
8561,1,26
8562,1,29
8563,1,30
8564,1,32
8565,1,28
8566,1,34
8567,1,28
8568,1,33
8569,1,30
8570,1,29
8571,1,4
8572,1,26
8573,1,3
8574,1,26
8575,1,3
8576,1,27
8577,1,15
8578,1,27
8579,1,14
8580,1,26
8581,1,30
8582,1,14
8583,1,33
8584,1,16
8585,1,27
8586,1,129
8587,1,28
8588,1,120
8589,1,25
8590,1,123
8591,1,28
8592,1,123
8593,1,27
8594,1,119
8595,1,25
8596,1,118
8597,1,26
8598,1,120
8599,1,27
8600,1,10
8601,1,26
8602,1,12
8603,1,27
8604,1,11
8605,1,25
8606,1,13
8607,1,26
8608,1,11
8609,1,25
8610,1,12
8611,1,28
8612,1,12
8613,1,27
8614,1,11
8615,1,26
8616,1,11
8617,1,26
8618,1,10
8619,1,11
8620,1,26
8621,1,10
8622,1,28
8623,1,11
8624,1,27
8625,1,16
8626,1,27
8627,1,14
8628,1,27
8629,1,15
8630,1,28
8631,1,16
8632,1,28
8633,1,14
8634,1,29
8635,1,17
8636,1,24
8637,1,16
8638,1,31
8639,1,27
8640,1,11
8641,1,27
8642,1,28
8643,1,13
8644,1,28
8645,1,11
8646,1,27
8647,1,26
8648,1,13
8649,1,26
8650,1,11
8651,1,5
8652,1,25
8653,1,4
8654,1,25
8655,1,5
8656,1,25
8657,1,5
8658,1,25
8659,1,4
8660,1,27
8661,1,7
8662,1,27
8663,1,7
8664,1,25
8665,1,7
8666,1,29
8667,1,8
8668,1,27
8669,1,8
8670,1,10
8671,1,1
8672,1,10
8673,1,782
8674,1,13
8675,1,292
8676,1,296
8677,1,14
8678,1,319
8679,1,12
8680,1,300
8681,1,12
8682,1,273
8683,1,12
8684,1,17
8685,1,12
8686,1,17
8687,1,11
8688,1,22
8689,1,13
8690,1,17
8691,1,11
8692,1,12
8693,1,16
8694,1,11
8695,1,99
8696,1,91
8697,1,11
8698,1,95
8699,1,12
8700,1,96
8701,1,11
8702,1,89
8703,1,12
8704,1,98
8705,1,12
8706,1,88
8707,1,11
8708,1,11
8709,1,24
8710,1,10
8711,1,20
8712,1,11
8713,1,19
8714,1,12
8715,1,18
8716,1,11
8717,1,18
8718,1,10
8719,1,20
8720,1,12
8721,1,21
8722,1,11
8723,1,47
8724,1,45
8725,1,10
8726,1,11
8727,1,42
8728,1,10
8729,1,44
8730,1,13
8731,1,41
8732,1,10
8733,1,42
8734,1,11
8735,1,28
8736,1,10
8737,1,29
8738,1,13
8739,1,27
8740,1,11
8741,1,27
8742,1,11
8743,1,30
8744,1,12
8745,1,27
8746,1,13
8747,1,22
8748,1,14
8749,1,28
8750,1,17
8751,1,25
8752,1,11
8753,1,20
8754,1,12
8755,1,32
8756,1,14
8757,1,33
8758,1,14
8759,1,33
8760,1,15
8761,1,29
8762,1,11
8763,1,25
8764,1,11
8765,1,31
8766,1,10
8767,1,47
8768,1,11
8769,1,50
8770,1,12
8771,1,46
8772,1,11
8773,1,48
8774,1,10
8775,1,46
8776,1,49
8777,1,9
8778,1,48
8779,1,10
8780,1,46
8781,1,5
8782,1,9
8783,1,6
8784,1,10
8785,1,6
8786,1,10
8787,1,37
8788,1,11
8789,1,34
8790,1,11
8791,1,30
8792,1,29
8793,1,29
8794,1,9
8795,1,290
8796,1,11
8797,1,293
8798,1,283
8799,1,10
8800,1,274
8801,1,9
8802,1,10
8803,1,288
8804,1,57
8805,1,10
8806,1,51
8807,1,10
8808,1,54
8809,1,10
8810,1,56
8811,1,11
8812,1,52
8813,1,10
8814,1,51
8815,1,9
8816,1,9
8817,1,16
8818,1,10
8819,1,16
8820,1,10
8821,1,17
8822,1,12
8823,1,17
8824,1,19
8825,1,10
8826,1,19
8827,1,11
8828,1,19
8829,1,11
8830,1,20
8831,1,9
8832,1,20
8833,1,10
8834,1,9
8835,1,21
8836,1,11
8837,1,21
8838,1,9
8839,1,10
8840,1,20
8841,1,9
8842,1,33
8843,1,36
8844,1,11
8845,1,31
8846,1,10
8847,1,37
8848,1,11
8849,1,32
8850,1,9
8851,1,36
8852,1,10
8853,1,9
8854,1,6
8855,1,8
8856,1,6
8857,1,11
8858,1,7
8859,1,9
8860,1,6
8861,1,10
8862,1,9
8863,1,13
8864,1,849
8865,1,9
8866,1,9
8867,1,829
8868,1,9
8869,1,825
8870,1,12
8871,1,816
8872,1,12
8873,1,2
8874,-1,2006
8875,1,12
8876,-1,2007
8877,1,14
8878,1,14
8879,-1,2006
8880,-1,2009
8881,1,11
8882,0,4
8883,1,12
8884,0,4
8885,1,15
8886,1,12
8887,0,4
8888,1,11
8889,1,11
8890,0,5
8891,1,12
8892,-1,2005
8893,1,12
8894,-1,2005
8895,1,12
8896,-1,2005
8897,1,11
8898,-1,2005
8899,1,12
8900,-1,2005
8901,1,13
8902,-1,2005
8903,1,11
8904,-1,2004
8905,1,12
8906,1,1
8907,1,11
8908,0,312
8909,0,304
8910,1,12
8911,0,312
8912,1,14
8913,0,315
8914,1,11
8915,0,327
8916,1,14
8917,0,322
8918,1,12
8919,0,321
8920,1,12
8921,0,5
8922,0,4
8923,1,12
8924,0,7
8925,0,7
8926,1,12
8927,0,5
8928,1,12
8929,0,5
8930,1,11
8931,0,5
8932,1,11
8933,1,95
8934,1,12
8935,1,101
8936,1,12
8937,1,91
8938,1,11
8939,1,97
8940,1,11
8941,1,93
8942,1,100
8943,1,11
8944,1,93
8945,1,13
8946,0,74
8947,1,14
8948,0,76
8949,1,14
8950,0,81
8951,1,15
8952,0,70
8953,1,12
8954,1,29
8955,1,12
8956,1,26
8957,1,13
8958,1,27
8959,1,14
8960,1,31
8961,1,11
8962,1,30
8963,1,12
8964,1,110
8965,1,12
8966,1,106
8967,1,12
8968,1,21
8969,1,442
8970,1,68
8971,1,222
8972,1,18
8973,1,169
8974,1,168
8975,1,17
8976,0,2
8977,1,16
8978,0,2
8979,1,17
8980,0,2
8981,1,16
8982,1,156
8983,1,17
8984,1,152
8985,1,17
8986,1,166
8987,1,19
8988,1,160
8989,1,19
8990,1,171
8991,1,16
8992,1,16
8993,-1,2034
8994,1,18
8995,-1,2008
8996,1,15
8997,-1,2007
8998,1,15
8999,-1,2006
9000,1,19
9001,-1,2023
9002,1,16
9003,-1,2008
9004,1,15
9005,1,70
9006,1,15
9007,1,71
9008,1,18
9009,1,81
9010,1,19
9011,1,72
9012,1,14
9013,1,69
9014,1,14
9015,1,72
9016,1,13
9017,1,41
9018,1,15
9019,1,40
9020,1,15
9021,1,40
9022,1,15
9023,1,43
9024,1,17
9025,1,47
9026,1,15
9027,1,44
9028,1,43
9029,1,14
9030,1,845
9031,1,14
9032,1,885
9033,1,15
9034,1,856
9035,1,14
9036,1,875
9037,1,15
9038,1,826
9039,1,829
9040,1,13
9041,1,823
9042,1,15
9043,1,814
9044,1,13
9045,1,1065
9046,1,13
9047,1,1050
9048,1,13
9049,1,13
9050,1,1048
9051,1,12
9052,1,1040
9053,1,13
9054,1,1043
9055,1,7
9056,1,12
9057,1,13
9058,1,6
9059,1,13
9060,1,6
9061,1,13
9062,1,6
9063,1,13
9064,0,5
9065,1,14
9066,0,5
9067,1,13
9068,0,6
9069,1,13
9070,0,6
9071,1,12
9072,0,5
9073,1,3
9074,1,2
9075,1,3
9076,0,47
9077,1,3
9078,0,45
9079,1,3
9080,0,49
9081,1,3
9082,0,41
9083,1,3
9084,0,41
9085,1,3
9086,1,3
9087,0,12
9088,1,4
9089,1,3
9090,0,13
9091,1,3
9092,0,14
9093,1,3
9094,0,13
9095,1,3
9096,0,15
9097,1,4
9098,0,9
9099,1,3
9100,0,9
9101,1,4
9102,0,9
9103,1,4
9104,0,8
9105,1,3
9106,0,8
9107,1,3
9108,0,8
9109,1,3
9110,0,9
9111,1,2
9112,1,2
9113,1,3
9114,0,4
9115,1,3
9116,0,5
9117,1,3
9118,0,5
9119,1,3
9120,0,4
9121,1,3
9122,0,4
9123,1,3
9124,0,5
9125,1,3
9126,0,5
9127,1,2
9128,0,8
9129,0,8
9130,1,3
9131,0,6
9132,0,7
9133,1,3
9134,0,7
9135,1,3
9136,1,4
9137,0,6
9138,1,3
9139,0,10
9140,1,3
9141,0,8
9142,1,3
9143,0,8
9144,1,3
9145,0,8
9146,1,2
9147,0,8
9148,1,3
9149,0,8
9150,1,2
9151,0,9
9152,1,3
9153,0,3
9154,1,2
9155,0,3
9156,1,3
9157,0,2
9158,1,3
9159,0,4
9160,1,4
9161,0,5
9162,1,4
9163,0,5
9164,1,4
9165,0,5
9166,1,5
9167,1,4
9168,0,5
9169,1,5
9170,0,4
9171,1,3
9172,0,1855
9173,1,2
9174,0,1832
9175,1,3
9176,0,1836
9177,1,3
9178,0,1851
9179,1,3
9180,0,1835
9181,1,3
9182,0,1851
9183,1,3
9184,0,1838
9185,1,3
9186,0,1847
9187,1,2
9188,0,6
9189,1,3
9190,0,5
9191,1,3
9192,0,5
9193,1,2
9194,0,7
9195,1,2
9196,0,6
9197,1,3
9198,0,7
9199,1,3
9200,0,6
9201,1,3
9202,0,8
9203,1,3
9204,0,3
9205,1,3
9206,1,3
9207,0,3
9208,1,2
9209,0,4
9210,1,3
9211,0,3
9212,0,4
9213,1,3
9214,0,4
9215,1,2
9216,0,10
9217,1,2
9218,0,11
9219,1,3
9220,0,9
9221,1,2
9222,0,10
9223,1,2
9224,0,9
9225,1,2
9226,0,9
9227,1,2
9228,-1,2004
9229,1,3
9230,-1,2006
9231,1,3
9232,-1,2006
9233,1,3
9234,-1,2004
9235,1,3
9236,-1,2004
9237,1,3
9238,-1,2005
9239,1,3
9240,-1,2004
9241,1,3
9242,-1,2004
9243,1,3
9244,-1,2005
9245,-1,2005
9246,1,3
9247,-1,2006
9248,1,3
9249,-1,2005
9250,1,3
9251,-1,2006
9252,1,4
9253,-1,2006
9254,-1,2005
9255,1,3
9256,-1,2004
9257,1,3
9258,-1,2005
9259,-1,2003
9260,-1,2005
9261,1,4
9262,-1,2005
9263,1,3
9264,-1,2004
9265,1,3
9266,-1,2005
9267,1,3
9268,0,4
9269,1,2
9270,0,4
9271,0,4
9272,0,3
9273,1,3
9274,0,3
9275,1,3
9276,0,4
9277,1,3
9278,1,2
9279,0,5
9280,1,2
9281,0,5
9282,1,2
9283,0,5
9284,1,2
9285,0,4
9286,1,2
9287,0,5
9288,1,2
9289,0,5
9290,1,2
9291,1,1
9292,1,3
9293,-1,2004
9294,1,3
9295,-1,2004
9296,1,4
9297,-1,2005
9298,1,4
9299,-1,2003
9300,-1,2004
9301,1,3
9302,1,4
9303,1,7
9304,1,3
9305,1,8
9306,1,2
9307,1,8
9308,1,3
9309,1,7
9310,1,2
9311,1,8
9312,1,3
9313,1,7
9314,1,3
9315,1,203
9316,1,3
9317,1,206
9318,1,4
9319,1,225
9320,1,4
9321,1,207
9322,1,3
9323,1,213
9324,1,4
9325,1,2
9326,1,203
9327,1,4
9328,1,3
9329,1,4
9330,1,29
9331,1,2
9332,1,29
9333,1,3
9334,1,59
9335,1,6
9336,1,64
9337,1,8
9338,1,107
9339,1,10
9340,1,113
9341,1,120
9342,1,12
9343,1,137
9344,1,15
9345,1,120
9346,1,12
9347,1,107
9348,1,5
9349,1,58
9350,1,5
9351,1,55
9352,1,5
9353,1,58
9354,1,7
9355,1,66
9356,1,5
9357,1,83
9358,1,5
9359,1,78
9360,1,5
9361,1,79
9362,1,6
9363,1,85
9364,1,7
9365,1,84
9366,1,89
9367,1,6
9368,1,79
9369,1,7
9370,1,607
9371,1,5
9372,1,579
9373,1,6
9374,1,560
9375,1,5
9376,1,535
9377,1,6
9378,-1,2006
9379,1,4
9380,-1,2006
9381,1,4
9382,-1,2007
9383,1,5
9384,-1,2006
9385,1,4
9386,-1,2005
9387,1,4
9388,-1,2006
9389,1,4
9390,1,154
9391,1,4
9392,1,145
9393,1,4
9394,1,143
9395,1,4
9396,1,149
9397,1,4
9398,1,137
9399,1,4
9400,1,143
9401,1,4
9402,1,141
9403,1,4
9404,1,137
9405,1,4
9406,1,4
9407,1,4
9408,1,5
9409,1,4
9410,1,5
9411,1,4
9412,1,198
9413,1,4
9414,1,188
9415,1,4
9416,1,176
9417,1,177
9418,1,5
9419,1,173
9420,1,4
9421,-1,2004
9422,1,4
9423,-1,2005
9424,1,4
9425,-1,2005
9426,1,4
9427,-1,2007
9428,1,4
9429,-1,2006
9430,1,4
9431,-1,2005
9432,1,4
9433,-1,2003
9434,1,4
9435,1,810
9436,1,4
9437,1,777
9438,1,4
9439,1,803
9440,1,2
9441,1,787
9442,1,4
9443,1,768
9444,1,3
9445,1,785
9446,1,4
9447,1,107
9448,1,4
9449,1,105
9450,1,107
9451,1,4
9452,1,108
9453,1,4
9454,1,119
9455,1,4
9456,1,113
9457,1,3
9458,1,104
9459,1,3
9460,1,181
9461,1,3
9462,1,174
9463,1,173
9464,1,3
9465,1,174
9466,1,3
9467,1,172
9468,1,3
9469,1,180
9470,1,3
9471,1,173
9472,1,4
9473,1,170
9474,1,4
9475,1,59
9476,1,4
9477,1,59
9478,1,3
9479,1,58
9480,1,61
9481,1,4
9482,1,60
9483,1,4
9484,1,4
9485,1,57
9486,1,4
9487,1,5
9488,1,3
9489,1,5
9490,1,3
9491,1,6
9492,1,3
9493,1,6
9494,1,3
9495,1,6
9496,1,3
9497,1,286
9498,1,3
9499,1,275
9500,1,4
9501,1,273
9502,1,3
9503,1,264
9504,1,3
9505,1,270
9506,1,4
9507,1,273
9508,1,4
9509,1,258
9510,1,3
9511,1,253
9512,1,4
9513,1,1
9514,1,4
9515,1,1188
9516,1,4
9517,1,4
9518,1,1200
9519,1,4
9520,1,1207
9521,1,4
9522,1,1185
9523,1,4
9524,1,1182
9525,1,4
9526,1,27
9527,1,4
9528,1,29
9529,1,25
9530,1,4
9531,1,27
9532,1,3
9533,1,25
9534,1,4
9535,1,26
9536,1,4
9537,1,603
9538,1,4
9539,1,609
9540,1,4
9541,1,615
9542,1,4
9543,1,607
9544,1,4
9545,1,595
9546,1,4
9547,1,580
9548,1,4
9549,1,614
9550,1,5
9551,1,2
9552,1,5
9553,1,27
9554,1,4
9555,1,26
9556,1,4
9557,1,24
9558,1,4
9559,1,26
9560,1,5
9561,1,27
9562,1,4
9563,1,25
9564,1,4
9565,1,27
9566,1,4
9567,1,17
9568,1,4
9569,1,17
9570,1,18
9571,1,5
9572,1,18
9573,1,4
9574,1,16
9575,1,4
9576,1,15
9577,1,4
9578,1,15
9579,1,3
9580,1,29
9581,1,3
9582,1,4
9583,1,3
9584,1,31
9585,1,4
9586,1,33
9587,1,4
9588,1,34
9589,1,3
9590,1,30
9591,1,4
9592,1,45
9593,1,3
9594,1,45
9595,1,5
9596,1,48
9597,1,49
9598,1,3
9599,1,262
9600,1,3
9601,1,242
9602,1,4
9603,1,243
9604,1,4
9605,1,247
9606,1,4
9607,1,244
9608,1,5
9609,1,250
9610,1,3
9611,1,21
9612,1,3
9613,1,20
9614,1,18
9615,1,4
9616,1,18
9617,1,4
9618,1,21
9619,1,4
9620,1,22
9621,1,19
9622,1,3
9623,1,21
9624,1,4
9625,1,3
9626,1,3
9627,1,4
9628,1,4
9629,1,3
9630,1,5
9631,1,119
9632,1,4
9633,1,116
9634,1,4
9635,1,119
9636,1,3
9637,1,122
9638,1,4
9639,1,126
9640,1,3
9641,1,4
9642,-1,2005
9643,1,4
9644,-1,2004
9645,1,4
9646,-1,2003
9647,1,5
9648,1,4
9649,-1,2004
9650,1,4
9651,-1,2006
9652,1,5
9653,1,173
9654,1,4
9655,1,190
9656,1,4
9657,1,174
9658,1,4
9659,1,197
9660,1,4
9661,1,191
9662,1,4
9663,1,184
9664,1,3
9665,1,4
9666,1,48
9667,1,4
9668,1,48
9669,1,4
9670,1,50
9671,1,3
9672,1,48
9673,1,3
9674,1,49
9675,1,4
9676,1,46
9677,1,4
9678,1,76
9679,1,4
9680,1,70
9681,1,5
9682,1,74
9683,1,4
9684,1,68
9685,1,3
9686,1,69
9687,1,4
9688,1,75
9689,1,3
9690,1,4
9691,1,75
9692,1,5
9693,1,12
9694,1,4
9695,1,9
9696,1,3
9697,1,11
9698,1,6
9699,1,13
9700,1,5
9701,1,11
9702,1,6
9703,1,11
9704,1,4
9705,1,10
9706,1,15
9707,1,3
9708,1,15
9709,1,4
9710,1,13
9711,1,3
9712,1,14
9713,1,3
9714,1,12
9715,1,4
9716,1,304
9717,1,4
9718,1,298
9719,1,3
9720,1,293
9721,1,3
9722,1,317
9723,1,4
9724,1,298
9725,1,3
9726,1,313
9727,1,4
9728,1,294
9729,1,5
9730,1,322
9731,1,4
9732,1,1
9733,1,3
9734,-1,2005
9735,1,4
9736,-1,2003
9737,1,4
9738,-1,2004
9739,1,4
9740,-1,2005
9741,1,4
9742,-1,2004
9743,1,4
9744,-1,2004
9745,1,3
9746,1,29
9747,1,4
9748,1,48
9749,1,7
9750,1,56
9751,1,10
9752,1,84
9753,1,14
9754,1,92
9755,1,21
9756,1,108
9757,1,22
9758,1,18
9759,-1,2011
9760,1,7
9761,-1,2012
9762,1,8
9763,-1,2008
9764,1,7
9765,-1,2006
9766,1,6
9767,-1,2010
9768,1,7
9769,-1,2008
9770,1,6
9771,1,2
9772,1,6
9773,0,6
9774,1,7
9775,0,6
9776,1,6
9777,0,8
9778,1,6
9779,0,6
9780,1,5
9781,0,6
9782,1,6
9783,0,6
9784,1,5
9785,1,6
9786,0,3
9787,1,6
9788,0,3
9789,1,6
9790,0,3
9791,1,7
9792,0,3
9793,1,5
9794,0,4
9795,1,6
9796,0,2
9797,1,6
9798,0,3
9799,1,5
9800,1,40
9801,1,7
9802,1,45
9803,1,7
9804,1,41
9805,1,6
9806,1,48
9807,1,7
9808,1,9
9809,1,51
9810,1,10
9811,1,44
9812,1,7
9813,0,141
9814,1,7
9815,0,131
9816,1,6
9817,0,133
9818,1,6
9819,0,128
9820,1,5
9821,0,7
9822,1,5
9823,0,6
9824,1,4
9825,0,7
9826,1,5
9827,0,6
9828,1,5
9829,0,6
9830,1,5
9831,0,7
9832,1,6
9833,1,745
9834,1,712
9835,1,6
9836,1,728
9837,1,5
9838,1,718
9839,1,6
9840,1,719
9841,1,5
9842,1,722
9843,1,5
9844,1,699
9845,1,5
9846,1,697
9847,1,5
9848,0,2
9849,1,5
9850,0,2
9851,1,5
9852,0,1
9853,1,5
9854,1,190
9855,1,8
9856,1,202
9857,1,6
9858,1,184
9859,1,5
9860,1,202
9861,1,6
9862,1,190
9863,1,6
9864,0,7
9865,1,5
9866,0,8
9867,1,6
9868,0,8
9869,1,4
9870,0,8
9871,1,5
9872,0,8
9873,1,6
9874,1,4
9875,0,8
9876,1,5
9877,1,1138
9878,1,6
9879,1,1106
9880,1,5
9881,1,1086
9882,1,5
9883,1,1074
9884,1,6
9885,1,1071
9886,1,5
9887,1,1045
9888,1,4
9889,0,44
9890,1,4
9891,0,41
9892,1,4
9893,0,39
9894,1,4
9895,0,39
9896,1,5
9897,0,46
9898,1,8
9899,0,47
9900,1,5
9901,0,47
9902,1,5
9903,0,7
9904,1,5
9905,0,8
9906,1,7
9907,0,10
9908,1,4
9909,0,6
9910,1,5
9911,0,5
9912,1,4
9913,0,6
9914,1,5
9915,0,6
9916,1,4
9917,0,7
9918,1,4
9919,1,552
9920,1,5
9921,1,545
9922,1,5
9923,1,544
9924,1,5
9925,1,547
9926,1,7
9927,1,550
9928,1,4
9929,1,531
9930,1,4
9931,1,535
9932,1,4
9933,1,17
9934,1,4
9935,1,16
9936,1,4
9937,1,15
9938,1,5
9939,1,20
9940,1,7
9941,1,20
9942,1,7
9943,-1,2007
9944,1,4
9945,-1,2004
9946,1,4
9947,-1,2009
9948,1,6
9949,-1,2008
9950,1,4
9951,-1,2006
9952,1,4
9953,-1,2006
9954,1,4
9955,-1,2004
9956,1,5
