n_large_dim_l,vol_top2_ratio,flat_frac,max_dim_l_vratio,spare_cap_x_nolarge
0,0.3462248164187535,0.0,0.5666666666666667,18445.0
0,0.3224617544680727,0.0,0.5333333333333333,10813.0
0,0.36490020191321043,0.0,0.5333333333333333,14789.0
0,0.28330233223637147,0.0,0.55,17044.0
0,0.34485563237088246,0.0,0.5333333333333333,13033.0
0,0.28845633955123007,0.0,0.55,11709.0
0,0.3109932321199927,0.0,0.5666666666666667,17665.0
0,0.3339695234632979,0.0,0.5666666666666667,11991.0
0,0.23229550847699917,0.0,0.5333333333333333,10023.0
0,0.34812973484848486,0.0,0.55,19656.0
0,0.2921473619443163,0.0,0.55,18996.0
0,0.30777540788343816,0.0,0.5333333333333333,8899.0
0,0.34471953338297345,0.0,0.5333333333333333,12768.0
0,0.3360668231564186,0.0,0.5333333333333333,12197.0
0,0.30686588599204595,0.0,0.5333333333333333,8792.0
0,0.34822161854823425,0.0,0.5333333333333333,13342.0
0,0.31679981608138397,0.0,0.5333333333333333,10202.0
0,0.3543786617329633,0.0,0.5666666666666667,19056.0
0,0.334675361497023,0.0,0.5333333333333333,9730.0
0,0.30410195580811566,0.0,0.5333333333333333,8749.0
0,0.40739973769586524,0.0,0.5666666666666667,16026.0
0,0.379705851961561,0.0,0.5666666666666667,15967.0
0,0.3298623578695392,0.0,0.5333333333333333,11580.0
0,0.3551452410383189,0.0,0.5666666666666667,19112.0
0,0.22621918212686384,0.0,0.5666666666666667,4358.0
0,0.27312696809458736,0.0,0.5666666666666667,11338.0
0,0.32347417840375586,0.0,0.5333333333333333,10920.0
0,0.36939985926347885,0.0,0.5333333333333333,15157.0
0,0.2792342480193138,0.0,0.55,15591.0
0,0.32728676186800465,0.0,0.5333333333333333,11317.0
0,0.24950327626294652,0.0,0.5666666666666667,-2310.0
0,0.2926853458963551,0.0,0.5666666666666667,4670.0
0,0.48336037181567065,0.0,0.5333333333333333,22193.0
0,0.3385135413660909,0.0,0.5333333333333333,20741.0
0,0.29769686834904224,0.0,0.55,18688.0
0,0.5060027802350562,0.0,0.5333333333333333,29174.0
0,0.29036701761290956,0.0,0.5333333333333333,4348.0
0,0.2998096274136524,0.0,0.5333333333333333,8230.0
0,0.2542376790203178,0.0,0.55,1639.0
0,0.2647899502798261,0.0,0.5333333333333333,3367.0
0,0.3806235541898284,0.0,0.5333333333333333,16037.0
0,0.2992546300816977,0.0,0.5666666666666667,14277.0
0,0.3067078429735971,0.0,0.5333333333333333,9057.0
0,0.23627848705405083,0.0,0.5333333333333333,11476.0
0,0.32510741434394624,0.0,0.5333333333333333,8692.0
0,0.3240904337792522,0.0,0.5333333333333333,17267.0
0,0.33885593090093136,0.0,0.5333333333333333,12467.0
0,0.33997409486214764,0.0,0.5333333333333333,12574.0
0,0.2902656731351536,0.0,0.55,7021.0
0,0.4021062536189925,0.0,0.55,17368.0
0,0.32483171531982546,0.0,0.5666666666666667,15437.0
0,0.2611204829974252,0.0,0.5333333333333333,11211.0
0,0.3241521351091583,0.0,0.5333333333333333,8585.0
0,0.294790886725853,0.0,0.5333333333333333,7604.0
0,0.30762361870744503,0.0,0.5333333333333333,9164.0
0,0.3336359784516676,0.0,0.5333333333333333,11958.0
0,0.31688674671305933,0.0,0.5333333333333333,9937.0
0,0.21580166189892386,0.0,0.55,8295.0
0,0.3824192597217886,0.0,0.5333333333333333,16173.0
0,0.3352598819820548,0.0,0.5333333333333333,20258.0
0,0.28544816666149214,0.0,0.5666666666666667,12791.0
0,0.5086148752222699,0.0,0.5333333333333333,28691.0
0,0.6101672418370055,0.0,0.5666666666666667,29932.0
0,0.19464882943143813,0.0,0.55,-4335.0
0,0.42251223491027734,0.0,0.5666666666666667,27223.0
0,0.230772238514174,0.0,0.5666666666666667,-6150.0
0,0.289899282089042,0.0,0.5333333333333333,6973.0
0,0.40475456746643185,0.0,0.5666666666666667,22285.0
0,0.33977604493883734,0.0,0.5666666666666667,17941.0
0,0.20323388999652467,0.0,0.55,-9671.0
0,0.41235249811699726,0.0,0.45,25085.0
0,0.2874576271186441,0.0,0.55,6650.0
0,0.43278634178683906,0.0,0.55,26901.0
0,0.21561992684882744,0.0,0.55,-6127.0
0,0.2662737615033453,0.0,0.55,3599.0
0,0.2976241900647948,0.0,0.5333333333333333,7960.0
0,0.29597809160715244,0.0,0.5666666666666667,7754.0
0,0.2747187538632711,0.0,0.5333333333333333,4555.0
0,0.2508184336439184,0.0,0.5333333333333333,13232.0
0,0.3227469918965376,0.0,0.5666666666666667,20566.0
