dominant_type_share,p90_long_over_bin_long,p90_mid_over_bin_mid,thin_item_share,max_face_area_load_over_floor,tight_bin_large_piece_interaction
0.125,0.5333333333333333,0.5666666666666667,0.5,1.4793333333333334,0.0
0.09090909090909091,0.5333333333333333,0.5666666666666667,0.8181818181818182,2.58,0.0
0.09090909090909091,0.5333333333333333,0.5666666666666667,0.9090909090909091,2.8713333333333333,0.0
0.1,0.5366666666666667,0.5666666666666667,0.9,2.505333333333333,0.0
0.1111111111111111,0.5533333333333333,0.5133333333333333,0.4444444444444444,1.9226666666666667,0.0
0.1111111111111111,0.5333333333333333,0.5666666666666667,0.4444444444444444,1.722,0.0
0.1,0.5366666666666667,0.5666666666666667,0.7,2.358,0.0
0.1111111111111111,0.45666666666666667,0.5399999999999999,0.4444444444444444,1.6913333333333334,0.0
0.14285714285714285,0.5466666666666666,0.58,0.7142857142857143,1.8466666666666667,0.0
1.0,0.5333333333333333,0.5,1.0,0.32,0.0
0.1111111111111111,0.5399999999999999,0.5733333333333334,0.7777777777777778,2.2706666666666666,0.0
0.07142857142857142,0.5183333333333333,0.5566666666666668,0.5,2.888,0.018683037037037047
0.1,0.5366666666666667,0.5700000000000001,0.8,2.5906666666666665,0.0
0.09090909090909091,0.55,0.5666666666666667,0.7272727272727273,2.998,0.010352222222222233
0.1,0.5333333333333333,0.5666666666666667,0.6,1.874,0.0
0.09090909090909091,0.5333333333333333,0.5666666666666667,0.7272727272727273,2.2426666666666666,0.0
0.08333333333333333,0.53,0.5633333333333332,0.6666666666666666,2.6986666666666665,0.0
0.1111111111111111,0.5399999999999999,0.5733333333333334,0.6666666666666666,2.1033333333333335,0.0
0.09090909090909091,0.5333333333333333,0.5666666666666667,0.8181818181818182,2.4113333333333333,0.0
0.08333333333333333,0.525,0.5,0.3333333333333333,2.346,0.0
0.08333333333333333,0.5283333333333334,0.5666666666666667,0.5833333333333334,2.506666666666667,0.0
0.08333333333333333,0.5333333333333333,0.5,0.4166666666666667,2.4233333333333333,0.0
0.08333333333333333,0.5483333333333333,0.56,0.4166666666666667,2.4886666666666666,0.0
0.3333333333333333,0.5466666666666666,0.48000000000000004,0.6666666666666666,0.802,0.0
1.0,0.5333333333333333,0.5333333333333333,0.0,0.3413333333333333,0.0
0.1111111111111111,0.49333333333333335,0.5666666666666667,0.5555555555555556,1.8453333333333333,0.0
0.08333333333333333,0.5333333333333333,0.5666666666666667,0.75,2.882,0.0017422222222222227
0.06666666666666667,0.5433333333333333,0.5533333333333333,0.5333333333333333,3.538666666666667,0.10954807407407408
0.14285714285714285,0.44,0.5266666666666667,0.14285714285714285,1.2873333333333334,0.0
0.07692307692307693,0.5333333333333333,0.56,0.6153846153846154,2.8726666666666665,0.007063703703703705
0.2,0.52,0.5399999999999999,0.2,1.1066666666666667,0.0
0.09090909090909091,0.5333333333333333,0.5666666666666667,0.7272727272727273,2.308,0.0
1.0,0.5666666666666667,0.5666666666666667,1.0,0.38533333333333336,0.0
0.1,0.5516666666666666,0.5666666666666667,0.4,2.232,0.0
0.09090909090909091,0.5333333333333333,0.5333333333333333,0.7272727272727273,2.3906666666666667,0.0
0.1,0.5366666666666667,0.5700000000000001,0.9,2.738,0.0
0.125,0.5433333333333333,0.5766666666666667,0.75,1.8606666666666667,0.0
0.09090909090909091,0.48333333333333334,0.5666666666666667,0.5454545454545454,2.102,0.0
