pressure_product,max_dim_l_to_min_floor,count_vol_fill_interaction
2.904,1.32,2.8539777777777777
9.999244444444443,1.2,10.238977777777777
3.528,1.32,3.4664888888888887
6.537844444444445,1.2,6.705111111111111
9.966,1.32,9.924133333333334
3.3578666666666668,1.32,3.375111111111111
6.267577777777778,1.32,6.332088888888888
0.9823999999999999,1.32,0.9955555555555555
7.681800000000001,1.28,7.682666666666667
7.317333333333332,1.04,7.311733333333334
4.402688888888888,1.04,4.3876
2.0351555555555554,1.04,2.0025333333333335
11.680533333333333,1.2,11.935666666666668
3.795,1.4,4.080888888888889
7.001733333333333,1.2,7.131422222222222
10.3944,1.4,10.999333333333333
18.344844444444444,1.4,19.0676
12.330666666666668,1.4,12.766755555555555
3.9281777777777775,1.32,3.9505999999999997
10.4864,1.32,10.502177777777778
0.2964,1.2,0.3216
9.6084,1.32,9.941822222222221
11.7728,1.4,12.145777777777777
7.9794,1.32,8.111466666666667
3.4963555555555557,1.08,3.5112888888888887
3.2594666666666665,1.08,3.2556444444444446
10.427999999999999,1.32,10.607955555555556
1.9125333333333334,1.44,1.9980000000000002
3.3138666666666663,1.32,3.436688888888889
5.598222222222222,1.36,5.950222222222222
6.024311111111112,1.44,6.158799999999999
7.462533333333333,1.36,7.532444444444445
6.226000000000001,1.36,6.336666666666667
4.330955555555556,1.36,4.5102
8.585622222222222,1.36,8.619355555555556
3.179222222222222,1.44,3.1508000000000003
4.612355555555555,1.32,4.6558222222222225
10.2,1.36,10.406133333333333
4.3216,1.36,4.365688888888889
5.2758,1.16,5.359
7.785799999999999,1.44,7.826
3.8462666666666667,1.36,4.0969999999999995
11.784111111111113,1.36,12.251244444444445
7.2468,1.4,7.250222222222222
3.7683333333333335,1.36,3.7669333333333332
4.412044444444445,1.36,4.407288888888889
7.761555555555556,1.36,7.649111111111111
4.250666666666667,1.16,4.3856
9.027444444444443,1.44,9.3976
0.9496,1.4,0.9487111111111111
8.964666666666666,1.36,9.214400000000001
7.688533333333334,1.36,7.786533333333333
6.489311111111111,1.44,6.726
6.7829999999999995,1.36,6.925555555555556
8.59711111111111,1.36,8.868
0.21491111111111108,1.4,0.21702222222222223
3.9000000000000004,1.36,4.098133333333333
10.096777777777778,1.44,10.2552
9.252333333333333,1.36,9.508
5.6588,1.36,5.7302
5.4094444444444445,1.36,5.4882
7.506644444444445,1.36,7.687044444444444
10.302577777777778,1.36,10.451733333333333
6.731088888888889,1.36,6.818
6.171111111111111,1.4,6.3277777777777775
5.867266666666667,1.36,6.103333333333333
8.707066666666666,1.4,8.993333333333334
5.4300444444444445,1.44,5.5684
7.9182444444444435,1.36,8.317066666666665
12.859555555555554,1.36,13.299066666666667
6.3229555555555566,1.44,6.3870000000000005
1.8478444444444444,1.16,1.9393333333333334
8.609333333333332,1.36,8.9328
4.0668444444444445,1.44,4.2752
5.52,1.44,5.8484
5.964933333333334,1.32,6.0565999999999995
3.3098,1.44,3.485222222222222
3.7339555555555553,1.36,3.833422222222222
4.471,1.32,4.6199111111111115
2.670933333333333,1.36,2.821466666666667
2.540266666666667,1.44,2.6253333333333333
0.5368222222222222,1.4,0.5415333333333334
2.2700666666666667,1.36,2.2908666666666666
7.18368888888889,1.44,7.237111111111111
2.514733333333333,1.32,2.6105333333333336
2.4053999999999998,1.44,2.5553333333333335
5.203888888888889,1.36,5.395333333333333
4.951111111111111,1.36,4.932088888888889
5.519977777777778,1.36,5.731333333333334
1.0746666666666667,1.4,1.0641777777777777
1.7322222222222226,1.4,1.7318888888888888
9.164666666666667,1.44,9.303311111111112
5.472,1.32,5.589
4.1756,1.32,4.344
3.7991111111111113,1.36,3.977777777777778
5.063466666666667,1.36,5.265599999999999
2.464844444444445,1.36,2.607266666666667
1.7149999999999999,1.36,1.7332
0.7303333333333334,1.4,0.7650666666666667
9.019422222222222,1.44,9.104822222222221
5.777488888888889,1.36,6.051333333333333
6.456333333333333,1.44,6.6366000000000005
8.244,1.36,8.394955555555555
6.615399999999999,1.32,6.768666666666666
1.2784,1.32,1.2426666666666666
2.2293333333333334,1.36,2.2368
2.9612000000000003,1.32,3.073
7.746199999999999,1.36,7.887488888888889
7.940133333333333,1.36,8.114333333333335
2.4725555555555556,1.36,2.5022666666666664
0.4616444444444444,1.4,0.46086666666666665
4.885711111111111,1.36,4.8784
14.655155555555554,1.44,14.756933333333334
3.280133333333333,1.44,3.3786666666666667
4.237733333333334,1.44,4.436444444444445
0.6672,0.96,0.6612
8.219155555555554,1.36,8.282755555555555
12.087111111111112,1.36,12.38968888888889
1.1746222222222222,1.32,1.196
8.874755555555556,1.36,9.085333333333333
2.561066666666667,1.44,2.6471999999999998
5.303333333333334,1.44,5.5062
8.860111111111111,1.44,8.978200000000001
9.844622222222222,1.36,10.187466666666667
0.12942222222222224,1.36,0.12426666666666666
0.2561333333333333,1.32,0.25733333333333336
7.78311111111111,1.4,7.901422222222222
0.04511111111111111,1.16,0.04511111111111111
4.637555555555556,1.44,4.9074
7.017777777777778,1.36,6.971111111111111
4.103111111111111,1.36,4.3724
4.519111111111111,1.36,4.437688888888889
2.0241333333333333,1.32,2.122933333333333
6.123288888888889,1.44,6.2056
6.481066666666666,1.4,6.706088888888889
9.354666666666667,1.4,9.483733333333333
2.0372444444444446,1.32,2.041
1.4851777777777777,1.4,1.603888888888889
8.7324,1.36,8.9272
5.1600222222222225,1.36,5.2002
5.180577777777778,1.44,5.224
4.931355555555555,1.44,5.0088888888888885
4.0304,1.44,4.067
4.004422222222222,1.36,3.924511111111111
4.852555555555555,1.36,4.792355555555556
6.0088,1.44,6.1116
3.3693333333333335,1.36,3.5317333333333334
4.2336,1.44,4.148666666666667
6.181333333333333,1.36,6.4093333333333335
3.3291555555555554,1.44,3.4539555555555554
2.5374222222222222,1.36,2.6222
8.120444444444443,1.36,8.229466666666667
3.8702888888888887,1.36,3.9984
1.148777777777778,1.4,1.1620444444444444
9.9112,1.36,10.263644444444445
7.334933333333333,1.44,7.516
11.306400000000002,1.44,11.306133333333333
8.998399999999998,1.36,9.367999999999999
5.766933333333333,1.44,5.9738
6.617466666666666,1.36,6.8376
3.6912,1.32,3.8192
1.4344,1.36,1.4577333333333333
3.9570666666666665,1.32,4.088
2.0467999999999997,1.44,2.0533333333333332
4.519111111111111,1.32,4.6304
2.977733333333333,1.32,3.0227555555555554
0.9398000000000001,1.32,1.0123555555555555
2.907666666666666,1.36,2.972977777777778
5.117533333333333,1.44,5.035555555555556
3.561066666666667,1.36,3.6736
4.402688888888888,1.4,4.6042000000000005
2.3004000000000002,1.44,2.4316
7.4783333333333335,1.36,7.832733333333333
4.4626222222222225,1.32,4.6958
3.583244444444445,1.36,3.811733333333333
0.072,1.08,0.072
1.876266666666667,1.44,1.9412222222222222
9.414666666666667,1.44,9.7648
3.098333333333333,1.32,3.272422222222222
3.4495999999999998,1.36,3.3789777777777776
4.773777777777778,1.36,4.9902
1.3384222222222222,1.44,1.3725333333333334
10.063644444444444,1.36,10.2256
4.865466666666666,1.44,4.9552
4.082400000000001,1.16,4.194133333333333
7.0356,1.36,7.245333333333333
4.775111111111111,1.4,4.9276
0.038400000000000004,0.96,0.0384
10.098888888888888,1.36,10.172
6.7872,1.44,6.970666666666666
2.7672444444444446,1.44,2.8308
8.434844444444444,1.36,8.492733333333334
2.666333333333333,1.36,2.7500666666666667
3.4206222222222222,1.36,3.5854222222222223
0.10400000000000001,1.04,0.104
2.8754222222222223,1.32,2.8812
3.9904,1.36,3.9601333333333333
4.002822222222222,1.44,3.9774000000000003
6.415733333333333,1.32,6.529333333333334
7.988488888888888,1.36,8.082311111111112
5.4152,1.36,5.619333333333333
2.849955555555556,1.16,2.7898666666666667
2.9212000000000002,1.36,2.925377777777778
7.0906,1.44,7.413266666666667
9.249066666666666,1.36,9.3584
5.430133333333333,1.44,5.48
4.1364,1.4,4.3288
0.364,0.72,0.364
7.730933333333334,1.36,7.693777777777778
8.3546,1.36,8.418911111111111
7.717777777777777,1.16,8.101866666666668
4.916799999999999,1.44,5.182799999999999
8.066666666666666,1.36,8.156133333333333
3.8304,1.36,4.056533333333333
4.870133333333333,1.36,5.0454
8.826311111111112,1.36,8.951066666666666
3.0744000000000002,1.44,3.088
7.390933333333334,1.36,7.4345333333333325
0.3248888888888889,1.36,0.31506666666666666
1.6754222222222224,1.16,1.6796666666666664
5.117688888888888,1.36,4.980088888888889
9.761422222222222,1.44,10.1152
2.2368,1.44,2.3877333333333333
5.140244444444444,1.32,5.082488888888889
4.517044444444444,1.16,4.8194
11.877066666666666,1.36,11.955666666666666
9.64191111111111,1.36,9.7256
11.253,1.36,11.622866666666667
6.644444444444445,1.44,6.646800000000001
4.795466666666666,1.36,4.682488888888889
8.066,1.36,7.928444444444445
0.6193111111111113,1.4,0.6375333333333334
2.701511111111111,1.44,2.7346666666666666
5.8136,1.36,5.978666666666666
4.094488888888889,1.44,4.254577777777778
2.6523999999999996,1.44,2.6944
2.091111111111111,1.44,2.1816
8.306666666666667,1.36,8.470933333333335
4.4384,1.44,4.558933333333333
9.359466666666666,1.44,9.412088888888889
7.693155555555555,1.44,7.999933333333333
5.7749999999999995,1.36,5.995777777777778
9.56388888888889,1.36,9.956555555555555
0.9660444444444445,1.08,1.0350222222222223
7.299799999999999,1.36,7.663577777777778
5.909866666666666,1.44,6.0096
3.0618,1.44,3.250022222222222
1.3674,1.32,1.4574444444444445
4.634444444444444,1.36,4.8206
7.493022222222222,1.44,7.792644444444444
4.047444444444444,1.36,3.9998
14.686666666666666,1.36,14.924666666666667
3.310266666666667,1.36,3.3996444444444442
6.241333333333333,1.32,6.477333333333334
3.8271111111111114,1.44,3.9975111111111112
3.8282222222222226,1.36,3.8115777777777775
0.5102222222222222,1.04,0.5602666666666667
4.5882000000000005,1.36,4.5834
5.6399333333333335,1.44,5.609066666666667
1.4606222222222223,1.04,1.515777777777778
7.515666666666667,1.36,7.870666666666667
9.246,1.36,9.143688888888889
5.078577777777777,1.32,5.0288
2.7386666666666666,1.16,2.7538666666666667
3.0562,1.44,3.1148
5.1665777777777775,1.44,5.102222222222222
4.726999999999999,1.44,4.863111111111111
13.815688888888888,1.36,14.124666666666666
5.565155555555556,1.36,5.76488888888889
14.506066666666667,1.44,15.164333333333333
7.535666666666667,1.44,7.758000000000001
7.851066666666666,1.36,7.868444444444444
9.271555555555556,1.36,9.638488888888888
1.8674444444444445,1.32,1.9236666666666666
6.947666666666666,1.36,7.1742
7.464688888888889,1.36,7.451777777777778
2.45,1.44,2.5016
0.9498222222222221,1.36,0.9765333333333334
2.812,1.32,2.941088888888889
9.3648,1.44,9.791022222222223
9.305777777777777,1.36,9.80488888888889
6.478888888888889,1.44,6.908244444444445
5.2733333333333325,1.36,5.3574
10.950000000000001,1.36,10.838933333333333
4.255,1.36,4.359644444444444
4.8402666666666665,1.44,4.8691555555555555
10.115,1.36,10.241333333333333
1.8432,1.32,1.8326666666666667
0.7233333333333334,0.96,0.7136
4.587133333333333,1.36,4.727288888888889
5.417133333333334,1.32,5.668666666666667
6.0309333333333335,1.36,6.0252
5.785,1.36,5.8874
3.9199111111111105,1.44,3.855133333333333
3.897911111111111,1.36,3.8378666666666668
4.0588,1.36,4.168888888888889
5.1768,1.36,5.291555555555556
5.761111111111111,1.36,5.7832
5.218,1.36,5.5922222222222215
5.515911111111111,1.36,5.8982222222222225
6.146933333333334,1.36,6.1456
3.2319999999999998,1.44,3.331688888888889
3.8195333333333332,1.44,3.860111111111111
3.6588888888888893,1.32,3.6357999999999997
4.961244444444445,1.36,5.242222222222223
3.622466666666667,1.36,3.6902
3.463111111111111,1.44,3.5713999999999997
5.4418,1.36,5.536222222222222
5.669244444444445,1.32,5.937555555555556
8.283066666666667,1.36,8.684266666666668
7.720644444444445,1.36,7.836666666666666
3.808,1.36,3.8428444444444443
0.8088666666666666,1.32,0.823
6.018133333333334,1.16,6.309555555555556
4.0176,1.04,4.263111111111111
1.5457777777777777,1.04,1.603111111111111
2.783488888888889,1.36,2.7732
10.518933333333333,1.36,10.850666666666667
10.501466666666666,1.36,10.8368
0.6882666666666667,1.32,0.698
12.312844444444446,1.36,12.6784
1.8892222222222224,1.36,1.8932222222222221
11.0516,1.36,11.504577777777778
7.223866666666667,1.36,7.548
5.078866666666666,1.44,5.084266666666666
5.326155555555555,1.44,5.3402666666666665
3.619111111111111,1.36,3.5875777777777778
1.0862222222222222,1.4,1.1153777777777778
1.9786666666666668,1.44,1.966
1.9595333333333333,1.32,1.9536666666666667
9.335444444444445,1.44,9.836955555555555
1.8350888888888888,1.44,1.9076666666666666
6.681533333333334,1.36,6.786444444444445
5.502000000000001,1.44,5.631
0.8296,1.4,0.8263111111111111
7.122888888888888,1.36,7.145777777777777
5.912533333333333,1.44,5.9544
3.9406888888888894,1.44,3.944733333333333
3.323466666666667,1.44,3.430311111111111
6.6390666666666664,1.4,6.932933333333333
4.718222222222222,1.4,4.801333333333334
0.19633333333333333,1.16,0.19613333333333333
6.532,1.36,6.704377777777777
3.305244444444444,1.36,3.3369777777777774
3.127222222222222,1.36,3.2298
5.268933333333334,1.36,5.462444444444444
6.424444444444444,1.36,6.740311111111112
6.753333333333333,1.36,7.076911111111111
4.6427555555555555,1.36,4.663288888888889
5.365488888888889,1.36,5.4597999999999995
3.1249333333333333,1.44,3.187333333333333
6.780466666666666,1.36,7.217711111111112
0.33599999999999997,1.44,0.3456
2.970066666666667,1.32,2.9684
6.161955555555555,1.44,6.1678
6.80888888888889,1.44,7.244844444444444
6.947333333333334,1.44,6.867
5.553022222222222,1.44,5.461333333333333
5.3523555555555555,1.32,5.601555555555555
5.2,1.16,5.127822222222222
7.454222222222222,1.32,7.741311111111111
4.679733333333333,1.36,4.936222222222223
0.5681777777777777,1.04,0.6368
7.1331999999999995,1.36,7.247777777777777
5.263999999999999,1.36,5.578222222222222
3.5750222222222225,1.16,3.523644444444445
5.374711111111111,1.44,5.413333333333333
2.814955555555555,1.44,2.9132
14.969866666666666,1.36,15.483733333333333
1.4149333333333332,1.36,1.474
6.4504,1.36,6.881111111111111
4.747199999999999,1.32,5.0708
2.001422222222222,1.32,2.106933333333333
9.248,1.44,9.5552
12.171000000000001,1.44,12.520666666666667
5.9989333333333335,1.44,6.0484
8.628533333333333,1.4,9.0012
8.0472,1.44,8.014
5.8728444444444445,1.36,5.8942
8.142444444444445,1.36,7.98511111111111
6.858666666666668,1.36,6.992666666666667
5.6482,1.44,5.8166
2.612622222222222,1.32,2.6150666666666664
5.6244,1.36,5.7017999999999995
4.739222222222223,1.36,5.003333333333333
4.9806,1.32,5.034488888888889
3.4349333333333334,1.16,3.481644444444444
2.7857111111111115,1.32,2.7763999999999998
4.2102,1.44,4.179933333333333
3.8955333333333333,1.36,3.9926
4.112333333333333,1.36,4.2806
5.930355555555556,1.32,6.257555555555555
3.498333333333333,1.44,3.5119777777777776
6.718733333333333,1.44,6.6978
6.434,1.44,6.4558
4.649088888888889,1.32,4.824
7.264666666666667,1.44,7.6401111111111115
4.435888888888889,1.44,4.403933333333333
4.597599999999999,1.44,4.698133333333334
2.635933333333333,1.44,2.7212
6.404844444444444,1.36,6.2505999999999995
8.786377777777778,1.32,9.115466666666666
5.880355555555556,1.4,6.201066666666667
6.068733333333333,1.36,6.0586
5.2663111111111105,1.44,5.2304
4.1952,1.16,4.333866666666666
2.163466666666667,0.96,2.0993333333333335
6.120444444444445,1.44,6.0855999999999995
7.474133333333334,1.36,7.766
1.0713555555555556,1.16,1.0962666666666667
4.112755555555556,1.36,4.186133333333333
7.862288888888889,1.36,7.963266666666667
3.4379777777777782,1.44,3.4388666666666667
5.848333333333333,1.44,6.166888888888888
6.539955555555556,1.44,6.489599999999999
1.0963333333333334,1.44,1.1252444444444445
7.868888888888889,1.44,7.893111111111111
7.148555555555556,1.36,7.467466666666667
6.226977777777778,1.44,6.2298
3.6795555555555555,1.36,3.7506
4.405,1.16,4.456355555555556
4.9729777777777775,1.36,5.272222222222222
5.503822222222222,1.36,5.4952
3.4723555555555556,1.4,3.494711111111111
3.4175999999999997,1.32,3.4216
3.1033333333333335,1.36,3.1700666666666666
0.3327333333333333,1.32,0.3406666666666667
6.701155555555555,1.36,6.6756
2.4564,1.44,2.5598666666666667
3.704355555555556,1.44,3.7734666666666667
4.5162,1.44,4.7504
2.94,1.44,3.1056666666666666
5.0228,1.36,5.309333333333334
6.976444444444445,1.36,7.346044444444444
3.2322666666666673,1.44,3.3572
3.539066666666667,1.36,3.551177777777778
3.6792,1.44,3.6530666666666667
6.636,1.36,7.009444444444445
7.4496,1.44,7.6017777777777775
1.3719999999999999,1.44,1.3952
4.459155555555556,1.36,4.6028
9.565866666666667,1.36,9.9944
2.5764,1.36,2.5896
3.2423333333333337,1.16,3.404333333333333
2.3464666666666663,1.16,2.4859999999999998
6.802844444444444,1.32,7.010666666666666
5.712311111111111,1.36,5.9286666666666665
1.135,1.16,1.1202666666666667
3.3127333333333335,1.16,3.4463333333333335
5.093333333333333,1.44,5.3366
7.815755555555556,1.36,8.254666666666667
8.9604,1.36,9.116555555555555
6.115888888888889,1.36,6.422777777777778
0.8125333333333334,1.32,0.8456888888888889
0.1528888888888889,1.04,0.1655111111111111
1.3486666666666667,1.36,1.3341333333333334
2.3420666666666663,1.4,2.348933333333333
0.34906666666666664,1.08,0.352
4.414666666666667,1.4,4.3921777777777775
5.6144,1.4,5.5892
2.632,1.44,2.6298666666666666
6.7618888888888895,1.4,6.739777777777778
6.141511111111112,1.4,6.1192
6.478844444444445,1.4,6.470888888888889
8.218933333333334,1.4,8.374177777777778
5.662733333333334,1.44,5.7266
5.032977777777778,1.4,5.054
4.6595555555555555,1.4,4.7306
4.801088888888889,1.4,4.9162
4.4079999999999995,1.44,4.447644444444444
4.392422222222223,1.4,4.427911111111111
5.104,1.44,5.048533333333333
2.9512,1.4,2.950888888888889
3.529733333333333,1.4,3.562311111111111
10.59231111111111,1.36,10.959
7.9106,1.4,8.38
5.804555555555556,1.36,5.7706
7.55248888888889,1.4,8.012799999999999
8.596622222222223,1.44,9.151466666666666
8.225555555555555,1.44,8.784266666666667
3.207133333333333,1.32,3.3144222222222224
8.5654,1.36,9.121866666666667
6.784711111111111,1.36,7.1055111111111104
9.077333333333334,1.32,9.553066666666666
6.502844444444444,1.36,6.910444444444445
4.955933333333333,1.36,5.1402222222222225
6.948888888888889,1.32,7.305711111111112
6.779222222222223,1.36,7.078866666666666
7.052066666666666,1.36,7.233844444444444
6.849866666666667,1.36,7.280044444444444
5.8740000000000006,1.4,5.877199999999999
3.3909333333333334,1.4,3.4100888888888887
2.992,1.44,2.9832
6.223288888888889,1.4,6.425466666666666
4.683999999999999,1.44,4.843733333333334
7.310044444444444,1.32,7.675311111111111
6.056000000000001,1.4,6.111555555555555
5.1174,1.36,5.171799999999999
9.107333333333333,1.44,9.582666666666666
6.248955555555556,1.36,6.647666666666666
6.8056,1.4,6.776888888888889
5.321866666666667,1.4,5.3294
4.107466666666666,1.4,4.094577777777777
8.194266666666667,1.36,8.754666666666665
6.853466666666666,1.36,7.152688888888888
6.4938666666666665,1.4,6.586666666666666
7.139577777777778,1.36,7.448466666666667
8.228,1.4,8.563733333333333
8.885333333333334,1.36,9.3056
9.15028888888889,1.36,9.4456
0.6873777777777779,1.16,0.6813333333333333
12.335933333333335,1.44,12.446777777777777
6.0920000000000005,1.44,6.090400000000001
9.2722,1.44,9.317488888888889
6.041066666666667,1.36,5.9883999999999995
13.614333333333333,1.4,13.863422222222223
1.2426666666666666,1.32,1.2826666666666666
16.40271111111111,1.4,16.838044444444446
0.368,1.16,0.38359999999999994
8.022400000000001,1.36,8.4832
5.438111111111112,1.4,5.4178
6.298533333333333,1.36,6.632266666666666
1.9133333333333333,1.32,1.9712
14.3008,1.4,14.705666666666668
18.41482222222222,1.4,18.853755555555555
5.350733333333333,1.36,5.482
2.1953777777777774,1.44,2.3053333333333335
12.315800000000001,1.44,13.061377777777778
10.155933333333332,1.44,10.776422222222223
13.761000000000003,1.44,14.570333333333332
6.846866666666667,1.44,7.205977777777778
4.64711111111111,1.4,4.607288888888889
9.061733333333333,1.36,9.529
9.3886,1.36,9.878555555555554
3.235355555555556,1.4,3.244422222222222
11.339688888888888,1.36,11.83591111111111
2.3072,1.4,2.2989333333333333
13.300133333333331,1.36,13.886333333333333
10.628800000000002,1.4,11.1496
8.702666666666667,1.44,8.732044444444444
11.410244444444444,1.44,12.049644444444443
8.6808,1.4,8.704911111111112
11.377777777777776,1.36,12.01511111111111
6.596800000000001,1.4,6.594222222222222
8.977222222222222,1.36,9.441755555555556
8.969999999999999,1.4,8.833244444444444
11.669355555555555,1.36,12.178444444444445
7.917466666666667,1.4,7.909977777777778
9.830577777777776,1.4,9.999466666666667
7.448888888888889,1.4,7.514711111111111
8.2784,1.4,8.246577777777777
7.631155555555555,1.4,7.741555555555555
7.488888888888889,1.44,7.487111111111111
4.346666666666667,1.44,4.393955555555555
6.5736,1.36,6.984266666666667
7.031466666666667,1.44,7.231111111111112
5.194444444444445,1.44,5.3424000000000005
7.1909333333333345,1.44,7.218222222222223
5.383022222222223,1.32,5.2976
5.175000000000001,1.44,5.2382
4.6384,1.44,4.7036444444444445
6.517777777777778,1.36,6.943444444444444
4.9491555555555555,1.44,5.1004000000000005
4.4352,1.44,4.550044444444445
2.985644444444445,1.44,3.0577555555555556
4.822133333333333,1.36,4.833066666666666
4.148022222222222,1.44,4.2167111111111115
3.6544,1.4,3.727288888888889
4.5732888888888885,1.4,4.534222222222223
4.3804444444444455,1.4,4.440888888888889
4.569911111111112,1.44,4.608888888888889
10.244533333333333,1.36,10.759955555555557
10.802777777777779,1.32,11.227088888888888
3.778133333333334,1.08,3.7118666666666664
5.916355555555556,1.04,6.0348
4.118399999999999,1.44,4.178844444444445
5.63791111111111,1.32,5.5536
7.890577777777778,1.32,8.024666666666667
6.5714,1.32,6.4698
3.5888888888888886,1.32,3.6301999999999994
6.0416,1.44,5.9936
4.634444444444444,1.44,4.643377777777777
3.9428666666666667,1.36,4.069866666666667
3.8545111111111114,1.4,3.8497777777777777
8.794844444444443,1.36,9.261866666666666
3.428711111111111,1.44,3.5169555555555556
6.8014,1.44,7.132644444444445
5.212,1.4,5.3588
5.730577777777778,1.32,5.9298
5.043911111111111,1.44,5.1568000000000005
9.043999999999999,1.36,9.399466666666667
8.407200000000001,1.4,8.8112
4.145777777777777,1.36,4.1632
9.327555555555557,1.32,9.693066666666667
5.729511111111111,1.44,5.7556
4.7824,1.32,4.6954666666666665
6.180266666666667,1.36,6.573844444444445
4.079866666666667,1.32,4.234844444444445
3.553644444444445,1.32,3.554911111111111
3.534822222222222,1.36,3.4653111111111112
9.2416,1.44,9.219955555555556
6.065666666666667,1.44,6.0106
5.430133333333333,1.44,5.4802
7.037866666666666,1.44,7.129111111111111
2.1741777777777775,1.36,2.2306666666666666
4.250888888888889,1.44,4.295288888888889
5.685555555555556,1.44,5.7682
9.938666666666666,1.44,10.238133333333334
11.589933333333333,1.36,12.102533333333334
9.4978,1.36,9.886066666666666
3.2912000000000003,1.44,3.3836444444444447
6.6577777777777785,1.44,6.956444444444444
8.648266666666666,1.44,9.093333333333334
2.0905555555555555,1.36,2.1444
11.908,1.44,12.410222222222222
13.422955555555555,1.44,13.999
3.982222222222222,1.4,4.182755555555556
8.595644444444444,1.32,8.855733333333333
10.846799999999998,1.36,11.2736
1.6127333333333334,1.16,1.5923333333333334
11.941600000000001,1.36,12.516311111111111
5.529,1.16,5.7126
7.36511111111111,1.36,7.665533333333333
10.416822222222223,1.36,10.731933333333334
1.9316666666666664,1.16,1.9203333333333332
4.6046,1.16,4.770666666666667
6.388199999999999,1.32,6.580222222222222
3.557333333333333,1.44,3.575911111111111
6.094777777777778,1.32,6.063400000000001
3.3528000000000002,1.44,3.387688888888889
6.361288888888889,1.32,6.3054
2.338311111111111,1.44,2.3905333333333334
7.9872,1.36,7.8613333333333335
2.6612666666666667,1.44,2.6846666666666668
7.385377777777779,1.4,7.371111111111111
7.162911111111111,1.44,7.262888888888889
2.805066666666667,0.96,2.7496
4.207511111111112,1.32,4.131399999999999
5.2808,1.44,5.3492
7.4341333333333335,1.44,7.379555555555556
2.643511111111111,1.32,2.6795999999999998
6.469088888888889,1.44,6.540222222222222
7.2924,1.32,7.266666666666667
5.866666666666666,1.44,5.9395999999999995
6.637777777777778,1.32,6.5934
8.218222222222222,1.44,8.450444444444445
9.079511111111112,1.32,9.249533333333334
6.048044444444446,1.44,6.180888888888889
6.8343333333333325,1.36,6.907333333333333
6.7952,1.44,6.846222222222222
7.641666666666666,1.32,7.572666666666667
6.215111111111112,1.44,6.387111111111111
6.995733333333333,1.32,7.113555555555555
5.798066666666667,1.44,5.8886
6.890666666666667,1.36,6.7296000000000005
3.8939555555555554,1.44,3.971911111111111
8.164444444444444,1.36,8.601066666666668
8.8504,1.36,9.152000000000001
4.586666666666667,1.4,4.521244444444444
6.3248444444444445,1.4,6.288399999999999
4.105844444444444,1.44,4.2416
9.838644444444444,1.36,10.362155555555555
6.065999999999999,1.44,6.1306
4.8776,1.44,4.942222222222222
8.413333333333334,1.36,8.894666666666666
3.797111111111111,1.32,3.8541999999999996
8.5344,1.36,8.968266666666667
4.5063555555555554,1.16,4.450666666666667
6.2468,1.32,6.1944
6.751111111111111,1.44,6.962222222222222
5.2620000000000005,1.44,5.4962
5.769399999999999,1.44,5.9374
8.285333333333334,1.36,8.561866666666667
4.7996888888888884,1.44,4.9148
3.5680666666666663,1.44,3.6844444444444444
3.9651111111111113,1.44,4.076622222222222
8.912066666666666,1.44,9.3352
4.2680444444444445,1.04,4.3281777777777775
3.9921333333333333,1.04,3.9358666666666666
1.0740444444444444,1.16,1.0620444444444443
10.978733333333333,1.44,11.028533333333334
1.7054222222222222,1.16,1.6875555555555555
3.601111111111111,1.44,3.634244444444444
7.147822222222222,1.44,7.279111111111111
9.599955555555555,1.44,9.854133333333333
15.74391111111111,1.44,16.191644444444446
0.2871111111111111,1.16,0.2982222222222222
4.266666666666667,1.36,4.452
1.434,1.16,1.5193333333333334
13.686533333333333,1.44,14.099666666666668
5.180577777777778,1.36,5.3106
12.393511111111112,1.44,12.978
15.890022222222221,1.44,16.596266666666665
10.342333333333334,1.44,10.725
8.157733333333333,1.44,8.391533333333333
5.925422222222223,1.36,6.154222222222222
4.303288888888889,1.32,4.4263111111111115
1.376,1.04,1.3674666666666666
15.83,1.36,16.582755555555554
10.303377777777778,1.36,10.714022222222223
7.298155555555555,1.36,7.514466666666667
6.3052,1.44,6.235600000000001
5.022222222222222,1.36,5.207333333333334
7.022866666666666,1.32,7.379533333333333
4.878,1.44,4.918755555555555
5.055666666666666,1.36,4.9264
3.6944,1.44,3.849422222222222
5.466933333333333,1.44,5.513599999999999
3.3446000000000002,1.44,3.400911111111111
4.548333333333333,1.32,4.602133333333334
6.749733333333333,1.36,6.964711111111112
5.273266666666666,1.36,5.476222222222223
5.820333333333333,1.36,5.8709999999999996
4.7936,1.36,4.747022222222222
4.6915555555555555,1.44,4.729422222222222
1.9848666666666666,1.36,1.9232222222222224
2.815488888888889,1.36,2.739866666666667
0.8633333333333334,1.16,0.9274666666666667
4.0304,1.36,4.144533333333333
2.250111111111111,1.36,2.3364000000000003
1.2228666666666668,1.36,1.2265777777777778
14.3552,1.44,14.9952
2.2248,1.44,2.2762666666666664
5.096177777777777,1.44,5.3248
5.517444444444445,1.44,5.7078
2.4517777777777776,1.04,2.5477333333333334
14.2752,1.36,14.970333333333334
4.108333333333333,1.16,4.245866666666666
10.861355555555555,1.36,11.260044444444445
5.4868,1.32,5.7002
3.381444444444444,1.32,3.441977777777778
4.282666666666667,1.32,4.357333333333333
4.303999999999999,1.44,4.3640888888888885
0.9754222222222222,1.32,1.0153777777777777
