footprint_pressure,spare_cap_x_n_tall_items,n_long_tall_items
0.412,32980,0
0.846,44244,1
0.5346666666666666,56568,0
0.49733333333333335,59816,0
0.6393333333333333,54411,1
0.376,67824,0
0.7606666666666667,42399,1
0.75,85124,0
0.424,25140,1
0.5453333333333333,21136,1
0.26266666666666666,0,0
1.2413333333333334,28248,1
0.4533333333333333,28544,0
1.2813333333333334,21408,1
1.222,26876,0
0.5126666666666667,76179,1
0.7893333333333333,35040,0
0.5386666666666666,50944,0
1.196,33200,1
1.4373333333333334,-1704,0
0.754,73876,0
1.5986666666666667,-50232,1
0.136,0,0
1.3526666666666667,-7146,1
0.382,33303,0
0.5686666666666667,56974,0
0.428,0,0
1.1086666666666667,14238,0
0.5033333333333333,31579,0
0.676,0,0
0.7973333333333333,0,0
0.598,89284,1
0.8126666666666666,54660,1
0.9166666666666666,28086,0
0.7246666666666667,60260,1
0.332,34900,0
0.8046666666666666,52580,1
0.41733333333333333,63656,0
0.7126666666666667,91620,0
0.22533333333333333,0,0
0.8906666666666667,31552,0
0.704,20592,0
0.7586666666666667,77632,1
0.9453333333333334,72960,1
0.5786666666666667,48664,0
1.156,38900,1
0.5433333333333333,52822,1
0.73,64785,1
0.794,69316,0
0.9406666666666667,44349,1
0.7273333333333334,50278,0
0.978,34374,0
1.1886666666666668,10398,0
0.756,0,0
0.61,57366,0
0.8373333333333334,93220,0
0.9166666666666666,15187,0
0.3626666666666667,32184,1
0.774,63444,0
0.6153333333333333,70671,1
0.578,75543,1
0.7006666666666667,81940,1
0.47333333333333333,25936,0
0.874,80065,1
0.8413333333333334,29960,1
0.8933333333333333,85660,0
0.6546666666666666,19796,1
1.2906666666666666,33024,0
0.432,60240,0
0.678,72405,0
0.8646666666666667,77276,0
0.6593333333333333,58815,1
1.0753333333333333,50028,0
0.3466666666666667,33192,0
1.142,24525,1
0.5926666666666667,54414,0
0.9553333333333334,38884,1
0.7793333333333333,67173,0
0.99,46737,0
0.7046666666666667,70692,1
1.03,43317,0
0.8253333333333334,14728,0
0.5453333333333333,0,0
0.376,63264,0
0.6386666666666667,41888,0
0.8553333333333333,65845,1
0.2813333333333333,0,0
0.6873333333333334,75876,1
0.4493333333333333,29076,0
0.5273333333333333,28439,0
1.0846666666666667,20518,0
0.2813333333333333,0,0
1.046,25614,0
0.7233333333333334,54111,1
0.41333333333333333,60016,0
0.38666666666666666,29044,1
0.75,76004,0
1.388,-6480,1
1.1273333333333333,19926,0
1.1246666666666667,13494,0
0.8886666666666667,43060,1
0.248,37280,0
0.588,20840,1
0.5486666666666666,108820,0
0.492,25956,1
1.2426666666666666,36936,0
0.18533333333333332,0,0
1.3306666666666667,26184,0
0.404,27748,1
0.15733333333333333,0,0
1.2086666666666666,8734,0
1.0286666666666666,59305,0
0.728,43872,0
0.6686666666666666,87460,0
0.2786666666666667,34564,1
1.0033333333333334,26966,0
0.32266666666666666,0,0
0.72,21092,0
0.606,24731,0
0.5526666666666666,60534,0
0.452,27096,1
1.2826666666666666,30096,0
0.5686666666666667,26355,0
0.7553333333333333,43078,0
0.8486666666666667,46180,1
0.328,35360,0
0.9213333333333333,21560,1
0.2906666666666667,0,0
1.0353333333333334,19110,0
0.6553333333333333,60411,1
0.5213333333333333,53536,0
0.81,67828,0
0.8033333333333333,19135,0
0.5226666666666666,26688,0
0.5766666666666667,26863,0
1.0753333333333333,16830,0
0.5766666666666667,29143,0
0.7893333333333333,15540,0
1.2573333333333334,17640,1
0.7006666666666667,72820,1
0.436,29840,0
0.30666666666666664,36252,0
0.32133333333333336,31988,1
0.8886666666666667,35286,0
0.826,29822,1
0.9086666666666666,86005,0
0.49666666666666665,77295,1
1.238,25388,0
0.524,52880,1
1.2106666666666666,28360,0
0.566,59846,0
0.8,0,0
0.8246666666666667,81825,1
0.91,31494,0
0.9353333333333333,56245,1
0.48,26360,1
0.694,80244,0
0.774,72564,0
0.44133333333333336,57376,0
0.4786666666666667,54128,0
0.356,31760,0
0.3933333333333333,30136,0
0.6086666666666667,54694,0
1.126,23825,1
0.3626666666666667,33332,0
1.372,-7320,1
0.30666666666666664,34844,0
1.428,-16392,1
0.722,88068,0
0.77,61365,1
0.9646666666666667,46628,0
0.468,55904,1
1.2666666666666666,20800,0
1.4533333333333334,-3936,0
1.228,15460,1
0.5066666666666667,58040,0
0.7493333333333333,37320,0
0.9953333333333333,38025,0
0.6833333333333333,83796,1
1.0513333333333332,33489,0
0.42133333333333334,32092,0
1.0706666666666667,62280,1
0.938,14295,0
0.372,31900,0
0.994,12783,0
1.1806666666666668,15934,0
0.954,24838,0
0.7113333333333334,45558,0
0.6546666666666666,0,0
0.4653333333333333,28764,0
0.9006666666666666,15919,0
0.4093333333333333,30276,0
0.9566666666666667,14407,0
0.22266666666666668,0,0
1.1433333333333333,19182,0
1.034,20998,0
0.332,0,0
0.7913333333333333,41718,0
0.5746666666666667,0,0
0.5453333333333333,26844,0
0.8206666666666667,17839,0
0.48933333333333334,28356,0
0.716,60510,1
0.04,0,0
0.9866666666666667,57720,1
0.122,0,0
0.68,44870,0
0.914,43995,0
0.8686666666666667,29946,0
1.1313333333333333,27012,0
0.858,17184,0
1.0333333333333334,39556,0
0.982,26054,0
1.08,16444,0
0.942,49971,0
0.832,40893,1
0.8826666666666667,59555,2
0.7886666666666666,36024,0
0.8053333333333333,26328,0
0.868,45028,2
0.7393333333333333,38854,0
0.6773333333333333,34072,2
0.618,39370,1
0.8,24724,2
0.43266666666666664,26217,1
0.7586666666666667,38544,0
0.9826666666666667,69656,1
0.6853333333333333,36880,0
0.948,20358,2
0.8893333333333333,22797,0
0.6886666666666666,19911,0
0.5733333333333334,20790,0
0.8733333333333333,19272,1
0.9846666666666667,24176,1
0.6913333333333334,45306,0
0.642,20752,1
0.7813333333333333,18722,0
0.238,0,0
0.5953333333333334,0,0
0.9473333333333334,45543,0
0.5573333333333333,0,0
1.0086666666666666,35637,1
0.602,23223,0
0.8793333333333333,83085,2
1.0633333333333332,7384,0
0.8133333333333334,68470,3
0.7653333333333333,28744,0
0.8573333333333333,25524,0
0.8266666666666667,30124,1
0.9193333333333333,54960,2
0.712,76780,2
0.69,17956,1
0.8866666666666667,53560,3
0.6993333333333334,29366,0
0.6553333333333333,57138,2
0.8706666666666667,27434,1
0.7586666666666667,38462,1
1.008,21603,0
1.1066666666666667,7194,0
1.27,6558,0
0.8953333333333333,27332,0
1.196,-5409,0
1.116,9704,0
1.2446666666666666,6648,0
1.1293333333333333,17064,0
0.8113333333333334,16566,0
0.7746666666666666,50994,0
1.1526666666666667,5580,0
0.3486666666666667,0,0
0.8086666666666666,14793,1
1.074,8226,0
0.12866666666666668,0,0
1.146,12465,0
0.7293333333333333,38312,0
0.944,47286,0
0.47,63766,0
1.0133333333333334,40348,1
0.8113333333333334,51747,0
0.896,32130,0
0.9726666666666667,46536,0
0.36466666666666664,29453,0
1.0253333333333334,29001,1
0.9653333333333334,41817,0
0.6246666666666667,38934,0
0.798,66471,1
0.992,22395,0
0.6093333333333333,22020,0
0.734,28030,0
0.6086666666666667,0,0
0.34,63736,1
0.9606666666666667,59276,1
0.476,88779,0
0.8033333333333333,27628,1
1.29,-39130,1
0.242,34824,1
0.7393333333333333,32448,2
1.0006666666666666,25600,3
1.0726666666666667,40108,1
0.30733333333333335,0,0
1.0453333333333332,35436,1
1.3726666666666667,-6615,1
0.8806666666666667,31656,0
1.0193333333333334,34160,1
1.0273333333333334,2280,1
1.4846666666666666,-41580,3
0.8573333333333333,44913,1
0.37933333333333336,30125,0
0.7713333333333333,27460,0
0.78,15960,0
0.6026666666666667,45464,0
0.6846666666666666,70200,2
0.8973333333333333,15348,1
0.8573333333333333,34106,0
1.024,20918,0
0.6473333333333333,46732,0
0.992,23468,0
1.1986666666666668,19203,0
1.1933333333333334,34184,0
0.6526666666666666,21221,0
0.806,38376,0
0.8406666666666667,40812,1
0.774,22646,0
0.8073333333333333,38256,0
0.6326666666666667,24184,0
0.8246666666666667,17096,0
0.9346666666666666,41580,0
1.1413333333333333,34108,0
1.0333333333333334,22050,0
0.942,46208,1
0.8753333333333333,27813,0
0.8153333333333334,37012,0
1.172,30432,1
0.8846666666666667,21460,0
0.9526666666666667,26248,0
0.732,30978,1
0.7473333333333333,32224,0
0.8913333333333333,29592,0
0.99,25432,0
0.7106666666666667,0,0
0.8246666666666667,33480,0
0.91,20124,2
0.8753333333333333,24992,0
0.8753333333333333,19254,0
0.828,35356,0
1.1593333333333333,33744,1
0.5326666666666666,22317,1
0.94,41744,2
0.9473333333333334,12964,0
0.9106666666666666,34446,0
1.04,65750,1
0.7526666666666667,48816,0
0.7526666666666667,40209,0
0.8206666666666667,75750,2
1.0453333333333332,29217,0
0.9373333333333334,17124,0
0.764,25458,1
1.0666666666666667,40920,1
0.9206666666666666,31768,0
0.9286666666666666,29496,0
0.814,47652,1
0.7106666666666667,40704,0
1.0346666666666666,53400,1
0.7473333333333333,32944,0
1.1993333333333334,9386,0
0.56,52526,0
1.164,20844,0
1.056,11542,0
0.966,37756,2
0.7286666666666667,41604,0
0.9953333333333333,37227,0
0.39,26781,1
0.5446666666666666,25634,0
0.898,31701,1
1.2006666666666668,40340,1
0.8153333333333334,16374,0
0.6606666666666666,47364,0
0.9786666666666667,22836,0
1.0633333333333332,28587,0
0.9553333333333334,16704,0
0.8653333333333333,48080,2
1.0506666666666666,31419,0
1.0273333333333334,22221,0
1.1566666666666667,45375,1
0.5886666666666667,24627,0
0.8693333333333333,36591,0
0.8693333333333333,27984,0
0.53,45912,1
0.9113333333333333,50079,0
0.9113333333333333,20016,0
0.82,42630,1
1.0406666666666666,46704,1
0.6553333333333333,0,0
0.8213333333333334,54704,2
0.9406666666666667,28236,0
1.0606666666666666,19948,0
0.9053333333333333,46947,0
0.826,45762,1
0.794,26816,2
1.0466666666666666,50880,1
0.6613333333333333,0,0
0.8406666666666667,53895,0
1.1253333333333333,15316,0
0.8586666666666667,22184,2
0.8086666666666666,25806,1
1.1113333333333333,41616,1
0.4846666666666667,24285,1
0.726,0,0
0.7293333333333333,21433,0
1.0933333333333333,21072,0
1.002,47350,1
0.9353333333333333,28756,0
0.838,56523,0
0.8933333333333333,36186,1
0.8266666666666667,25300,0
0.7286666666666667,0,0
1.0406666666666666,30684,0
0.8053333333333333,39078,0
0.9186666666666666,41016,0
1.0173333333333334,21486,0
0.894,28554,2
0.844,33987,1
1.1466666666666667,44150,1
0.52,45422,1
0.9273333333333333,54150,2
1.084,22506,0
0.762,55542,0
1.204,14218,0
0.962,29394,0
0.8873333333333333,24708,1
0.9026666666666666,25954,0
0.9026666666666666,20216,0
0.8046666666666666,0,0
0.9706666666666667,47420,2
0.7293333333333333,17370,0
0.8866666666666667,43992,0
1.0006666666666666,23368,0
0.8273333333333334,30225,0
0.6926666666666667,40058,0
0.9233333333333333,24010,0
1.1513333333333333,28652,1
0.864,14832,0
0.766,0,0
0.624,22156,0
1.114,19302,0
1.234,6870,0
1.1986666666666668,18180,0
0.9993333333333333,30280,1
0.9673333333333334,17172,2
1.22,25180,1
1.0006666666666666,35180,2
1.1453333333333333,10950,0
0.9033333333333333,26126,0
1.11,23190,0
0.7126666666666667,37942,0
0.9106666666666666,32265,1
0.912,40884,2
0.9926666666666667,25272,0
0.7453333333333333,31908,0
0.8113333333333334,22982,0
0.472,25119,1
0.7133333333333334,0,0
0.7826666666666666,28660,0
0.9553333333333334,28520,0
0.8333333333333334,35408,0
1.04,37113,0
0.8086666666666666,27100,2
1.0613333333333332,51448,1
0.774,31968,0
0.43466666666666665,26743,1
0.676,0,0
0.7333333333333333,53685,1
0.9133333333333333,29794,0
1.0333333333333334,21506,0
0.7913333333333333,36682,0
0.998,39024,0
0.89,23662,0
0.7666666666666667,28374,2
1.0193333333333334,53996,1
0.732,27504,0
0.634,0,0
0.9406666666666667,26076,0
0.706,59262,1
1.0606666666666666,17788,0
0.8186666666666667,32964,0
1.0466666666666666,46560,1
0.7593333333333333,23786,0
0.6613333333333333,0,0
0.8273333333333334,54560,2
0.174,80358,0
1.0546666666666666,44028,0
0.592,21785,1
0.9326666666666666,57804,0
1.1393333333333333,45590,0
1.0313333333333334,31764,0
0.908,41188,2
0.858,48432,1
1.1606666666666667,57654,1
0.8733333333333333,50924,0
0.9413333333333334,69654,2
1.158,10818,1
1.278,-1614,1
0.4886666666666667,58372,0
1.036,21150,1
1.2426666666666666,6868,1
1.1346666666666667,1620,1
0.9613333333333334,14121,2
0.9766666666666667,7383,1
0.8786666666666667,10514,1
1.0446666666666666,21040,3
0.616,61692,1
1.1506666666666667,16168,0
1.1153333333333333,31017,0
0.884,23036,2
0.8493333333333334,22166,0
0.7513333333333333,0,0
0.694,61908,1
1.0726666666666667,16024,0
0.8306666666666667,31200,0
1.0373333333333334,30801,0
0.9293333333333333,18180,0
1.0586666666666666,43032,1
0.7713333333333333,22022,0
0.6733333333333333,0,0
0.8393333333333334,51032,2
0.572,23434,1
1.0426666666666666,22536,1
1.1626666666666667,10104,1
0.9206666666666666,32868,1
1.1273333333333333,22492,1
1.0193333333333334,13338,1
0.928,34592,2
1.1486666666666667,30570,2
0.8613333333333333,19101,1
0.7633333333333333,14420,1
0.9293333333333333,40570,3
0.694,32156,2
0.9206666666666666,29736,0
1.0406666666666666,21448,0
1.0053333333333334,38937,0
0.806,48012,1
0.7393333333333333,33184,0
0.7393333333333333,27446,0
0.6413333333333333,0,0
0.16066666666666668,0,0
0.5733333333333334,38440,2
1.0413333333333334,23452,0
1.1613333333333333,15164,0
0.9193333333333333,30340,0
1.126,29511,0
1.018,17320,0
0.9266666666666666,38586,1
0.8446666666666667,25654,1
1.1473333333333333,41312,1
0.86,21162,0
0.762,0,0
0.928,49312,2
1.0126666666666666,27882,1
0.602,21652,1
1.1326666666666667,15450,1
0.8906666666666667,38214,1
0.9893333333333333,18684,1
0.898,41720,2
1.1186666666666667,39480,2
0.8313333333333334,33054,1
0.8313333333333334,24447,1
0.492,43554,2
0.14066666666666666,0,0
1.0213333333333334,20244,0
0.8993333333333333,27132,0
0.998,14112,0
0.5933333333333334,41648,2
0.9066666666666666,33774,1
0.8246666666666667,22446,1
1.1273333333333333,34896,1
0.84,23692,0
0.6353333333333333,38764,2
0.9793333333333333,23128,0
1.0993333333333333,14840,0
0.8573333333333333,30016,0
1.064,29025,0
1.0853333333333333,40664,1
0.798,26576,0
0.798,20838,0
0.866,48664,2
0.16466666666666666,0,0
0.5193333333333333,47898,1
1.0453333333333332,17616,0
1.1653333333333333,9328,0
0.9233333333333333,24504,0
1.13,20757,0
1.022,11484,0
0.9306666666666666,29832,1
0.8986666666666666,16196,2
1.1513333333333333,29640,1
0.864,21064,0
0.5246666666666666,21291,1
0.766,0,0
0.932,37640,2
0.514,24282,0
1.0506666666666666,25425,1
1.1706666666666667,12993,1
0.9286666666666666,35757,1
1.1353333333333333,26344,1
1.0273333333333334,16227,1
0.936,38444,2
0.904,23295,3
0.766,50892,1
1.1566666666666667,35385,2
0.8693333333333333,30597,1
0.8693333333333333,21990,1
0.6993333333333334,35104,0
0.53,41916,2
0.7713333333333333,15383,1
0.9373333333333334,45385,3
0.33466666666666667,30627,1
1.23,6390,0
1.35,-6042,0
1.3146666666666667,964,0
1.2066666666666668,-2808,0
1.0833333333333333,4260,2
1.336,3660,1
1.0486666666666666,11562,0
0.7093333333333334,29226,1
0.9506666666666667,9038,0
0.928,63000,1
0.058666666666666666,0,0
0.9393333333333334,29016,0
1.0593333333333332,20728,0
0.8173333333333334,35904,0
1.024,37857,0
0.8246666666666667,46932,1
0.7926666666666666,27596,2
0.7426666666666667,31218,1
0.758,32464,0
0.758,26726,0
0.66,0,0
0.826,60440,2
0.18666666666666668,40199,0
0.8,57693,1
1.0673333333333332,33081,0
1.1873333333333334,20649,0
0.9453333333333334,43413,0
1.152,36552,0
1.044,23883,0
0.9526666666666667,48652,1
0.9206666666666666,30951,2
0.8706666666666667,36384,1
0.886,38253,0
0.886,29646,0
0.5466666666666666,47020,1
0.788,17935,0
1.1513333333333333,30264,0
1.2713333333333334,17832,0
1.0293333333333334,40596,0
1.236,32796,0
1.0366666666666666,44896,1
1.0046666666666666,28134,2
0.97,35436,0
0.6306666666666667,45142,1
1.038,53450,2
1.088,19242,1
0.7793333333333333,71532,0
1.208,6810,1
0.966,29574,1
1.1726666666666667,18100,1
0.9733333333333334,30200,2
0.9413333333333334,17112,3
0.8913333333333333,22545,2
0.9066666666666666,15807,1
0.8086666666666666,13322,1
0.9326666666666666,67440,1
0.9346666666666666,26796,0
1.0546666666666666,18508,0
0.8126666666666666,33684,0
1.0193333333333334,34527,0
0.9113333333333333,20664,0
0.788,25376,2
0.7533333333333333,30244,0
0.7533333333333333,24506,0
0.414,25881,1
0.6553333333333333,0,0
0.8213333333333334,56000,2
0.7773333333333333,63885,1
1.09,26889,0
1.21,14457,0
0.968,37221,0
1.1746666666666667,28296,0
1.0666666666666667,17691,0
0.9753333333333334,40396,1
0.9086666666666666,23454,0
0.9766666666666667,47825,2
0.05,0,0
0.6493333333333333,39904,0
1.0506666666666666,18568,0
0.8086666666666666,33744,0
1.0153333333333334,34617,0
0.9073333333333333,20724,0
0.816,43692,1
0.784,25436,2
0.734,29058,1
1.0366666666666666,48120,1
0.41,25911,1
0.6513333333333333,0,0
0.44533333333333336,26844,0
1.1346666666666667,19608,0
1.2546666666666666,7176,0
1.0126666666666666,29940,0
1.2193333333333334,18588,0
1.1113333333333333,10410,0
1.02,30688,1
0.988,17478,2
1.2406666666666666,25690,1
0.9533333333333334,16173,0
0.614,38038,1
0.8553333333333333,13444,0
0.36,28311,1
1.0213333333333334,35690,2
0.432,55096,0
1.148,11664,0
1.268,3376,0
1.026,18552,0
1.2326666666666666,11829,0
1.1246666666666667,5532,0
1.0333333333333334,20904,1
1.0013333333333334,10244,2
0.734,30236,2
0.9513333333333334,13866,1
1.254,17736,1
0.9666666666666667,9374,0
0.6273333333333333,18315,1
0.8686666666666667,0,0
0.684,33858,1
1.0346666666666666,25736,2
1.0086666666666666,30204,0
1.1286666666666667,17772,0
0.5713333333333334,23312,0
0.8866666666666667,40536,0
1.0933333333333333,32716,0
0.9853333333333333,21006,0
0.894,44816,1
0.862,28074,2
1.1146666666666667,43350,1
0.8273333333333334,26769,0
0.488,45102,1
0.8953333333333333,53350,2
0.214,35197,0
1.0946666666666667,18075,0
0.48533333333333334,24486,0
1.2146666666666666,5643,0
0.9726666666666667,28407,0
1.1793333333333333,16544,0
1.0713333333333332,8877,0
0.948,15945,2
0.898,21378,1
1.2006666666666668,23135,1
0.574,37016,1
0.8153333333333334,12933,0
0.9813333333333333,33135,2
0.6353333333333333,33782,0
0.9446666666666667,27240,0
1.0646666666666667,18952,0
0.8226666666666667,34128,0
1.0293333333333334,35193,0
0.9213333333333333,21108,0
0.83,44268,1
0.798,25820,2
0.748,29442,1
1.0506666666666666,48888,1
0.424,26103,1
0.6653333333333333,0,0
0.8313333333333334,56888,2
1.1593333333333333,6354,0
0.4206666666666667,28393,0
1.2793333333333334,-6078,0
1.0373333333333334,16686,0
1.244,916,0
1.136,-2844,0
1.0446666666666666,13016,1
1.0126666666666666,4224,2
0.9626666666666667,9657,1
1.2653333333333334,3600,1
0.978,11526,0
0.6386666666666667,29202,1
0.88,9026,0
1.046,13600,2
0.5966666666666667,36758,0
0.10266666666666667,0,0
0.9833333333333333,24264,0
1.1033333333333333,15976,0
0.8613333333333333,31152,0
1.068,30729,0
0.96,18132,0
0.8686666666666667,39804,1
0.8366666666666667,22844,2
0.7866666666666666,26466,1
1.0893333333333333,42936,1
0.802,27712,0
0.46266666666666667,24615,1
0.704,0,0
0.87,50936,2
0.6593333333333333,31166,0
0.9206666666666666,29856,0
1.0406666666666666,21568,0
0.7986666666666666,36744,0
1.0053333333333334,39117,0
0.8973333333333333,23724,0
0.806,48192,1
0.774,28436,2
0.724,32058,1
1.0266666666666666,54120,1
0.7393333333333333,33304,0
0.4,27411,1
0.6413333333333333,0,0
0.8073333333333333,62120,2
1.0026666666666666,19212,0
0.238,34533,1
1.1226666666666667,10924,0
0.8806666666666667,26100,0
1.0873333333333333,23151,0
0.9793333333333333,13080,0
0.888,32226,1
0.856,17792,2
0.806,21414,1
1.1086666666666667,32832,1
0.8213333333333334,22660,0
0.8213333333333334,16922,0
0.7233333333333334,0,0
0.6013333333333334,0,0
0.8893333333333333,40832,2
1.1186666666666667,16083,1
1.2386666666666666,3651,1
0.9966666666666667,26415,1
1.2033333333333334,13888,1
1.0953333333333333,6885,1
1.004,25988,2
0.972,13953,3
0.922,19386,2
1.2246666666666666,19815,2
0.9373333333333334,21255,1
0.9373333333333334,12648,1
0.8393333333333334,12269,1
1.0053333333333334,29815,3
0.49733333333333335,0,0
0.104,0,0
0.9846666666666667,27288,0
1.1046666666666667,19000,0
0.8626666666666667,34176,0
1.0693333333333332,35265,0
0.9613333333333334,21156,0
0.87,44340,1
0.838,25868,2
0.788,29490,1
1.0906666666666667,48984,1
0.8033333333333333,30736,0
0.8033333333333333,24998,0
0.464,26127,1
0.8713333333333333,56984,2
0.428,0,0
0.17333333333333334,0,0
1.054,16616,0
1.174,8328,0
0.932,23504,0
1.1386666666666667,19257,0
1.0306666666666666,10484,0
0.9393333333333334,28332,1
0.9073333333333333,15196,2
0.8573333333333333,18818,1
1.16,27640,1
0.8726666666666667,20064,0
0.8726666666666667,14326,0
0.5333333333333333,20791,1
0.9406666666666667,35640,2
0.522,0,0
0.96,24264,0
1.08,15976,0
0.838,31152,0
1.0446666666666666,30729,0
0.9366666666666666,18132,0
0.8453333333333334,39804,1
0.8133333333333334,22844,2
0.7633333333333333,26466,1
1.066,42936,1
0.7786666666666666,27712,0
0.7786666666666666,21974,0
0.43933333333333335,24615,1
0.8466666666666667,50936,2
0.5653333333333334,0,0
0.036,0,0
0.9166666666666666,28632,0
1.0366666666666666,20344,0
0.7946666666666666,35520,0
1.0013333333333334,37281,0
0.8933333333333333,22500,0
0.802,46356,1
0.77,27212,2
0.72,30834,1
1.0226666666666666,51672,1
0.7353333333333333,32080,0
0.7353333333333333,26342,0
0.396,26799,1
0.8033333333333333,59672,2
0.20866666666666667,0,0
0.39266666666666666,0,0
1.0893333333333333,16952,0
1.2093333333333334,8664,0
0.9673333333333334,23840,0
1.174,19761,0
1.066,10820,0
0.9746666666666667,28836,1
0.9426666666666667,15532,2
0.8926666666666667,19154,1
1.1953333333333334,28312,1
0.908,20400,0
0.908,14662,0
0.5686666666666667,20959,1
0.976,36312,2
0.6513333333333333,88040,2
0.116,0,0
0.9966666666666667,20496,0
1.1166666666666667,12208,0
0.8746666666666667,27384,0
1.0813333333333333,25077,0
0.9733333333333334,14364,0
0.882,34152,1
0.85,19076,2
0.8,22698,1
1.1026666666666667,35400,1
0.8153333333333334,23944,0
0.8153333333333334,18206,0
0.476,22731,1
0.7173333333333334,0,0
0.14933333333333335,78032,1
0.618,44828,1
1.03,39376,1
1.15,22800,1
0.908,53152,1
1.1146666666666667,39775,1
1.0066666666666666,27112,1
0.9153333333333333,54900,2
0.8833333333333333,36536,3
0.8333333333333334,43780,2
1.136,50676,2
0.8486666666666667,46272,1
0.8486666666666667,34796,1
0.5093333333333333,66981,2
0.7506666666666667,33504,1
0.564,68580,1
0.20333333333333334,38570,1
1.084,28194,1
1.204,15762,1
0.962,38526,1
1.1686666666666667,30036,1
1.0606666666666666,18996,1
0.9693333333333334,42136,2
0.9373333333333334,26064,3
0.8873333333333333,31497,2
1.19,40000,2
0.9026666666666666,33366,1
0.9026666666666666,24759,1
0.5633333333333334,43762,2
0.8046666666666666,16306,1
0.6793333333333333,80504,2
0.088,0,0
0.9686666666666667,24264,0
1.0886666666666667,15976,0
0.8466666666666667,31152,0
1.0533333333333332,30729,0
0.9453333333333334,18132,0
0.854,39804,1
0.822,22844,2
0.772,26466,1
1.0746666666666667,42936,1
0.7873333333333333,27712,0
0.7873333333333333,21974,0
0.448,24615,1
0.6893333333333334,0,0
0.5566666666666666,69930,2
0.21066666666666667,38120,0
1.0913333333333333,26844,0
1.2113333333333334,14412,0
0.9693333333333334,37176,0
1.176,28236,0
1.068,17646,0
0.9766666666666667,40336,1
0.9446666666666667,24714,2
0.8946666666666667,30147,1
1.1973333333333334,37750,1
0.91,32016,0
0.91,23409,0
0.5706666666666667,42862,1
0.812,15856,0
0.7673333333333333,65720,2
0.324,0,0
0.6373333333333333,18607,1
0.408,27231,1
0.512,54686,0
0.6066666666666667,20240,1
0.8,0,0
0.898,21122,0
0.9646666666666667,29919,1
0.8826666666666667,19876,1
1.0793333333333333,17674,0
0.9326666666666666,16254,2
0.898,15384,0
1.1853333333333333,29756,1
0.3953333333333333,29244,0
0.938,22911,1
0.39266666666666666,27380,1
0.6733333333333333,62055,1
0.45266666666666666,24590,1
0.49933333333333335,25506,1
0.5666666666666667,67677,1
0.222,0,0
0.844,41348,2
0.9386666666666666,7724,1
0.9766666666666667,15990,1
1.0113333333333334,8688,3
1.264,11040,2
0.864,15326,0
0.502,55988,1
0.8666666666666667,22344,1
0.38333333333333336,27086,1
0.624,49182,0
0.6166666666666667,19548,1
0.8346666666666667,0,0
0.396,29984,0
0.6113333333333333,43386,1
1.0626666666666666,9805,0
0.9866666666666667,41637,0
0.32133333333333336,33344,0
0.458,23726,1
0.9093333333333333,0,0
0.774,28384,0
0.7586666666666667,27138,1
0.842,52280,2
0.8086666666666666,23516,2
1.0613333333333332,44280,1
0.932,18804,0
1.0753333333333333,16648,0
0.522,39990,2
0.532,24394,1
0.4,27351,1
0.37133333333333335,28496,1
0.5606666666666666,23249,1
0.23933333333333334,0,0
0.6926666666666667,33430,2
0.8953333333333333,15772,2
0.816,31185,2
0.8993333333333333,49480,3
1.0973333333333333,29620,1
0.9133333333333333,23247,0
0.98,28644,1
0.4186666666666667,26991,1
0.7413333333333333,61653,1
0.6053333333333333,44380,1
0.4706666666666667,52582,1
0.6893333333333334,42502,1
1.0586666666666666,24390,0
0.9546666666666667,33567,1
0.97,26829,0
1.128,21066,0
0.414,25557,1
0.7533333333333333,29596,0
0.738,28350,1
0.9346666666666666,26148,0
0.788,24728,2
0.7533333333333333,23858,0
1.0546666666666666,17860,0
0.488,47406,1
0.5646666666666667,24637,0
0.6526666666666666,32872,1
0.3313333333333333,0,0
0.7213333333333334,42927,1
0.9993333333333333,6075,0
0.992,29634,0
0.9326666666666666,24474,0
0.9173333333333333,22605,1
0.9326666666666666,15867,0
0.536,45798,1
0.6393333333333333,23918,0
0.7213333333333334,32154,1
0.7866666666666666,0,0
0.5913333333333334,25358,0
0.584,42918,1
0.8346666666666667,0,0
0.8066666666666666,35664,0
0.482,28470,0
0.6453333333333333,39574,1
0.896,0,0
0.916,29440,0
0.8086666666666666,28880,0
0.306,33526,0
0.712,35686,1
0.9626666666666667,0,0
0.9826666666666667,25552,0
0.9846666666666667,18768,0
0.942,35724,1
0.86,23746,1
0.9433333333333334,45496,2
1.0566666666666666,21544,0
1.1626666666666667,37496,1
1.1413333333333333,26649,0
1.0333333333333334,15412,0
0.666,17429,0
0.8986666666666666,11457,0
0.8493333333333334,47958,0
0.9693333333333334,14720,0
0.8153333333333334,30420,1
0.8433333333333334,29062,0
0.5693333333333334,23849,0
0.9506666666666667,18334,0
0.71,35310,2
0.69,35370,1
0.974,26835,2
0.26,35884,0
0.5806666666666667,43726,0
0.912,37329,2
0.6986666666666667,41150,0
0.7046666666666667,42688,1
0.7753333333333333,15479,0
0.796,17971,0
0.9606666666666667,18088,0
0.9386666666666666,16244,0
0.7686666666666667,80415,1
0.8826666666666667,26256,1
1.002,16888,1
0.7733333333333333,53814,2
0.8013333333333333,28322,2
0.8333333333333334,29082,1
0.8406666666666667,23952,1
0.5213333333333333,22656,1
0.6813333333333333,18655,0
