spare_cap_x_long_item,dim_l_max_to_veh_l,wl_total_x_sku_counts
2649.090909090909,0.5333333333333333,10555.4166663
2241.6363636363635,0.5666666666666667,11430.833337
4859.4,0.5666666666666667,9245.833333
6659.333333333333,0.5666666666666667,7691.2499997
4447.333333333333,0.5333333333333333,7878.7500003
4907.7,0.5666666666666667,9945.833333
0.0,0.48333333333333334,7256.25
8601.42857142857,0.5666666666666667,5576.6666669
41160.0,0.5333333333333333,106.6666667
3762.222222222222,0.5666666666666667,7983.7499997
1054.0,0.55,18205.833338
3927.0,0.5666666666666667,9937.5
3705.909090909091,0.5666666666666667,12549.166663
3831.4,0.5333333333333333,9670.833333
3451.6363636363635,0.5333333333333333,10596.6666663
1924.6666666666665,0.5666666666666667,13854.999996
5500.0,0.5666666666666667,8362.500000299999
2910.3636363636365,0.5333333333333333,10560.0
1870.5,0.55,13749.999996
1966.6666666666665,0.5333333333333333,13920.0
2937.75,0.55,13470.0
2886.25,0.5666666666666667,13380.0
23226.0,0.55,1106.25
38344.0,0.5333333333333333,173.3333333
2279.111111111111,0.5333333333333333,7740.0
2213.25,0.5666666666666667,13539.999996
-19.466666666666665,0.5666666666666667,21243.75
0.0,0.45,4512.0833331
1939.3846153846155,0.55,15572.916670999999
5868.200000000001,0.5666666666666667,2416.6666665
3414.1818181818185,0.5666666666666667,10514.1666663
40954.0,0.5666666666666667,99.16666667
4534.5,0.5666666666666667,9825.0
2931.2727272727275,0.5333333333333333,11352.916663
4340.7,0.5666666666666667,9266.666667
7825.5,0.5666666666666667,6393.3333336
1540.1818181818182,0.5333333333333333,10917.5
0.0,0.48333333333333334,853.7499998999999
18293.0,0.5666666666666667,458.3333334
9720.857142857143,0.5666666666666667,4494.5833331
0.0,0.5,1055.0000001
5324.5,0.5666666666666667,6056.6666664
3082.0,0.5333333333333333,13640.000004
12219.0,0.5666666666666667,4000.0000001999997
0.0,0.43333333333333335,787.5
1105.0,0.5333333333333333,18065.833338
0.0,0.45,1536.6666668
2595.4615384615386,0.55,15415.833329000001
0.0,0.43333333333333335,1590.0
3522.4,0.55,9833.333333
3545.6000000000004,0.5666666666666667,8895.833333
4049.818181818182,0.5666666666666667,12384.166663
3334.4,0.5333333333333333,9666.666667
7575.375,0.5666666666666667,6410.0
2237.5,0.5333333333333333,13110.0
1604.5,0.5333333333333333,11870.0000004
3760.0,0.55,9770.833333
4124.727272727273,0.55,12466.666663
0.0,0.5,8687.5
0.0,0.4666666666666667,9285.8333337
4141.454545454546,0.55,12443.75
1614.4,0.5333333333333333,9900.0
5086.2,0.5666666666666667,9270.833333
5190.0,0.5666666666666667,9095.833333
3115.6363636363635,0.5333333333333333,10995.4166663
3856.8571428571427,0.5333333333333333,3981.25
2783.75,0.5666666666666667,14595.0
3761.5714285714284,0.5333333333333333,3995.8333331000003
2767.5,0.5333333333333333,12099.999996
2405.7000000000003,0.5333333333333333,7691.6666669999995
2014.2222222222222,0.5333333333333333,7657.4999997
